OPE ID,School,State,Zip Code,School Type,Recipients,# of Loans Originated,$ of Loans Originated,# of Disbursements,$ of Disbursements
100200,ALABAMA AGRICULTURAL & MECHANICAL UNIVERSITY,AL,357621357,Public,1460,1556,19917968,2996,19917968
100300,FAULKNER UNIVERSITY,AL,361093398,Private-Nonprofit,193,223,1950708,418,1950708
100400,UNIVERSITY OF MONTEVALLO,AL,351156000,Public,281,330,3575931,623,3575931
100500,ALABAMA STATE UNIVERSITY,AL,361045714,Public,803,935,11201447,1807,11201447
100700,CENTRAL ALABAMA COMMUNITY COLLEGE,AL,350100000,Public,1,1,7725,2,7725
100800,ATHENS STATE UNIVERSITY,AL,356111999,Public,49,56,458248,94,458248
100900,AUBURN UNIVERSITY,AL,368495113,Public,1793,2146,46831821,3756,46831821
101200,BIRMINGHAM-SOUTHERN COLLEGE,AL,352540002,Private-Nonprofit,177,199,2934303,365,2934303
101300,CALHOUN COMMUNITY COLLEGE,AL,356710000,Public,12,12,46316,20,46316
101500,ENTERPRISE STATE COMMUNITY COLLEGE,AL,363311300,Public,6,6,34220,12,34220
101600,UNIVERSITY OF NORTH ALABAMA,AL,356320001,Public,487,517,5355725,991,5355725
101900,HUNTINGDON COLLEGE,AL,361062148,Private-Nonprofit,233,234,3021791,455,3021791
102000,JACKSONVILLE STATE UNIVERSITY,AL,362651602,Public,545,583,5670727,1019,5670727
102200,JEFFERSON STATE COMMUNITY COLLEGE,AL,352153098,Public,-,-, -,-, -
102300,JUDSON COLLEGE,AL,367562504,Private-Nonprofit,38,39,284844,77,284844
102400,UNIVERSITY OF WEST ALABAMA,AL,354700000,Public,335,382,4052684,645,4052684
102600,MARION MILITARY INSTITUTE,AL,367563214,Public,31,34,171197,65,171197
102800,MILES COLLEGE,AL,350642697,Private-Nonprofit,394,428,3206422,811,3206422
102900,UNIVERSITY OF MOBILE,AL,366630220,Private-Nonprofit,185,202,2692075,397,2692075
103100,NORTHEAST ALABAMA COMMUNITY COLLEGE,AL,359860159,Public,-,-, -,-, -
103300,OAKWOOD UNIVERSITY,AL,358960001,Private-Nonprofit,262,283,4184465,534,4184465
103600,SAMFORD UNIVERSITY,AL,352297000,Private-Nonprofit,396,471,8301743,825,8301743
103800,SNEAD STATE COMMUNITY COLLEGE,AL,359570734,Public,4,4,19392,7,19392
104000,SOUTHERN UNION STATE COMMUNITY COLLEGE,AL,362760000,Public,19,20,118380,38,118380
104100,SPRING HILL COLLEGE,AL,366081791,Private-Nonprofit,209,244,3320300,422,3320300
104400,STILLMAN COLLEGE,AL,354011430,Private-Nonprofit,198,200,1845395,371,1845395
104600,TALLADEGA COLLEGE,AL,351602354,Private-Nonprofit,285,287,3119165,551,3119165
104700,TROY UNIVERSITY,AL,360820001,Public,721,876,8392964,1396,8392964
105000,TUSKEGEE UNIVERSITY,AL,360881645,Private-Nonprofit,889,1070,20512792,2113,20512792
105100,UNIVERSITY OF ALABAMA,AL,354870120,Public,3534,4141,98429261,7200,98429261
105200,UNIVERSITY OF ALABAMA AT BIRMINGHAM,AL,352941150,Public,962,1224,13859291,2059,13859291
105500,UNIVERSITY OF ALABAMA IN HUNTSVILLE,AL,358990001,Public,389,455,5562845,755,5562845
105700,UNIVERSITY OF SOUTH ALABAMA,AL,366880002,Public,1791,2006,25892657,3543,25892657
106000,COASTAL ALABAMA COMMUNITY COLLEGE,AL,365072698,Public,64,69,426055,136,426055
106100,ALASKA PACIFIC UNIVERSITY,AK,995084672,Private-Nonprofit,8,8,147918,15,147918
106300,UNIVERSITY OF ALASKA FAIRBANKS,AK,997757500,Public,39,46,518733,74,518733
106500,UNIVERSITY OF ALASKA SOUTHEAST,AK,998018680,Public,27,27,266936,46,266936
107100,ARIZONA WESTERN COLLEGE,AZ,853658847,Public,9,9,82572,24,82572
107200,COCHISE COLLEGE,AZ,856352317,Public,4,4,35313,8,35313
107400,GRAND CANYON UNIVERSITY,AZ,850173030,Proprietary,2748,3036,32544103,5217,32544103
107600,GLENDALE COMMUNITY COLLEGE,AZ,853023090,Public,-,-, -,-, -
107700,MESA COMMUNITY COLLEGE,AZ,852024866,Public,19,20,167288,35,167288
107800,PHOENIX COLLEGE,AZ,850134234,Public,1,1,4142,1,4142
107900,YAVAPAI COLLEGE,AZ,863013297,Public,6,6,62382,12,62382
108100,ARIZONA STATE UNIVERSITY,AZ,852870412,Public,6767,7749,128166507,13761,128166507
108200,NORTHERN ARIZONA UNIVERSITY,AZ,860110001,Public,2740,2858,41639309,5335,41639309
108300,UNIVERSITY OF ARIZONA (THE),AZ,857210066,Public,3615,4265,78965133,7968,78965133
108500,UNIVERSITY OF ARKANSAS AT MONTICELLO,AR,716560000,Public,59,66,404708,120,404708
108600,UNIVERSITY OF ARKANSAS AT PINE BLUFF,AR,716012790,Public,300,347,2499105,679,2499105
108700,ARKANSAS BAPTIST COLLEGE,AR,722026099,Private-Nonprofit,27,28,190003,56,190003
108800,LYON COLLEGE,AR,725013699,Private-Nonprofit,98,99,1141318,180,1141318
108900,ARKANSAS TECH UNIVERSITY,AR,728012222,Public,375,434,2943682,820,2943682
109000,ARKANSAS STATE UNIVERSITY,AR,724010000,Public,443,484,4398508,846,4398508
109100,ARKANSAS STATE UNIVERSITY - BEEBE,AR,720121000,Public,5,7,46747,14,46747
109200,UNIVERSITY OF CENTRAL ARKANSAS,AR,720350001,Public,895,1025,8259078,1801,8259078
109300,CENTRAL BAPTIST COLLEGE,AR,720346470,Private-Nonprofit,86,86,807587,166,807587
109400,UNIVERSITY OF THE OZARKS,AR,728302880,Private-Nonprofit,37,37,398620,73,398620
109500,CROWLEY'S RIDGE COLLEGE,AR,724509775,Private-Nonprofit,35,35,260483,70,260483
109700,HARDING UNIVERSITY,AR,721490001,Private-Nonprofit,550,613,7971174,1103,7971174
109800,HENDERSON STATE UNIVERSITY,AR,719990001,Public,156,187,1631331,274,1631331
109900,HENDRIX COLLEGE,AR,720323080,Private-Nonprofit,113,119,1856571,215,1856571
110000,JOHN BROWN UNIVERSITY,AR,727612747,Private-Nonprofit,164,164,1685642,303,1685642
110100,UNIVERSITY OF ARKANSAS AT LITTLE ROCK,AR,722041099,Public,176,217,1411661,345,1411661
110200,OUACHITA BAPTIST UNIVERSITY,AR,719980001,Private-Nonprofit,170,177,2171088,317,2171088
110300,PHILANDER SMITH COLLEGE,AR,722023718,Private-Nonprofit,187,192,1906854,363,1893354
110500,SHORTER COLLEGE,AR,721144885,Private-Nonprofit,-,-, -,-, -
110600,WILLIAMS BAPTIST UNIVERSITY,AR,724764661,Private-Nonprofit,75,77,588885,134,588885
110700,SOUTHERN ARKANSAS UNIVERSITY,AR,717535000,Public,331,373,2669279,714,2669279
110800,UNIVERSITY OF ARKANSAS,AR,727010000,Public,1745,2060,30462266,3535,30462266
110900,UNIVERSITY OF ARKANSAS FOR MEDICAL SCIENCES,AR,722057102,Public,46,55,327865,95,327865
111000,UNIVERSITY OF ARKANSAS AT FORT SMITH,AR,729047397,Public,75,75,675055,157,675055
111100,ALLAN HANCOCK COLLEGE,CA,934546399,Public,-,-, -,-, -
111300,ANTELOPE VALLEY COLLEGE,CA,935365426,Public,3,4,43630,10,43630
111600,ART CENTER COLLEGE OF DESIGN,CA,911031999,Private-Nonprofit,178,219,4898259,356,4898259
111700,AZUSA PACIFIC UNIVERSITY,CA,917027000,Private-Nonprofit,867,1000,17231448,1782,17231448
111800,BAKERSFIELD COLLEGE,CA,933051299,Public,6,7,59313,20,59313
112000,BERKELEY SCHOOL OF THEOLOGY,CA,947043029,Private-Nonprofit,-,-, -,-, -
112200,BIOLA UNIVERSITY,CA,906390001,Private-Nonprofit,551,561,12854992,1032,12854992
112400,CABRILLO COLLEGE,CA,950033194,Public,-,-, -,-, -
112500,CALIFORNIA BAPTIST UNIVERSITY,CA,925043297,Private-Nonprofit,1206,1452,26155310,2466,26155310
112700,CALIFORNIA COLLEGE OF THE ARTS,CA,941072206,Private-Nonprofit,152,197,3204496,321,3204496
