OPE ID,School,State,Zip Code,School Type,Recipients,# of Loans Originated,$ of Loans Originated,# of Disbursements,$ of Disbursements
01219800,UNIVERSITY OF BRADFORD,FC,BD7 1DP,FOREIGN PUBLIC,0,0,0,0,0
01220100,UNIVERSITY OF OXFORD - REGENT'S PARK COLLEGE,FC,OX1   2LB,FOREIGN PUBLIC,1,2,24200,2,24200
01220600,JAMES COOK UNIVERSITY,FC,4811,FOREIGN PUBLIC,1,1,18000,1,18000
01221100,ALGONQUIN COLLEGE OF APPLIED ARTS & TECHNOLOGY,FC,K2G IV8,FOREIGN PUBLIC,0,0,0,0,0
01221500,BIRMINGHAM CITY UNIVERSITY,FC,B42 2SU,FOREIGN PUBLIC,1,1,25000,3,25000
01222300,JAGIELLONIAN UNIVERSITY COLLEGIUM MEDICUM,FC,31-   008,FOREIGN PUBLIC,0,0,0,0,0
01222500,UNIVERSITY OF SZEGED ALBERT SZENT-GYORGYI MED. & PHARMACEUTICAL C,FC,H-6720,FOREIGN PUBLIC,0,0,0,0,0
01222800,HUMBER COLLEGE,FC,M9W 5L7,FOREIGN PUBLIC,0,0,0,0,0
01223400,KOREA UNIVERSITY,FC,136-701,FOREIGN PRIVATE,0,0,0,0,0
01225800,ASTON UNIVERSITY,FC,B4 7ET,FOREIGN PUBLIC,0,0,0,0,0
01227400,PROVIDENCE COLLEGE,FC,R0A 1G0,FOREIGN PRIVATE,2,2,11500,3,11500
01227500,UNIVERSITY OF OXFORD - WOLFSON COLLEGE,FC,OX2   6UD,FOREIGN PUBLIC,0,0,0,0,0
01230100,UNIVERSIDAD AUTONOMA DE TAMAULIPAS FACULTAD DE MEDICINA DE TAMPIC,FC,89339,FOREIGN PUBLIC,0,0,0,0,0
01233300,UNIVERSITY OF THE ARTS LONDON IDO - CAMBERWELL COLLEGE OF ARTS,FC,SE5 8UF,FOREIGN PUBLIC,2,2,55834,2,55834
01233500,ROYAL COLLEGE OF MUSIC,FC,SW7 2BS,FOREIGN PUBLIC,0,0,0,0,0
01233700,WROCLAW MEDICAL UNIVERSITY,FC,50-367,FOREIGN PUBLIC,0,0,0,0,0
01234100,UNIVERSITY OF WALES - LAMPETER,FC,SA48  7ED,FOREIGN PUBLIC,0,0,0,0,0
01239700,KONINKLIJK CONSERVATORIUM,FC,2595 CA,FOREIGN PUBLIC,0,0,0,0,0
01242100,UNIVERSITY OF AUCKLAND,FC,1001,FOREIGN PUBLIC,1,1,23500,1,23500
01253900,UNIVERSITY OF THE ARTS LONDON IDO - CENTRAL SAINT MARTINS COLLEGE,FC,W1Y 2DA,FOREIGN PUBLIC,3,3,58930,3,58930
01254000,UNIVERSIDAD DE NAVARRA,FC,E-31080,FOREIGN PRIVATE,0,0,0,0,0
01276500,UNIVERSITY OF OXFORD - LINACRE COLLEGE,FC,OX1 3JA,FOREIGN PUBLIC,0,0,0,0,0
01276600,"NATIONAL UNIVERSITY OF IRELAND, GALWAY",FC,,FOREIGN PUBLIC,1,1,8000,1,8000
01280200,PONTIFICIA UNIVERSIDAD CATOLICA MADRE Y MAESTRA,FC,809,FOREIGN PRIVATE,1,1,4000,1,4000
01281100,INSTITUTO TECNOLOGICO DE SANTO DOMINGO,FC,,FOREIGN PRIVATE,1,1,20000,2,20000
01283900,UNIVERSITY OF CAMBRIDGE - SAINT JOHN'S COLLEGE,FC,CB2   1TP,FOREIGN PUBLIC,0,0,0,0,0
01286200,MOUNTVIEW ACADEMY OF THEATRE ARTS,FC,N22 6XF,FOREIGN PRIVATE,0,0,0,0,0
01297800,UNIVERSITY OF HUDDERSFIELD (THE),FC,HD1   3DH,FOREIGN PUBLIC,0,0,0,0,0
01315300,MASSEY UNIVERSITY,FC,5301,FOREIGN PUBLIC,1,1,29500,1,29500
01322500,COLLEGE OF LAW,FC,GU3 1HA,FOREIGN PRIVATE,0,0,0,0,0
02052400,UNIVERSITY OF CAMBRIDGE - DARWIN COLLEGE,FC,CB3   9EU,FOREIGN PUBLIC,0,0,0,0,0
02053300,CENTRO DE ESTUDIOS UNIVERSITARIOS XOCHICALCO,FC,22830,FOREIGN PRIVATE,0,0,0,0,0
02054200,DAWSON COLLEGE,FC,H3Z 1A4,FOREIGN PUBLIC,0,0,0,0,0
02081600,SAULT COLLEGE OF APPLIED ARTS AND TECHNOLOGY,FC,P6A   5L3,FOREIGN PUBLIC,0,0,0,0,0
02082400,UNIVERSITY OF CAMBRIDGE - QUEEN'S COLLEGE,FC,CB3   9ET,FOREIGN PUBLIC,0,0,0,0,0
02083400,UNIVERSITY OF CAMBRIDGE - WOLFSON COLLEGE,FC,CB3   9BB,FOREIGN PUBLIC,0,0,0,0,0
02087400,UNIVERSITY OF CAMBRIDGE - NEWNHAM COLLEGE,FC,CB3   9DF,FOREIGN PUBLIC,0,0,0,0,0
02087900,OXFORD BROOKES UNIVERSITY,FC,OX3   0BP,FOREIGN PUBLIC,3,3,64000,3,64000
02093800,LABAN CENTER FOR MOVEMENT & DANCE LONDON,FC,SE14 6NH,FOREIGN PRIVATE,0,0,0,0,0
02094100,BEN-GURION UNIVERSITY OF THE NEGEV,FC,84105,FOREIGN PUBLIC,0,0,0,0,0
02094400,UNIVERSITY OF CAMBRIDGE - ST EDMUND'S COLLEGE,FC,CB3   0BN,FOREIGN PUBLIC,0,0,0,0,0
02095500,UNIVERSITY OF LONDON - LONDON BUSINESS SCHOOL,FC,NW1 4SA,FOREIGN PRIVATE,0,0,0,0,0
02098700,FATIMA COLLEGE OF MEDICINE,FC,1405,FOREIGN PRIVATE,0,0,0,0,0
02101900,ROEHAMPTON UNIVERSITY,FC,SW15 5PU,FOREIGN PUBLIC,2,2,38289,2,38289
02102100,BETHANY BIBLE COLLEGE,FC,E4E 1E6,FOREIGN PRIVATE,7,9,46700,10,46700
02108600,LONDON ACADEMY OF MUSIC & DRAMATIC ART,FC,SW5   OSR,FOREIGN PRIVATE,1,1,28045,1,28045
02115900,UNIVERSITY OF PORTSMOUTH,FC,PO1 2UP,FOREIGN PUBLIC,0,0,0,0,0
02116600,CANADIAN MEMORIAL CHIROPRACTIC COLLEGE,FC,M2H 3J1,FOREIGN PRIVATE,0,0,0,0,0
02120000,UNIVERSITY OF LONDON - COURTAULD INSTITUTE OF ART,FC,WC2R 0RN,FOREIGN PUBLIC,0,0,0,0,0
02129300,UNIVERSITY OF OXFORD - SAINT CROSS COLLEGE,FC,OX1   3LZ,FOREIGN PUBLIC,0,0,0,0,0
02133400,UNIVERSITY OF CAMBRIDGE - SIDNEY SUSSEX COLLEGE,FC,CB2   3HU,FOREIGN PUBLIC,0,0,0,0,0
02142000,UNIVERSITY OF CAMBRIDGE - HOMERTON COLLEGE,FC,CB2   2PH,FOREIGN PUBLIC,0,0,0,0,0
02149700,UNIVERSITY OF WINCHESTER (THE),FC,S022 4NR,FOREIGN PUBLIC,1,1,20000,3,20000
02156800,UNIVERSITY OF OTAGO,FC,9015,FOREIGN PUBLIC,1,1,10000,1,10000
02162300,"IESE BUSINESS SCHOOL, UNIVERSITY OF NAVARRA",FC,08034,FOREIGN PRIVATE,0,0,0,0,0
02167000,PRAIRIE BIBLE INSTITUTE,FC,T0M   2N0,FOREIGN PRIVATE,7,7,43044,12,38491
02167400,UNIVERSITY OF CAMBRIDGE - CORPUS CHRISTI COLLEGE,FC,CB2   1RH,FOREIGN PUBLIC,0,0,0,0,0
02175700,OHR SOMAYACH INSTITUTIONS,FC,91180,FOREIGN PRIVATE,0,0,0,0,0
02176700,UNIVERSITY OF OXFORD - GREEN COLLEGE,FC,OX2   6HG,FOREIGN PUBLIC,0,0,0,0,0
02177700,UNIVERSITY OF CAMBRIDGE - KING'S COLLEGE,FC,CB2   1ST,FOREIGN PUBLIC,0,0,0,0,0
02180500,MIDDLESEX UNIVERSITY,FC,NW4 4BT,FOREIGN PUBLIC,4,4,58500,4,58500
02181000,UNIVERSITY OF SOUTH AUSTRALIA,FC,5000,FOREIGN PUBLIC,0,0,0,0,0
02183500,UNIVERSITY OF OXFORD - WYCLIFFE HALL,FC,OX2   6PW,FOREIGN PUBLIC,0,0,0,0,0
02184600,INSTITUTE FOR CHRISTIAN STUDIES,FC,M5T   1R4,FOREIGN PRIVATE,0,0,0,0,0
02186000,UNIVERSITY OF CAMBRIDGE - MAGDALENE COLLEGE,FC,CB3   0AG,FOREIGN PUBLIC,0,0,0,0,0
02186100,UNIVERSITY OF CAMBRIDGE - EMMANUEL COLLEGE,FC,CB2 3AP,FOREIGN PUBLIC,0,0,0,0,0
02189600,RIJKSUNIVERSITEIT GRONINGEN,FC,9712 CP,FOREIGN PUBLIC,0,0,0,0,0
02194800,"UNIVERSITY OF THE WEST OF ENGLAND, BRISTOL",FC,BS16 1QY,FOREIGN PUBLIC,1,1,25000,1,25000
02195100,UNIVERSITY OF WESTMINSTER,FC,W1R 8AL,FOREIGN PUBLIC,1,1,25000,2,25000
02195600,LASALLE COLLEGE,FC,H3H   2T2,FOREIGN PRIVATE,0,0,0,0,0
02195700,TAYLOR UNIVERSITY COLLEGE AND SEMINARY,FC,T6J 4T3,FOREIGN PRIVATE,2,2,14000,3,14000
02196700,GUILDHALL SCHOOL OF MUSIC & DRAMA,FC,EC2Y  8DT,FOREIGN PUBLIC,0,0,0,0,0
02197000,"INTERNATIONAL GRADUATE PROGRAMME (IGP), STOCKHOLM UNIVERSITY",FC,SE-106 91,FOREIGN PUBLIC,0,0,0,0,0
02201100,COLUMBIA BIBLE COLLEGE,FC,V2T   2Z8,FOREIGN PRIVATE,3,4,22411,4,22411
02207300,UNIVERSITY OF CAMBRIDGE - CHRIST'S COLLEGE,FC,CB2   3BU,FOREIGN PUBLIC,0,0,0,0,0
02209500,UNIVERSITEIT UTRECHT,FC,NL- 3584,FOREIGN PUBLIC,0,0,0,0,0
02210000,UNIVERSITY OF LONDON - LONDON SCHOOL OF HYGIENE & TROPICAL MEDICI,FC,WC1E 7HT,FOREIGN PUBLIC,0,0,0,0,0
02212300,UNIVERSITY OF CAMBRIDGE - ROBINSON COLLEGE,FC,CB3   9AN,FOREIGN PUBLIC,0,0,0,0,0
02216300,UNIVERSIDAD DE CHILE,FC,,FOREIGN PUBLIC,0,0,0,0,0
02216400,TYNDALE UNIVERSITY COLLEGE & SEMINARY,FC,M2M 4B3,FOREIGN PRIVATE,1,1,4000,1,4000
02219000,ST. LAWRENCE COLLEGE,FC,K7L 5A6,FOREIGN PUBLIC,0,0,0,0,0
02219200,UNIVERSITY OF SASKATCHEWAN,FC,S7N 5A2,FOREIGN PUBLIC,0,0,0,0,0
02225300,UNIVERSITY OF CANTERBURY,FC,8140,FOREIGN PUBLIC,2,2,32440,2,32440
02229100,UNIVERSITY OF LEICESTER,FC,LE1 7RH,FOREIGN PUBLIC,0,0,0,0,0
02229600,TEL AVIV UNIVERSITY SACKLER SCHOOL OF MEDICINE,FC,69978,FOREIGN PUBLIC,0,0,0,0,0
02232100,UNIVERSITY OF CAMBRIDGE - HUGHES HALL,FC,CB1   2EW,FOREIGN PUBLIC,0,0,0,0,0
02233300,"ST GEORGE'S UNIVERSITY, SCHOOL OF MEDICINE",FC,,FOREIGN FOR-PROFIT,0,0,0,0,0
02235300,LONDON METROPOLITAN UNIVERSITY,FC,N78DB,FOREIGN PUBLIC,3,3,56700,3,56700
02240900,AISH HATORAH COLLEGE OF JEWISH STUDIES,FC,00000,FOREIGN PRIVATE,0,0,0,0,0
02244400,AMERICAN UNIVERSITY OF THE CARIBBEAN,FC,,FOREIGN FOR-PROFIT,0,0,0,0,0
02246000,"ROSS UNIVERSITY, SCHOOL OF MEDICINE",FC,,FOREIGN FOR-PROFIT,0,0,0,0,0
02257100,COVENTRY UNIVERSITY,FC,CV1 5FB,FOREIGN PUBLIC,3,3,55000,3,55000
02266600,ST GEORGE'S HOSPITAL MEDICAL SCHOOL,FC,SW17  0RE,FOREIGN PUBLIC,0,0,0,0,0
02271700,UNIVERSITY OF CAMBRIDGE - CLARE HALL,FC,CB3   9AL,FOREIGN PUBLIC,0,0,0,0,0
02271900,UNIVERSITY OF OXFORD - BLACKFRIARS,FC,OX1   3LY,FOREIGN PUBLIC,0,0,0,0,0
02272200,UNIVERSITY OF CAMBRIDGE - NEW HALL,FC,CB3   0DF,FOREIGN PUBLIC,0,0,0,0,0
02273600,QUEEN'S UNIVERSITY OF BELFAST (THE),FC,BT7 1NN,FOREIGN PUBLIC,0,0,0,0,0
02273900,HERIOT-WATT UNIVERSITY,FC,EH14 4AS,FOREIGN PUBLIC,0,0,0,0,0
02277900,ROSS UNIVERSITY SCHOOL OF VETERINARY MEDICINE,FC,,FOREIGN FOR-PROFIT,0,0,0,0,0
02279700,UNIVERSITY OF MANCHESTER - INSTITUTE OF SCIENCE AND TECHNOLOGY,FC,M60   1QD,FOREIGN PUBLIC,0,0,0,0,0
02293400,ECOLE DES HAUTES ETUDES COMERCIALES (HEC),FC,78351,FOREIGN PUBLIC,0,0,0,0,0
02296300,UNIVERSITY OF CAMBRIDGE - JESUS COLLEGE,FC,CB5   8BL,FOREIGN PUBLIC,0,0,0,0,0
02310500,DE MONTFORT UNIVERSITY,FC,LE1 9BH,FOREIGN PUBLIC,1,1,22000,2,22000
02320500,ROYAL NORTHERN COLLEGE OF MUSIC,FC,M13 9RD,FOREIGN PUBLIC,0,0,0,0,0
02324900,EMMANUEL BIBLE COLLEGE,FC,N2A   2H2,FOREIGN PRIVATE,1,1,9600,1,9600
02335100,UNIVERSITY OF CAMBRIDGE - TRINITY HALL,FC,CB2   1TJ,FOREIGN PUBLIC,0,0,0,0,0
02338800,EMILY CARR UNIVERSITY OF ART AND DESIGN,FC,V6H   3R9,FOREIGN PUBLIC,8,8,88954,9,88954
02338900,UNIVERSITY  FOR THE CREATIVE ARTS,FC,GU9 7DS,FOREIGN PUBLIC,1,1,14000,1,14000
02339300,ERASMUS UNIVERSITY ROTTERDAM (EUR),FC,3062 PA,FOREIGN PUBLIC,0,0,0,0,0
02347300,UNIVERSIDAD DE CIENCIAS MEDICAS (UCIMED),FC,1007,FOREIGN PRIVATE,0,0,0,0,0
02351800,UNIVERSIDAD IBEROAMERICANA (UNIBE),FC,,FOREIGN PRIVATE,14,20,207250,27,194750
02352100,UNIVERSITY OF PLYMOUTH,FC,PL4 8AA,FOREIGN PUBLIC,0,0,0,0,0
02355200,ECOLE SUPERIEURE DE CUISINE FRANCAISE,FC,75006,FOREIGN PUBLIC,1,1,25000,1,25000
02363000,GSA CONSERVATOIRE,FC,GU2 4YT,FOREIGN PRIVATE,2,3,37462,3,37462
02493000,ESCUELA SUPERIOR DE ADMINISTRACION Y DIRECCION DE EMPRESAS,FC,08034,FOREIGN PRIVATE,0,0,0,0,0
02496600,UNIVERSITY OF STELLENBOSCH,FC,7600,FOREIGN PUBLIC,0,0,0,0,0
02502600,PECSI TUDOMANYEGYETEM AOK (PECS UNIVERSITY MEDICAL SCHOOL),FC,H-7624,FOREIGN PUBLIC,0,0,0,0,0
02529200,AUGUSTANA UNIVERSITY COLLEGE,FC,T4V   2R3,FOREIGN PRIVATE,0,0,0,0,0
02530000,E.M. LYON,FC,69132,FOREIGN PRIVATE,0,0,0,0,0
02545700,GLASGOW SCHOOL OF ART,FC,G3 6RQ,FOREIGN PUBLIC,2,2,25132,2,25132
02566500,KENT INSTITUTE OF ART & DESIGN,FC,ME16  8AG,FOREIGN PUBLIC,0,0,0,0,0
02577200,SALVATION ARMY WILLIAM AND CATHERINE BOOTH COLLEGE (THE),FC,R3B   2P2,FOREIGN PRIVATE,0,0,0,0,0
02579600,MURDOCH UNIVERSITY,FC,6150,FOREIGN PUBLIC,1,1,8000,2,8000
02588000,UNIVERSITY OF ULSTER,FC,BT52 1SA,FOREIGN PUBLIC,0,0,0,0,0
02591800,CURTIN UNIVERSITY OF TECHNOLOGY,FC,6102,FOREIGN PUBLIC,2,2,30417,5,30417
02592600,NEW BRUNSWICK COMMUNITY COLLEGE,FC,E3B 5X4,FOREIGN PUBLIC,0,0,0,0,0
02593800,CONCORDIA UNIVERSITY COLLEGE OF ALBERTA,FC,T5B 4E4,FOREIGN PRIVATE,0,0,0,0,0
02604300,AALBORG UNIVERSITY,FC,9220,FOREIGN PUBLIC,0,0,0,0,0
02611500,HELSINKI SCHOOL OF ECONOMICS,FC,00100,FOREIGN PUBLIC,0,0,0,0,0
02611600,ECOLE NATIONALE DES PONTS ET CHAUSSEES,FC,75343,FOREIGN PUBLIC,0,0,0,0,0
02611900,KING'S UNIVERSITY COLLEGE (THE),FC,T6B 2H3,FOREIGN PRIVATE,0,0,0,0,0
02622500,DANMARKS TEKNISKE UNIVERSITET,FC,DK 2800,FOREIGN PUBLIC,0,0,0,0,0
02623200,UNIVERSITY OF NEWCASTLE (THE),FC,2308,FOREIGN PUBLIC,1,1,15000,2,15000
03012700,UNIVERSITY OF BUCKINGHAM,FC,MK18 1EG,FOREIGN PRIVATE,0,0,0,0,0
03018300,ROCKY MOUNTAIN COLLEGE: CENTRE FOR BIBLICAL STUDIES,FC,T2L 1L1,FOREIGN PRIVATE,2,2,16000,2,16000
03029400,KEELE UNIVERSITY,FC,ST5 5BG,FOREIGN PUBLIC,0,0,0,0,0
03029500,UNIVERSITY OF NORTHUMBRIA AT NEWCASTLE,FC,NE1 8ST,FOREIGN PUBLIC,0,0,0,0,0
03029800,NORGES HANDELSHOYSKOLE,FC,5045,FOREIGN PUBLIC,0,0,0,0,0
03033300,MANCHESTER METROPOLITAN UNIVERSITY,FC,M15 6BH,FOREIGN PUBLIC,1,1,16000,1,16000
03033800,CAPE BRETON UNIVERSITY,FC,B1P 6S9,FOREIGN PUBLIC,0,0,0,0,0
03044800,MEDIZINISCHE HOCHSCHULE HANNOVER,FC,30625,FOREIGN PUBLIC,0,0,0,0,0
03045000,UNIVERSITY OF EAST LONDON,FC,RM8 2AS,FOREIGN PUBLIC,1,1,22885,1,22885
03050100,STUDIO ART CENTERS INTERNATIONAL,FC,50123,FOREIGN PRIVATE,3,3,81790,3,48896
03066800,PONTIFICIA UNIVERSITA DELLA SANTA CROCE,FC,I-00186,FOREIGN PRIVATE,0,0,0,0,0
03067200,UNIVERSITY OF SYDNEY,FC,2006,FOREIGN PUBLIC,1,1,14000,1,14000
03073800,UNIVERSITY OF DEBRECEN MEDICAL AND HEALTH SCIENCE CENTER,FC,H-4012,FOREIGN PUBLIC,0,0,0,0,0
03076200,COVENANT BIBLE COLLEGE,FC,T1P 1H8,FOREIGN PRIVATE,1,1,10000,3,10000
03078300,VANCOUVER SCHOOL OF THEOLOGY,FC,V6T 1L4,FOREIGN PRIVATE,0,0,0,0,0
03078700,UNIVERSITA COMMERCIALE L BOCCONI,FC,MI 20136,FOREIGN PUBLIC,0,0,0,0,0
03080300,SHEFFIELD HALLAM UNIVERSITY,FC,S1 1WB,FOREIGN PUBLIC,0,0,0,0,0
03084300,UNIVERSITY OF LIMERICK,FC,,FOREIGN PUBLIC,0,0,0,0,0
03085100,UNIVERSITY OF WOLVERHAMPTON,FC,WV1 1SB,FOREIGN PUBLIC,1,1,5500,3,5500
03086900,AMERICAN GRAD SCHOOL OF BUS THE INST OF UNDERGRAD BUS STUDIES (TH,FC,1814,FOREIGN PRIVATE,0,0,0,0,0
03088700,ROYAL SCOTTISH ACADEMY OF MUSIC AND DRAMA,FC,G2 3DB,FOREIGN PUBLIC,5,5,137500,6,137500
03091400,UNIVERSITY OF WOLLONGONG,FC,NSW 2522,FOREIGN PUBLIC,2,2,11000,2,11000
03091500,UNIVERSITY OF CANBERRA,FC,2601,FOREIGN PUBLIC,1,1,16000,1,8000
03091700,POZNAN UNIVERSITY OF MEDICAL SCIENCES,FC,61- 701,FOREIGN PUBLIC,0,0,0,0,0
03092500,NOTTINGHAM TRENT UNIVERSITY (THE),FC,NG1 4BU,FOREIGN PUBLIC,0,0,0,0,0
03095000,RMIT UNIVERSITY,FC,3000,FOREIGN PUBLIC,3,3,32325,3,32325
03095400,BOND UNIVERSITY,FC,4229,FOREIGN PRIVATE,2,2,18700,2,18700
03095900,ESSEC BUSINESS SCHOOL,FC,95021,FOREIGN PRIVATE,0,0,0,0,0
03096100,LA TROBE UNIVERSITY,FC,3083,FOREIGN PUBLIC,0,0,0,0,0
03096900,DEAKIN UNIVERSITY,FC,3217,FOREIGN PUBLIC,0,0,0,0,0
03097100,UNIVERSITY OF WESTERN SYDNEY,FC,1797,FOREIGN PUBLIC,0,0,0,0,0
03097300,VICTORIA UNIVERSITY,FC,3011,FOREIGN PUBLIC,0,0,0,0,0
03097500,CENTRAL QUEENSLAND UNIVERSITY,FC,4702,FOREIGN PUBLIC,0,0,0,0,0
03100000,UNIVERSITY OF ADELAIDE (THE),FC,5005,FOREIGN PUBLIC,1,1,19500,2,19500
03102500,AMERICAN UNIVERSITY OF ROME,FC,00153,FOREIGN PRIVATE,13,15,167650,22,167650
03102800,ROBERT GORDON UNIVERSITY (THE),FC,AB10   1F,FOREIGN PUBLIC,0,0,0,0,0
03103200,INT'L STUDIES CTR AT THE CORVINUS UNIVERSITY OF BUDAPEST,FC,H-1093,FOREIGN PUBLIC,0,0,0,0,0
03104800,GRIFFITH UNIVERSITY,FC,4111,FOREIGN PUBLIC,2,2,19934,2,19934
03123500,HOGESCHOOL VAN AMSTERDAM,FC,1012 WX,FOREIGN PRIVATE,0,0,0,0,0
03125200,LINCOLN UNIVERSITY,FC,,FOREIGN PUBLIC,1,1,19300,1,19300
03136300,AUSTRALIAN CATHOLIC UNIVERSITY,FC,2060,FOREIGN PUBLIC,0,0,0,0,0
03137400,CHARLES STURT UNIVERSITY,FC,NSW 2650,FOREIGN PUBLIC,0,0,0,0,0
03140300,EDITH COWAN UNIVERSITY,FC,6027,FOREIGN PUBLIC,1,1,10000,2,10000
03140400,CHARLES DARWIN UNIVERSITY,FC,0909,FOREIGN PUBLIC,0,0,0,0,0
03140500,QUEENSLAND UNIVERSITY OF TECHNOLOGY,FC,4000,FOREIGN PUBLIC,2,2,24000,3,24000
03140600,SOUTHERN CROSS UNIVERSITY,FC,2480,FOREIGN PUBLIC,1,1,18917,1,18917
03140700,SWINBURNE UNIVERSITY OF TECHNOLOGY,FC,3122,FOREIGN PUBLIC,1,1,20649,2,20649
03150300,UNIVERSITY OF TASMANIA,FC,7001,FOREIGN PUBLIC,0,0,0,0,0
03273300,CANADIAN COLLEGE OF NATUROPATHIC MEDICINE (THE),FC,M2K 1E2,FOREIGN PRIVATE,0,0,0,0,0
03274300,"KUNGLIGA TEKNISKA HOGSKOLAN, KTH",FC,S-10044,FOREIGN PUBLIC,0,0,0,0,0
03287300,LIVERPOOL INSTITUTE FOR PERFORMING ARTS (THE),FC,L1 9HF,FOREIGN PUBLIC,5,5,117125,5,117125
03298300,ALBERTA COLLEGE OF ART & DESIGN,FC,T2N 4R3,FOREIGN PUBLIC,2,2,29000,4,29000
03300300,"2ND FACULTY OF MEDICINE, CHARLES UNIVERSITY IN PRAGUE",FC,150 06,FOREIGN PUBLIC,0,0,0,0,0
03300400,"UNIVERZITA KARLOVA V PRAZE, FIRST FACULTY OF MEDICINE (THE)",FC,116 36,FOREIGN PUBLIC,0,0,0,0,0
03329300,JOHN CABOT UNIVERSITY,FC,00165,FOREIGN PRIVATE,13,15,231765,21,231765
03332500,KWANTLEN UNIVERSITY COLLEGE,FC,V3W 2M8,FOREIGN PUBLIC,0,0,0,0,0
03333300,MEDICAL UNIVERSITY SCHOOL OF LUBLIN,FC,20-059,FOREIGN PUBLIC,0,0,0,0,0
03334300,UNIVERSIDAD CAT╡LICA NORDESTANA,FC,239,FOREIGN PRIVATE,0,0,0,0,0
03335300,MEDICAL UNIVERSITY OF SILESIA (THE),FC,40-952,FOREIGN PUBLIC,0,0,0,0,0
03335400,CANADIAN UNIVERSITY COLLEGE,FC,T4L 2E5,FOREIGN PRIVATE,2,3,7800,4,7800
03339300,ST. STEPHEN'S UNIVERSITY,FC,E3L 3E2,FOREIGN PRIVATE,4,4,25850,4,25850
03342300,GLASGOW CALEDONIAN UNIVERSITY,FC,G4 0BA,FOREIGN PUBLIC,0,0,0,0,0
03348500,REDEEMER UNIVERSITY COLLEGE,FC,L9K 1J4,FOREIGN PRIVATE,1,1,5475,1,5475
03349400,"QUEEN MARGARET UNIVERSITY, EDINBURGH",FC,EH21 6UU,FOREIGN PUBLIC,0,0,0,0,0
03350300,BOURNEMOUTH UNIVERSITY,FC,BH12 5BB,FOREIGN PUBLIC,0,0,0,0,0
03352300,LONDON SOUTH BANK UNIVERSITY,FC,SE1 0AA,FOREIGN PRIVATE,0,0,0,0,0
03363300,ARTS EDUCATIONAL SCHOOLS LONDON (THE),FC,W4  1LY,FOREIGN PRIVATE,0,0,0,0,0
03364300,"FACULTY OF MEDICINE, PALACKY UNIVERSITY",FC,771 26,FOREIGN PUBLIC,0,0,0,0,0
03365400,AUCKLAND UNIVERSITY OF TECHNOLOGY,FC,1020,FOREIGN PUBLIC,0,0,0,0,0
03375300,"CHARLES UNIVERSITY IN PRAGUE, FACULTY OF MEDICINE IN PILSEN",FC,306 05,FOREIGN PUBLIC,0,0,0,0,0
03377300,"UNIVERSITY OF WALES INSTITUTE, CARDIFF",FC,CF5  2SG,FOREIGN PUBLIC,1,2,16000,4,16000
03378300,CHARLES UNIVERSITY IN PRAGUE - 3RD MEDICAL FACULTY,FC,100 00,FOREIGN PUBLIC,0,0,0,0,0
03386300,"CHARLES UNIVERSITY IN PRAGUE, FACULTY OF MEDICINE IN HRADEC KRALO",FC,CZ-500 38,FOREIGN PUBLIC,0,0,0,0,0
03397400,HOGESCHOOL VOOR DE KUNSTEN UTRECHT (UTRECHT SCHOOL OF THE ARTS),FC,3511 BK,FOREIGN PRIVATE,0,0,0,0,0
03408300,CANADIAN NAZARENE UNIVERSITY COLLEGE,FC,T2P  3T5,FOREIGN PRIVATE,0,0,0,0,0
03418400,NAPIER UNIVERSITY,FC,EH14 1DJ,FOREIGN PUBLIC,0,0,0,0,0
03433300,LANGARA COLLEGE,FC,V5Y 2Z6,FOREIGN PUBLIC,1,2,8585,2,8579
03435300,ANGLIA POLYTECHNIC UNIVERSITY,FC,CB1 1PT,FOREIGN PUBLIC,0,0,0,0,0
03435400,ROYAL ROADS UNIVERSITY,FC,V9B 5Y2,FOREIGN PUBLIC,0,0,0,0,0
03460300,INTERNATIONALES THEOLOGISCHES INSTITUT FUER STUDIEN ZU EHE UND FA,FC,A-3292,FOREIGN PRIVATE,0,0,0,0,0
03462400,UNIVERSITY OF THE ARTS LONDON IDO- LONDON COLLEGE OF COMMUNICATIO,FC,W1K 5DA,FOREIGN PUBLIC,1,1,25724,1,25724
03473300,UNIVERSITY OF THE ARTS LONDON IDO - LONDON COLLEGE OF FASHION,FC,W1K 5DA,FOREIGN PUBLIC,5,5,94072,5,94072
03475300,UNIVERSITY OF THE ARTS LONDON IDO - CHELSEA COLLEGE OF ART & DESI,FC,W1K 5DA,FOREIGN PUBLIC,2,2,36900,2,36900
03477400,UNIVERSITY OF LUTON,FC,LU1 3JU,FOREIGN PUBLIC,0,0,0,0,0
03478300,ROYAL WELSH COLLEGE OF MUSIC AND DRAMA,FC,CF10 3ER,FOREIGN PUBLIC,0,0,0,0,0
03492400,UNIVERSITY OF CAMBRIDGE - ST. CATHARINE'S COLLEGE,FC,CB2 1RL,FOREIGN PUBLIC,0,0,0,0,0
03494400,UNIVERSITY OF CAMBRIDGE - SELWYN COLLEGE,FC,CB3 9DQ,FOREIGN PUBLIC,0,0,0,0,0
03494600,UNIVERSITY OF OXFORD - HARRIS MANCHESTER COLLEGE,FC,OX1 3TD,FOREIGN PUBLIC,0,0,0,0,0
03500300,UNIVERSITY OF THE ARTS LONDON IDO - WIMBLEDON COLLEGE OF ART,FC,SW19 3QA,FOREIGN PUBLIC,0,0,0,0,0
