OPE ID,School,State,Zip Code,School Type,Recipients,# of Loans Originated,$ of Loans Originated,# of Disbursements,$ of Disbursements
00869400,RASMUSSEN COLLEGE,MN,563013713,PROPRIETARY,94,104,807255,241,680700
00960000,COSMETOLOGY CAREERS UNLTD - DULUTH,MN,558022031,PROPRIETARY,2,2,9500,3,9500
00989200,DULUTH BUSINESS UNIVERSITY,MN,558070000,PROPRIETARY,15,17,102471,37,96250
01049000,REGENCY BEAUTY INSTITUTE,MN,554341015,PROPRIETARY,172,197,1593858,338,1418414
01101700,HERZING UNIVERSITY,MN,554283548,PROPRIETARY,9,11,103021,21,94377
01168600,RASMUSSEN COLLEGE - EDEN PRAIRIE,MN,553447220,PROPRIETARY,25,27,220238,51,180700
02050300,ACADEMY COLLEGE,MN,554201554,PROPRIETARY,12,16,204695,46,199044
02159800,COSMETOLOGY CAREERS UNLTD - HIBBING,MN,557461734,PROPRIETARY,2,2,7500,3,7500
02503300,RASMUSSEN COLLEGE - MANKATO,MN,560018658,PROPRIETARY,56,69,500129,160,453975
00245400,UNIVERSITY OF CENTRAL MISSOURI,MO,640935001,PUBLIC,1448,1663,9942703,3074,9381896
00246000,CULVER-STOCKTON COLLEGE,MO,634351299,PRIVATE,206,209,1608245,405,1545492
00248200,MARYVILLE UNIVERSITY OF SAINT LOUIS,MO,631417299,PRIVATE,383,433,3821620,818,3641160
00248800,MISSOURI SOUTHERN STATE UNIVERSITY,MO,648011595,PUBLIC,74,81,395810,153,388854
00249600,NORTHWEST MISSOURI STATE UNIVERSITY,MO,644686001,PUBLIC,1059,1184,7750509,2148,7288285
00251600,UNIVERSITY OF MISSOURI - COLUMBIA,MO,652111600,PUBLIC,3298,3556,33888908,6677,31871966
00251700,MISSOURI UNIVERSITY OF SCIENCE & TECHNOLOGY,MO,654090250,PUBLIC,0,0,0,0,0
00952000,NATIONAL ACADEMY OF BEAUTY ARTS,MO,631281307,PROPRIETARY,0,0,0,0,0
00959000,INDEPENDENCE COLLEGE OF COSMETOLOGY,MO,640551105,PROPRIETARY,18,19,86229,29,70160
00960700,HOUSE OF HEAVILIN BEAUTY COLLEGE,MO,641102826,PROPRIETARY,1,1,3500,1,3500
01040500,PINNACLE CAREER INSTITUTE,MO,641313367,PROPRIETARY,31,41,221207,90,205442
02180200,METRO BUSINESS COLLEGE,MO,637013846,PROPRIETARY,0,0,0,0,0
02277500,HOUSE OF HEAVILIN BEAUTY COLLEGE OF BLUE SPRINGS,MO,640143953,PROPRIETARY,20,20,127042,39,119976
02295700,NATIONAL ACADEMY OF BEAUTY ARTS,MO,636401827,PROPRIETARY,1,1,6964,1,6964
02309100,AMERICAN COLLEGE OF HAIR DESIGN,MO,653012144,PROPRIETARY,0,0,0,0,0
02311100,TRENDMASTERS ACADEMY OF COSMETOLOGY,MO,633764309,PROPRIETARY,0,0,0,0,0
02543800,PARIS II EDUCATIONAL CENTER,MO,641182537,PROPRIETARY,12,13,55350,28,51907
02555300,PATSY AND ROB'S ACADEMY OF BEAUTY,MO,630742214,PROPRIETARY,2,3,5520,4,5542
02564700,ELAINE STEVEN BEAUTY COLLEGE,MO,631362343,PROPRIETARY,0,0,0,0,0
02599700,VATTEROTT COLLEGE,MO,631342900,PROPRIETARY,157,194,1169266,501,1108857
03110900,HOUSE OF HEAVILIN OF BLUE SPRINGS,MO,640301154,PROPRIETARY,4,4,21100,7,21100
03519300,MISSOURI COLLEGE OF COSMETOLOGY NORTH,MO,658031235,PROPRIETARY,17,17,45756,44,41854
03663400,UNIVERSITY OF COSMETOLOGY,MO,630801910,PROPRIETARY,4,5,20400,8,20400
03878300,PROFESSIONAL MASSAGE TRAINING CENTER,MO,658032939,PROPRIETARY,20,20,165885,37,143566
03924300,HAIR ACADEMY 110 (THE),MO,635012915,PROPRIETARY,2,2,8000,4,8000
03970400,MTTI-WELLSPRING CENTER FOR NATURAL HEALTH & WELLNESS,MO,641143313,PROPRIETARY,0,0,0,0,0
00239600,ALCORN STATE UNIVERSITY,MS,390967500,PUBLIC,349,456,1654570,790,1573437
01146100,WESLEY COLLEGE,MS,390731070,PRIVATE,2,2,8390,3,5220
02320800,MAGNOLIA COLLEGE OF COSMETOLOGY,MS,392065602,PROPRIETARY,5,5,20000,6,18090
00290500,NORTH CAROLINA AGRICULTURAL & TECHNICAL STATE UNIVERSITY,NC,274110001,PUBLIC,1320,1517,9963415,2902,9609630
00290700,UNIVERSITY OF NORTH CAROLINA AT ASHEVILLE,NC,288048503,PUBLIC,166,168,1243357,319,1173628
00291000,BELMONT ABBEY COLLEGE,NC,280121802,PRIVATE,209,211,2389870,383,2106398
00292600,ELIZABETH CITY STATE UNIVERSITY,NC,279097806,PUBLIC,206,207,1233774,354,1151755
00292800,FAYETTEVILLE STATE UNIVERSITY,NC,283014298,PUBLIC,434,473,2980768,742,2526379
00293300,HIGH POINT UNIVERSITY,NC,272624221,PRIVATE,1,1,6000,1,6000
00293600,JOHNSON C SMITH UNIVERSITY,NC,282165398,PRIVATE,526,530,7827099,1044,7317259
00295000,NORTH CAROLINA CENTRAL UNIVERSITY,NC,277073198,PUBLIC,1169,1470,8995701,2696,8168999
00296800,SAINT AUGUSTINE'S COLLEGE,NC,276102298,PRIVATE,263,327,2507887,611,2262935
00298100,WESTERN CAROLINA UNIVERSITY,NC,287239731,PUBLIC,1118,1198,7397342,2144,6759843
00298400,UNIVERSITY OF NORTH CAROLINA AT WILMINGTON (THE),NC,284033297,PUBLIC,1925,2078,16391527,3827,15379287
00398100,UNIVERSITY OF NORTH CAROLINA SCHOOL OF THE ARTS,NC,271272188,PUBLIC,138,139,1789606,406,1731170
01179900,PAUL MITCHELL THE SCHOOL FAYETTEVILLE,NC,283035364,PROPRIETARY,1,1,2269,2,2269
02056500,MITCHELL'S HAIR STYLING ACADEMY,NC,278938612,PROPRIETARY,18,18,98457,50,96723
02227900,MITCHELL'S HAIR STYLING ACADEMY,NC,278583890,PROPRIETARY,0,0,0,0,0
03064400,REGENCY BEAUTY INSTITUTE,NC,271037150,PROPRIETARY,6,7,24667,11,22757
00253900,CHADRON STATE COLLEGE,NE,693372690,PUBLIC,158,167,778155,306,717309
00256500,UNIVERSITY OF NEBRASKA,NE,685880419,PUBLIC,3163,3402,25549248,5960,23971017
00472100,LINCOLN SCHOOL OF COMMERCE,NE,685082668,PROPRIETARY,11,12,73702,29,65262
00750100,VATTEROTT COLLEGE,NE,681371237,PROPRIETARY,20,24,127410,44,117879
00849100,NEBRASKA COLLEGE OF BUSINESS,NE,681344125,PROPRIETARY,10,11,36476,19,32418
00952300,LA'JAMES INTERNATIONAL COLLEGE,NE,680253297,PROPRIETARY,15,19,115299,36,110373
03023300,VATTEROTT COLLEGE,NE,681371237,PROPRIETARY,2,2,10370,4,10370
00472900,HESSER COLLEGE,NH,031037230,PROPRIETARY,327,377,2837499,774,2475514
00473100,DANIEL WEBSTER COLLEGE,NH,030631300,PROPRIETARY,185,221,3714888,400,3490226
00864500,EMPIRE BEAUTY SCHOOL,NH,032203450,PROPRIETARY,15,17,108573,27,84587
02179600,EMPIRE BEAUTY SCHOOL,NH,038781592,PROPRIETARY,35,35,235251,58,191181
03729300,NEW HAMPSHIRE INSTITUTE FOR THERAPEUTIC ARTS,NH,030514906,PROPRIETARY,10,11,69663,19,63904
00260900,ROWAN UNIVERSITY,NJ,080281702,PUBLIC,1940,2081,18739378,4016,17929376
00261600,MONMOUTH UNIVERSITY,NJ,077641898,PRIVATE,179,211,2405691,374,2253723
00262100,NEW JERSEY INSTITUTE OF TECHNOLOGY,NJ,071021982,PUBLIC,198,229,1925632,397,1882807
00262200,KEAN UNIVERSITY,NJ,070837131,PUBLIC,510,549,3657193,923,3544748
00262900,"RUTGERS, THE STATE UNIVERSITY OF NEW JERSEY",NJ,089011281,PUBLIC,1259,1272,13564282,2332,13162708
00263900,STEVENS INSTITUTE OF TECHNOLOGY,NJ,070305370,PRIVATE,92,108,1450731,178,1374266
00474000,MERCER COUNTY COMMUNITY COLLEGE,NJ,086900182,PUBLIC,0,0,0,0,0
00759300,PARISIAN BEAUTY ACADEMY,NJ,076015509,PROPRIETARY,32,32,213506,52,198344
00849400,HO HO KUS SCHL OF TRADE & TECH SCIENCES,NJ,075131402,PROPRIETARY,7,7,44628,12,40308
00907800,CAPRI INSTITUTE OF HAIR DESIGN,NJ,070112111,PROPRIETARY,18,18,93159,33,82998
00934400,RAMAPO COLLEGE OF NEW JERSEY,NJ,074301680,PUBLIC,462,550,4385145,984,4223068
01170800,NATURAL MOTION INSTITUTE OF HAIR DESIGN,NJ,073065496,PROPRIETARY,3,3,14156,6,14156
01246200,HOHOKUS - HACKENSACK SCHOOL OF BUSINESS & MEDICAL SCIENCES,NJ,076017197,PROPRIETARY,46,52,303572,134,275520
02053700,EASTWICK COLLEGE,NJ,074462546,PROPRIETARY,57,58,461137,158,411953
02092300,HOHOKUS SCHOOL - RETS/NUTLEY,NJ,071109802,PROPRIETARY,87,98,452244,263,400973
02103700,CAPRI INSTITUTE OF HAIR DESIGN,NJ,076523901,PROPRIETARY,32,32,208895,57,199808
02104000,HARRIS SCHOOL OF BUSINESS,NJ,080022983,PROPRIETARY,30,30,185770,51,159067
02131100,DUCRET SCHOOL OF THE ARTS,NJ,070602802,PRIVATE,4,4,19700,6,19700
02131600,PENNCO TECH,NJ,080129961,PROPRIETARY,141,195,1095715,351,1018675
02154000,DIVERS ACADEMY OF THE EASTERN SEABOARD,NJ,080811139,PROPRIETARY,48,49,304000,97,287056
02183600,CAPRI INSTITUTE OF HAIR DESIGN,NJ,070331042,PROPRIETARY,32,32,183395,59,176477
02186700,HARRISON CAREER INSTITUTE,NJ,080752404,PROPRIETARY,14,14,97385,21,82687
02219600,OMEGA INSTITUTE,NJ,081094417,PROPRIETARY,7,7,39349,14,39399
02223700,ROBERT FIANCE BEAUTY SCHOOLS,NJ,070934623,PROPRIETARY,0,0,0,0,0
02223900,DRAKE COLLEGE OF BUSINESS,NJ,072012334,PROPRIETARY,5,5,10877,7,10905
02234600,ATLANTIC BEAUTY & SPA ACADEMY,NJ,082322621,PROPRIETARY,5,5,17963,10,17963
02265500,CAPRI INSTITUTE OF HAIR DESIGN,NJ,087247166,PROPRIETARY,21,21,134697,38,125975
02525900,ARTISTIC ACADEMY OF HAIR DESIGN,NJ,079501409,PROPRIETARY,28,29,170035,53,157457
02586800,HARRISON CAREER INSTITUTE-,NJ,083606210,PROPRIETARY,6,7,37188,10,31438
02586900,HARRIS SCHOOL OF BUSINESS,NJ,080841520,PROPRIETARY,58,59,368649,121,325233
03389300,ACADEMY OF MASSAGE THERAPY,NJ,076015708,PROPRIETARY,11,11,66984,19,61742
03530300,KEYSKILLS LEARNING,NJ,070131900,PROPRIETARY,0,0,0,0,0
03536300,INSTITUTE FOR THERAPEUTIC MASSAGE,NJ,074201452,PROPRIETARY,11,12,56895,23,56969
03629300,HELMA INSTITUTE OF MASSAGE THERAPY,NJ,076636200,PROPRIETARY,15,17,60416,26,56239
03650600,PC AGE,NJ,073063936,PROPRIETARY,10,10,47044,15,39265
03650700,PC AGE II,NJ,088172842,PROPRIETARY,9,9,93722,14,76074
03769300,PC TECH LEARNING CENTER,NJ,073069900,PROPRIETARY,2,2,5600,2,5600
03811300,EASTERN SCHOOL OF ACUPUNCTURE AND TRADITIONAL MEDICINE,NJ,070423562,PROPRIETARY,1,1,7500,2,7500
00265300,NEW MEXICO HIGHLANDS UNIVERSITY,NM,877014436,PUBLIC,0,0,0,0,0
00265500,NEW MEXICO JUNIOR COLLEGE,NM,882409123,PUBLIC,0,0,0,0,0
01300500,OLYMPIAN UNIVERSITY OF COSMETOLOGY,NM,883105051,PROPRIETARY,50,53,171329,86,137874
03076100,SOUTHWESTERN COLLEGE,NM,875070000,PRIVATE,0,0,0,0,0
00256900,UNIVERSITY OF NEVADA - LAS VEGAS,NV,891541001,PUBLIC,1145,1307,13534647,2245,12619335
00736700,MARINELLO SCHOOLS OF BEAUTY,NV,891103563,PROPRIETARY,41,42,293736,70,251645
00919200,SIERRA NEVADA COLLEGE,NV,894510000,PRIVATE,60,62,723753,106,656116
02621500,CAREER COLLEGE OF NORTHERN NEVADA,NV,894347905,PROPRIETARY,32,37,139175,122,113958
03838500,NORTHWEST HEALTH CAREERS,NV,891280255,PROPRIETARY,3,4,19159,6,19271
03975300,INSTITUTE OF PROFESSIONAL CAREERS,NV,891197825,PROPRIETARY,0,0,0,0,0
00266700,DOWLING COLLEGE,NY,117691999,PRIVATE,139,165,1358799,302,1268675
00266900,BANK STREET COLLEGE OF EDUCATION,NY,100251898,PRIVATE,0,0,0,0,0
00268500,CAZENOVIA COLLEGE,NY,130351085,PRIVATE,146,148,1876649,279,1760193
00268700,CUNY BROOKLYN COLLEGE,NY,112102814,PUBLIC,34,36,285657,63,265321
00268800,CITY COLLEGE OF NEW YORK - CUNY,NY,100319198,PUBLIC,26,26,186093,48,177952
00268900,CUNY HUNTER COLLEGE,NY,100655024,PUBLIC,108,110,938397,214,868241
00269000,CUNY QUEENS COLLEGE,NY,113671597,PUBLIC,17,18,96452,37,90540
00269100,CUNY BOROUGH OF MANHATTAN COMMUNITY COLLEGE,NY,100071047,PUBLIC,10,10,42221,19,39099
00269200,CUNY BRONX COMMUNITY COLLEGE,NY,104533102,PUBLIC,0,0,0,0,0
00269300,CUNY JOHN JAY COLLEGE OF CRIMINAL JUSTICE,NY,100191093,PUBLIC,114,121,842989,237,760101
00269400,KINGSBOROUGH COMMMUNITY COLLEGE/CUNY,NY,112352398,PUBLIC,2,2,9357,4,9357
00269600,NEW YORK CITY COLLEGE OF TECHNOLOGY OF THE CITY UNIVERSITY OF NEW,NY,112012983,PUBLIC,18,18,89577,34,77005
00269700,QUEENSBOROUGH COMMUNITY COLLEGE-CUNY,NY,113641497,PUBLIC,5,5,29844,9,29117
00269800,COLLEGE OF STATEN ISLAND/CUNY,NY,103146600,PUBLIC,46,46,168008,85,149273
00269900,CLARKSON UNIVERSITY,NY,136991403,PRIVATE,29,32,345241,58,309533
00270400,COLLEGE OF NEW ROCHELLE (THE),NY,108052339,PRIVATE,0,0,0,0,0
00271100,CORNELL UNIVERSITY,NY,148532801,PRIVATE,900,976,15777150,1872,15366977
00272200,FORDHAM UNIVERSITY,NY,104585157,PRIVATE,0,0,0,0,0
00274200,JUILLIARD SCHOOL (THE),NY,100236588,PRIVATE,66,72,944524,139,907609
00275100,LONG ISLAND UNIVERSITY,NY,115481326,PRIVATE,1375,1525,21479236,2918,20194731
00279100,PACE UNIVERSITY,NY,100381598,PRIVATE,1167,1308,17322588,2394,16251443
00280600,ROCHESTER INSTITUTE OF TECHNOLOGY,NY,146235608,PRIVATE,1323,1382,15492124,3643,14275703
00283600,BINGHAMTON UNIVERSITY,NY,139026000,PUBLIC,0,0,0,0,0
00283700,STATE UNIVERSITY OF NEW YORK AT BUFFALO,NY,142600001,PUBLIC,1239,1325,9226408,2468,8981628
00284100,SUNY COLLEGE AT BROCKPORT,NY,144202914,PUBLIC,407,455,3153068,745,3038889
00284900,STATE UNIVERSITY OF NEW YORK COLLEGE AT PLATTSBURGH,NY,129012681,PUBLIC,603,668,4505458,1243,4281598
00285000,STATE UNIVERSITY OF NEW YORK COLLEGE AT POTSDAM,NY,136762294,PUBLIC,817,888,6554590,1649,6104580
00285500,SUNY COLLEGE OF TECHNOLOGY AT CANTON,NY,136171098,PUBLIC,444,448,3422628,775,3074889
00285900,SUNY COLLEGE OF AGRICULTURE & TECHNOLOGY AT MORRISVILLE,NY,134080901,PUBLIC,697,698,6520834,1285,5873026
00286100,CAYUGA COMMUNITY COLLEGE - SUNY OFFICE OF COMMUNITY COLLEGE,NY,130213099,PUBLIC,0,0,0,0,0
00286800,HUDSON VALLEY COMMUNITY COLLEGE,NY,121806096,PUBLIC,91,97,541426,158,467327
00287100,MOHAWK VALLEY COMMUNITY COLLEGE - SUNY OFFICE OF COMMUNITY COLLEG,NY,135015394,PUBLIC,188,212,908643,656,783406
00287200,MONROE COMMUNITY COLLEGE,NY,146235780,PUBLIC,99,104,455678,190,428798
00287300,NASSAU COMMUNITY COLLEGE,NY,115306793,PUBLIC,13,13,42816,18,41316
00288300,UTICA COLLEGE,NY,135024892,PRIVATE,346,367,3497645,626,3325002
00289400,UNIVERSITY OF ROCHESTER,NY,146279000,PRIVATE,644,723,9707413,1344,9343128
00397900,"TEACHERS COLLEGE, COLUMBIA UNIVERSITY",NY,100276696,PRIVATE,0,0,0,0,0
00475900,CUNY YORK COLLEGE,NY,114510001,PUBLIC,2,2,6500,4,6500
00476200,CORNELL UNIVERSITY MEDICAL COLLEGE,NY,100214896,PRIVATE,0,0,0,0,0
00476500,CUNY GRADUATE SCHOOL & UNIVERSITY CENTER,NY,100164309,PUBLIC,0,0,0,0,0
00477900,LONG ISLAND UNIVERSITY - BROOKLYN,NY,112015372,PRIVATE,19,22,301842,42,262486
00478800,HERKIMER COUNTY COMMUNITY COLLEGE - SUNY OFFICE OF COMMUNITY COLL,NY,133501598,PUBLIC,162,184,779869,544,697056
00482800,EASTMAN SCHOOL OF MUSIC,NY,146042599,PRIVATE,1,1,7995,2,8115
00678500,SCHENECTADY COUNTY COMMUNITY COLLEGE,NY,123052294,PUBLIC,27,29,134540,48,110998
00702200,CUNY LEHMAN COLLEGE,NY,104681589,PUBLIC,10,10,70967,15,49842
00727300,CUNY BERNARD M BARUCH,NY,100105518,PUBLIC,28,32,242443,64,236345
00737200,AUSTIN'S SCHOOL OF SPA TECHNOLOGY,NY,122061513,PROPRIETARY,1,1,5571,2,5571
00737500,ISLAND DRAFTING & TECHNICAL INSTITUTE,NY,117012704,PROPRIETARY,24,31,205582,58,189948
00739100,BEAUTY SCHOOL OF MIDDLETOWN,NY,109406574,PROPRIETARY,15,15,133000,29,127850
00740100,MANDL SCHOOL,NY,100195516,PROPRIETARY,0,0,0,0,0
00746600,LIM COLLEGE,NY,100225268,PROPRIETARY,203,211,2689062,387,2615731
00780400,STAR CAREER ACADEMY,NY,100117307,PROPRIETARY,27,27,186176,50,156127
00902900,NEIGHBORHOOD PLAYHOUSE SCHOOL OF THE THEATRE (THE),NY,100225017,PRIVATE,5,5,98700,10,98700
00904300,ELMIRA BUSINESS INSTITUTE,NY,149012731,PROPRIETARY,9,11,64912,19,57691
00928300,MIDWAY PARIS BEAUTY SCHOOL,NY,113853453,PROPRIETARY,13,13,53807,24,49270
01005100,CUNY LAGUARDIA COMMUNITY COLLEGE,NY,111013083,PUBLIC,3,3,16400,6,16400
01009700,CUNY MEDGAR EVERS COLLEGE,NY,112252010,PUBLIC,11,11,26300,15,24772
01055100,NEW YORK SCHOOL FOR MEDICAL & DENTAL ASSISTANTS,NY,111012327,PROPRIETARY,22,22,87719,46,83740
01093000,SUBURBAN TECHNICAL SCHOOL,NY,115503771,PROPRIETARY,26,26,147765,54,147318
01167800,STATE UNIVERSITY OF NEW YORK INSTITUTE OF TECHNOLOGY AT UTICA - R,NY,135043050,PUBLIC,177,177,1226993,323,1183489
01183000,BERK TRADE & BUSINESS SCHOOL,NY,111010000,PROPRIETARY,14,14,50546,22,47807
01229300,VEEB NASSAU COUNTY SCHOOL OF PRACTICAL NURSING,NY,115533037,PUBLIC,5,5,30500,14,30539
01256100,FIVE TOWNS COLLEGE,NY,117465871,PROPRIETARY,285,303,3724410,565,3571426
02092400,RIDLEY-LOWELL SCHOOL OF BUSINESS,NY,139053190,PROPRIETARY,17,17,106095,45,95747
02105900,HAIR DESIGN INSTITUTE AT FIFTH AVENUE,NY,112205409,PROPRIETARY,8,9,33675,14,28898
02219500,MILDRED ELLEY,NY,122061513,PROPRIETARY,35,41,216597,70,184479
02272900,ROCKLAND COUNTY BOCES ADULT EDUCATION,NY,109941025,PUBLIC,1,1,2500,2,2500
02294900,INSTITUTE OF AUDIO RESEARCH,NY,100034595,PROPRIETARY,232,243,2549720,445,2209641
02306500,PROFESSIONAL BUSINESS COLLEGE,NY,100025049,PRIVATE,0,0,0,0,0
02314200,NORTHERN WESTCHESTER SCHOOL OF HAIRDRESSING & COSMETOLOGY,NY,105663805,PROPRIETARY,6,6,33475,12,33577
02587600,ORLO SCHOOL OF HAIR DESIGN & COSMETOLOGY (THE),NY,122061723,PROPRIETARY,22,25,101467,38,101493
03088500,NEW YORK INTERNATIONAL BEAUTY SCHOOL,NY,100186504,PROPRIETARY,29,33,127530,57,120400
03096200,CHARLES STUART SCHOOL,NY,112292004,PROPRIETARY,3,3,12000,5,10000
03172400,CALIBER TRAINING INSTITUTE,NY,100186504,PROPRIETARY,14,14,39141,22,37890
03191300,CUNY SCHOOL OF LAW AT QUEENS COLLEGE,NY,113671300,PUBLIC,0,0,0,0,0
03358300,ALLEN SCHOOL,NY,114324901,PROPRIETARY,121,121,458249,239,432885
03361500,WILLSEY INSTITUTE,NY,103011989,PROPRIETARY,7,7,25707,13,25727
03537300,NEW YORK AUTOMOTIVE & DIESEL INSTITUTE,NY,114331433,PROPRIETARY,175,191,1808749,313,1502894
03819400,HUDSON VALLEY SCHOOL OF ADVANCED AESTHETIC SKIN CARE,NY,124930000,PROPRIETARY,0,0,0,0,0
03903400,AMERICAN BEAUTY SCHOOL,NY,104628003,PROPRIETARY,0,0,0,0,0
03941400,ELITE ACADEMY OF BEAUTY ARTS,NY,112231630,PROPRIETARY,9,9,27500,17,26486
00301200,ASHLAND UNIVERSITY,OH,448053799,PRIVATE,461,508,4478193,957,4236172
00301800,BOWLING GREEN STATE UNIVERSITY,OH,434030001,PUBLIC,1542,1710,17827886,3315,16866980
00303100,CLEVELAND INSTITUTE OF MUSIC (THE),OH,441061776,PRIVATE,44,44,723840,88,691056
00303700,COLLEGE OF WOOSTER (THE),OH,446912363,PRIVATE,271,272,3222734,536,3142208
00304000,CUYAHOGA COMMUNITY COLLEGE,OH,441152878,PUBLIC,19,19,63663,31,63357
00304200,DENISON UNIVERSITY,OH,430231329,PRIVATE,211,211,2903947,411,2848392
00305100,KENT STATE UNIVERSITY,OH,442420001,PUBLIC,2990,3167,32936126,5624,30946465
00307300,MARIETTA COLLEGE,OH,457504033,PRIVATE,202,207,2453968,390,2317603
00307700,MIAMI UNIVERSITY,OH,450561831,PUBLIC,1406,1524,18215926,2851,17616940
00309000,OHIO STATE UNIVERSITY (THE),OH,432101358,PUBLIC,4821,5317,60162329,14880,56411235
00310000,OHIO UNIVERSITY,OH,457012979,PUBLIC,2083,2295,26555124,6430,25022200
00311600,UNIVERSITY OF RIO GRANDE,OH,456743131,PRIVATE,84,91,361782,105,360067
00311900,SINCLAIR COMMUNITY COLLEGE,OH,454021460,PUBLIC,25,28,102052,61,97690
00312100,TIFFIN UNIVERSITY,OH,448832161,PRIVATE,143,144,1442677,280,1305746
00313100,UNIVERSITY OF TOLEDO,OH,436063390,PUBLIC,2369,2608,24220764,4893,22555562
00703500,KETTERING COLLEGE OF MEDICAL ARTS,OH,454291299,PRIVATE,64,80,807989,144,729834
00759800,HOCKING TECHNICAL COLLEGE,OH,457649582,PUBLIC,202,223,1747005,573,1507324
00966000,TIFFIN ACADEMY OF HAIR DESIGN,OH,448832833,PROPRIETARY,11,11,25240,20,21650
01028000,OHIO STATE BEAUTY ACADEMY,OH,458014950,PROPRIETARY,5,5,11848,8,11890
01174500,OHIO TECHNICAL COLLEGE,OH,441031228,PROPRIETARY,218,279,3065105,726,2780521
01216600,CAROUSEL BEAUTY COLLEGE,OH,454028935,PROPRIETARY,0,0,0,0,0
01267200,CAROUSEL BEAUTY COLLEGE,OH,450445113,PROPRIETARY,1,1,3395,2,3395
01284800,MOLER HOLLYWOOD BEAUTY COLLEGE,OH,452132577,PROPRIETARY,0,0,0,0,0
01287000,SOUTHERN STATE COMMUNITY COLLEGE,OH,451339406,PUBLIC,10,10,33153,20,21757
01289600,VIRGINIA MARTI COLLEGE OF ART AND DESIGN,OH,441070778,PROPRIETARY,69,85,986340,228,923962
01313200,INTERNATIONAL COLLEGE OF BROADCASTING,OH,454311898,PROPRIETARY,18,19,102333,26,99158
02052000,OHIO INSTITUTE OF PHOTOGRAPHY & TECHNOLOGY,OH,454391984,PROPRIETARY,100,127,1120297,258,1057318
02054300,TRUMBULL BUSINESS COLLEGE,OH,444843250,PROPRIETARY,0,0,0,0,0
02056800,DAYMAR COLLEGE,OH,456011038,PROPRIETARY,18,19,88006,37,85795
02066100,OHIO STATE COLLEGE OF BARBER STYLING,OH,432131301,PROPRIETARY,0,0,0,0,0
02069500,AKRON INSTITUTE OF HERZING UNIVERSITY,OH,443063931,PROPRIETARY,34,43,176550,75,158210
02077800,OHIO ACADEMY - PAUL MITCHELL PARTNER SCHOOL,OH,439522853,PROPRIETARY,0,0,0,0,0
02110700,CLEVELAND INSTITUTE OF DENTAL - MEDICAL ASSISTANTS,OH,441152285,PROPRIETARY,70,77,297579,221,281815
02158500,OHIO BUSINESS COLLEGE,OH,440350701,PROPRIETARY,26,33,205136,80,170594
02269400,EASTERN HILLS ACADEMY OF HAIR DESIGN,OH,452554216,PROPRIETARY,4,4,15398,8,15470
02269500,WESTERN HILLS SCHOOL OF BEAUTY & HAIR DESIGN,OH,452115222,PROPRIETARY,2,2,23242,4,23242
02287900,RAPHAEL'S SCHOOL OF BEAUTY CULTURE,OH,444464613,PROPRIETARY,0,0,0,0,0
02301400,OHIO VALLEY COLLEGE OF TECHNOLOGY,OH,439209139,PROPRIETARY,1,2,7700,2,7700
02328500,MOLER - PICKENS BEAUTY COLLEGE,OH,450144260,PROPRIETARY,3,3,9800,4,7800
02336300,KNOX COUNTY CAREER CENTER,OH,430504298,PUBLIC,4,4,23000,8,23000
02560000,CASAL AVEDA INSTITUTE,OH,445152240,PROPRIETARY,21,21,107193,40,105879
02563000,RAPHAEL'S SCHOOL OF BEAUTY CULTURE,OH,446012847,PROPRIETARY,0,0,0,0,0
02582900,KAPLAN CAREER INSTITUTE,OH,441296810,PROPRIETARY,27,27,147489,71,128748
03007900,GALLIPOLIS CAREER COLLEGE,OH,456312600,PROPRIETARY,3,3,15189,8,9778
03024300,VALLEY BEAUTY SCHOOL,OH,437252332,PROPRIETARY,5,6,35414,9,35414
03065800,OHIO INSTITUTE OF HEALTH CAREERS,OH,440352394,PROPRIETARY,52,53,404885,132,354229
03067600,RAPHAEL'S SCHOOL OF BEAUTY CULTURE,OH,445122222,PROPRIETARY,0,0,0,0,0
03068200,OHIO CENTER FOR BROADCASTING,OH,441256273,PROPRIETARY,1,1,8568,3,8568
03079000,ETI TECHNICAL COLLEGE OF NILES,OH,444464398,PROPRIETARY,26,31,114901,61,93484
03100100,PARAMOUNT BEAUTY ACADEMY,OH,456624136,PROPRIETARY,3,3,14676,6,14676
03200500,YOUNGSTOWN COLLEGE OF MASSOTHERAPY (THE),OH,444712321,PROPRIETARY,2,2,7900,3,7900
03319300,CREATIVE IMAGES INSTITUTE OF COSMETOLOGY,OH,454142557,PROPRIETARY,15,16,54662,29,51336
03416400,VALLEY BEAUTY SCHOOL,OH,437013624,PROPRIETARY,1,1,9100,1,9100
03462300,CENTER FOR EMPLOYMENT TRAINING - CLEVELAND,OH,441081307,PRIVATE,0,0,0,0,0
03534400,AMERICAN INSTITUTE OF ALTERNATIVE MEDICINE,OH,432291113,PROPRIETARY,8,8,77335,17,77077
03700300,REGENCY BEAUTY INSTITUTE - CLEVELAND,OH,440940000,PROPRIETARY,4,4,20302,8,20302
00315700,LANGSTON UNIVERSITY,OK,730500000,PUBLIC,0,0,0,0,0
00317000,OKLAHOMA STATE UNIVERSITY,OK,740781015,PUBLIC,2823,3021,28563906,5387,26949820
02184400,SAND SPRINGS BEAUTY COLLEGE,OK,740630759,PROPRIETARY,10,10,41525,19,38558
