OPE ID,School,State,Zip Code,School Type,Recipients,# of Loans Originated,$ of Loans Originated,# of Disbursements,$ of Disbursements
00106300,UNIVERSITY OF ALASKA FAIRBANKS,AK,997757500,PUBLIC,0,0,0,0,0
02576900,CHARTER COLLEGE,AK,995084103,PROPRIETARY,0,0,0,0,0
02583300,NEW CONCEPTS BEAUTY SCHOOL,AK,997093732,PROPRIETARY,0,0,0,0,0
00100400,UNIVERSITY OF MONTEVALLO,AL,351156000,PUBLIC,19,22,75256,37,74153
00100800,ATHENS STATE UNIVERSITY,AL,356111999,PUBLIC,0,0,0,0,0
00100900,AUBURN UNIVERSITY,AL,368495113,PUBLIC,1067,1341,9291369,2150,8979820
00101300,JOHN C CALHOUN STATE COMMUNITY COLLEGE,AL,356092216,PUBLIC,0,0,0,0,0
00102000,JACKSONVILLE STATE UNIVERSITY,AL,362651602,PUBLIC,95,105,413700,173,397086
00102200,JEFFERSON STATE COMMUNITY COLLEGE,AL,352153098,PUBLIC,0,0,0,0,0
00102800,MILES COLLEGE,AL,350642697,PRIVATE,106,120,313513,215,296179
00104400,STILLMAN COLLEGE,AL,354031430,PRIVATE,244,255,1040848,407,999772
00104600,TALLADEGA COLLEGE,AL,351602354,PRIVATE,8,8,33420,14,33420
00105000,TUSKEGEE UNIVERSITY,AL,360881645,PRIVATE,444,497,3247595,825,3137268
00105100,UNIVERSITY OF ALABAMA,AL,354870120,PUBLIC,762,829,5636866,1370,5405064
00105200,UNIVERSITY OF ALABAMA AT BIRMINGHAM,AL,352941150,PUBLIC,224,239,1398757,662,1266819
00105500,UNIVERSITY OF ALABAMA IN HUNTSVILLE,AL,358990001,PUBLIC,70,78,326039,146,312764
00446200,GADSDEN BUSINESS COLLEGE,AL,359063658,PROPRIETARY,15,16,54656,41,44188
01019300,HERZING UNIVERSITY,AL,352094816,PROPRIETARY,0,0,0,0,0
02605500,REMINGTON COLLEGE - MOBILE CAMPUS,AL,366095593,PROPRIETARY,316,379,1587087,952,1453090
03010600,VIRGINIA COLLEGE,AL,352095154,PROPRIETARY,160,184,918767,377,863217
03361400,FORTIS COLLEGE,AL,365353547,PROPRIETARY,0,0,0,0,0
00108700,ARKANSAS BAPTIST COLLEGE,AR,722026099,PRIVATE,1,1,4000,1,4000
00109200,UNIVERSITY OF CENTRAL ARKANSAS,AR,720350001,PUBLIC,429,445,1828870,792,1717682
00110300,PHILANDER SMITH COLLEGE,AR,722023718,PRIVATE,23,26,80583,31,77805
00110600,WILLIAMS BAPTIST COLLEGE,AR,724764661,PRIVATE,15,15,62216,27,58266
00573200,UNIVERSITY OF ARKANSAS COMMUNITY COLLEGE AT HOPE,AR,718010000,PUBLIC,0,0,0,0,0
01226000,EAST ARKANSAS COMMUNITY COLLEGE,AR,723352204,PUBLIC,8,8,18600,12,16523
02525800,LEES SCHOOL OF COSMETOLOGY,AR,721143800,PROPRIETARY,0,0,0,0,0
03065100,ABC BEAUTY COLLEGE,AR,719234206,PROPRIETARY,0,0,0,0,0
03254300,MARGARET'S HAIR ACADEMY,AR,716554905,PROPRIETARY,0,0,0,0,0
00108100,ARIZONA STATE UNIVERSITY,AZ,852870412,PUBLIC,0,0,0,0,0
00108200,NORTHERN ARIZONA UNIVERSITY,AZ,860110001,PUBLIC,457,482,3015950,817,2792125
00726600,PIMA COUNTY COMMUNITY COLLEGE,AZ,857095000,PUBLIC,47,50,230679,64,224196
00830300,GATEWAY COMMUNITY COLLEGE,AZ,850341795,PUBLIC,0,0,0,0,0
00886400,ARIZONA ACADEMY OF BEAUTY,AZ,857125021,PROPRIETARY,0,0,0,0,0
00945100,BROWN MACKIE COLLEGE,AZ,857125300,PROPRIETARY,44,48,175435,134,161874
01084700,ARIZONA AUTOMOTIVE INSTITUTE,AZ,853013503,PROPRIETARY,55,58,560374,99,485697
01180200,ARIZONA ACADEMY OF BEAUTY - NORTH,AZ,857052720,PROPRIETARY,0,0,0,0,0
01218400,INTERNATIONAL ACADEMY OF HAIR DESIGN,AZ,852257198,PROPRIETARY,3,4,12051,8,12051
02071200,KAPLAN COLLEGE,AZ,850294349,PROPRIETARY,60,64,279883,114,242976
02100600,APOLLO COLLEGE,AZ,850154096,PROPRIETARY,1,2,5269,2,5269
02173300,DEVOE COLLEGE OF BEAUTY,AZ,856351832,PROPRIETARY,2,2,7150,2,7150
02218800,BROOKLINE COLLEGE,AZ,850215820,PROPRIETARY,47,54,183341,87,168684
02263100,ANTHEM COLLEGE,AZ,850144973,PROPRIETARY,34,38,117079,71,110554
02280500,CHARLES OF ITALY BEAUTY COLLEGE,AZ,864035770,PROPRIETARY,2,2,6600,2,6600
02295000,EVEREST COLLEGE PHOENIX,AZ,850211610,PROPRIETARY,14,15,79119,26,77929
02491500,ART CENTER DESIGN COLLEGE (THE),AZ,857162505,PROPRIETARY,59,61,231669,102,224261
02501700,CHARLES OF ITALY BEAUTY COLLEGE,AZ,864427505,PROPRIETARY,0,0,0,0,0
02559000,UNIVERSITY OF ADVANCING COMPUTER TECHNOLOGY,AZ,852831056,PROPRIETARY,0,0,0,0,0
02561900,TONI AND GUY HAIRDRESSING ACADEMY,AZ,852513301,PROPRIETARY,0,0,0,0,0
02582700,CORTIVA INSTITUTE - TUCSON,AZ,857103503,PROPRIETARY,21,21,225673,60,215125
02623600,PARADISE VALLEY COMMUNITY COLLEGE,AZ,850321210,PUBLIC,0,0,0,0,0
03034400,CONSERVATORY OF RECORDING ARTS & SCIENCES,AZ,852821707,PROPRIETARY,0,0,0,0,0
03072200,CHANDLER - GILBERT COMMUNITY COLLEGE,AZ,852252499,PUBLIC,8,8,68939,14,55036
03076400,BRYMAN SCHOOL OF ARIZONA (THE),AZ,850294919,PROPRIETARY,17,18,62854,27,57833
03120300,COLLEGE AMERICA - FLAGSTAFF,AZ,860043936,PROPRIETARY,0,0,0,0,0
03445300,HDS TRUCK DRIVING INSTITUTE,AZ,857069263,PROPRIETARY,3,3,11970,3,11970
00112700,CALIFORNIA COLLEGE OF THE ARTS,CA,941072206,PRIVATE,4,4,22500,4,22500
00113100,CALIFORNIA INSTITUTE OF TECHNOLOGY,CA,911250001,PRIVATE,51,51,818117,141,795160
00114000,"CALIFORNIA STATE UNIVERSITY, LOS ANGELES",CA,900324226,PUBLIC,0,0,0,0,0
00114100,"CALIFORNIA STATE UNIVERSITY, DOMINGUEZ HILLS",CA,907470001,PUBLIC,0,0,0,0,0
00114200,"CALIFORNIA STATE UNIVERSITY, SAN BERNARDINO",CA,924072397,PUBLIC,0,0,0,0,0
00114600,"CALIFORNIA STATE UNIVERSITY, CHICO",CA,959290001,PUBLIC,232,242,1519167,426,1481152
00114700,"CALIFORNIA STATE UNIVERSITY, FRESNO",CA,937408026,PUBLIC,0,0,0,0,0
00114900,HUMBOLDT STATE UNIVERSITY,CA,955218299,PUBLIC,175,183,1070780,334,1031002
00115000,CALIFORNIA STATE UNIVERSITY - SACRAMENTO,CA,958196044,PUBLIC,567,580,3287956,1047,3118601
00115100,SAN DIEGO STATE UNIVERSITY,CA,921821690,PUBLIC,1399,1441,9917159,2622,9504700
00115400,SAN FRANCISCO STATE UNIVERSITY,CA,941321740,PUBLIC,0,0,0,0,0
00115600,SONOMA STATE UNIVERSITY,CA,949283609,PUBLIC,440,446,3265400,834,3044502
00116600,CITRUS COMMUNITY COLLEGE,CA,917411899,PUBLIC,4,4,10948,7,10948
00117600,WEST HILLS COMMUNITY COLLEGE,CA,932101399,PUBLIC,5,5,31489,5,31276
00119000,CONTRA COSTA COLLEGE,CA,948063195,PUBLIC,0,0,0,0,0
00119300,CYPRESS COLLEGE,CA,906305897,PUBLIC,0,0,0,0,0
00120100,FULLERTON COLLEGE,CA,928322095,PUBLIC,0,0,0,0,0
00121900,LONG BEACH CITY COLLEGE,CA,908081780,PUBLIC,0,0,0,0,0
00122300,LOS ANGELES CITY COLLEGE,CA,900293588,PUBLIC,0,0,0,0,0
00122400,LOS ANGELES HARBOR COLLEGE,CA,907442397,PUBLIC,0,0,0,0,0
00122600,LOS ANGELES PIERCE COLLEGE,CA,913710001,PUBLIC,0,0,0,0,0
00122800,LOS ANGELES VALLEY COLLEGE,CA,914014096,PUBLIC,0,0,0,0,0
00124100,MONTEREY INSTITUTE OF INTERNATIONAL STUDIES,CA,939402691,PRIVATE,0,0,0,0,0
00124200,MONTEREY PENINSULA COLLEGE,CA,939404799,PUBLIC,0,0,0,0,0
00124500,MOUNT SAN ANTONIO COLLEGE,CA,917891399,PUBLIC,0,0,0,0,0
00124700,NAPA VALLEY COLLEGE,CA,945586236,PUBLIC,0,0,0,0,0
00126000,PALOMAR COLLEGE,CA,920691486,PUBLIC,0,0,0,0,0
00126100,PASADENA CITY COLLEGE,CA,911062003,PUBLIC,0,0,0,0,0
00126900,RIO HONDO COMMUNITY COLLEGE,CA,906011699,PUBLIC,0,0,0,0,0
00127300,SAN DIEGO CITY COLLEGE,CA,921014787,PUBLIC,0,0,0,0,0
00127500,SAN DIEGO MESA COLLEGE,CA,921114996,PUBLIC,0,0,0,0,0
00127900,SAN FRANCISCO THEOLOGICAL SEMINARY,CA,949602905,PRIVATE,0,0,0,0,0
00128500,SANTA BARBARA CITY COLLEGE,CA,931092394,PUBLIC,0,0,0,0,0
00128700,SANTA ROSA JUNIOR COLLEGE,CA,954014395,PUBLIC,0,0,0,0,0
00130700,FRESNO CITY COLLEGE,CA,937410002,PUBLIC,0,0,0,0,0
00130800,REEDLEY COLLEGE,CA,936542099,PUBLIC,0,0,0,0,0
00131200,"UNIVERSITY OF CALIFORNIA, BERKELEY",CA,947201520,PUBLIC,2294,2557,19032404,4403,18183302
00131300,"UNIVERSITY OF CALIFORNIA, DAVIS",CA,956168558,PUBLIC,1048,1064,7588146,2890,7280386
00131400,"UNIVERSITY OF CALIFORNIA, IRVINE",CA,926970001,PUBLIC,1346,1447,9651045,2577,9379168
00131600,"UNIVERSITY OF CALIFORNIA, RIVERSIDE",CA,925210209,PUBLIC,1230,1266,7366387,3447,7026126
00132000,"UNIVERSITY OF CALIFORNIA, SANTA BARBARA",CA,931062030,PUBLIC,2233,2508,16902813,6439,16217872
00132100,"UNIVERSITY OF CALIFORNIA, SANTA CRUZ",CA,950640001,PUBLIC,861,896,7462350,2393,6953356
00132500,UNIVERSITY OF SAN FRANCISCO,CA,941171080,PRIVATE,447,474,5506373,862,5341164
00132600,SANTA CLARA UNIVERSITY,CA,950534956,PRIVATE,199,200,2886178,367,2856815
00132900,UNIVERSITY OF THE PACIFIC,CA,952110197,PRIVATE,340,367,3965283,652,3769932
