OPE ID,School,State,Zip Code,School Type,Recipients,# of Loans Originated,$ of Loans Originated,# of Disbursements,$ of Disbursements
02174600,MARINELLO SCHOOL OF BEAUTY,CA,902011193,PROPRIETARY,6,6,34099,12,34195
02180600,BRIDGES ACADEMY OF BEAUTY,CA,923112327,PROPRIETARY,1,1,3540,1,3540
02188400,SIERRA VALLEY COLLEGE OF COURT REPORTING,CA,937260517,PROPRIETARY,17,17,115685,33,106667
02211000,HAIRMASTERS UNIVERSITY OF BEAUTY,CA,924054018,PROPRIETARY,3,3,10034,5,10034
02220000,COLLEEN O'HARA'S BEAUTY ACADEMY,CA,927014625,PROPRIETARY,13,13,83216,24,75630
02221300,MARINELLO SCHOOL OF BEAUTY,CA,925533941,PROPRIETARY,19,20,153831,32,131721
02255600,MARINELLO SCHOOL OF BEAUTY,CA,907235256,PROPRIETARY,15,15,89455,27,80369
02306300,KAPLAN COLLEGE,CA,953689083,PROPRIETARY,100,106,520430,198,465105
02332800,CENTER FOR EMPLOYMENT TRAINING,CA,951102940,PRIVATE,119,122,331706,221,312477
02338700,MARINELLO SCHOOL OF BEAUTY,CA,941032812,PROPRIETARY,6,6,54312,7,54312
02345800,MONTEBELLO BEAUTY COLLEGE,CA,906404014,PROPRIETARY,2,2,6520,3,6520
02351900,KAPLAN COLLEGE,CA,958217012,PROPRIETARY,58,62,356597,124,295771
02494800,JOHN WESLEY INTERNATIONAL BARBER & BEAUTY COLLEGE,CA,928454321,PROPRIETARY,0,0,0,0,0
02519800,AVANCE' BEAUTY COLLEGE,CA,921542284,PROPRIETARY,1,1,2982,1,2982
02520300,INTERIOR DESIGNERS INSTITUTE,CA,926603228,PROPRIETARY,19,19,251058,54,234399
02537200,PALOMAR INSTITUTE OF COSMETOLOGY,CA,920782644,PROPRIETARY,23,24,121548,45,117114
02539100,KAPLAN COLLEGE,CA,916063231,PROPRIETARY,182,225,1542857,374,1437863
02543400,BROWNSON TECHNICAL SCHOOL,CA,928056329,PROPRIETARY,11,11,50301,18,41310
02545900,HYPNOSIS MOTIVATION INSTITUTE,CA,913564154,PRIVATE,0,0,0,0,0
02549000,KAPLAN COLLEGE,CA,920837736,PROPRIETARY,199,238,1595718,434,1478173
02565400,KAPLAN COLLEGE,CA,952076216,PROPRIETARY,1,1,1232,1,1232
02591600,NORTH-WEST COLLEGE,CA,911011744,PROPRIETARY,14,14,41090,14,35692
02608900,PINNACLE COLLEGE,CA,918038842,PROPRIETARY,29,30,335244,60,325678
02609000,EMPEROR'S COLLEGE OF TRADITIONAL ORIENTAL MEDICINE,CA,904035609,PROPRIETARY,0,0,0,0,0
02620300,PLATT COLLEGE,CA,926473017,PROPRIETARY,2,2,33504,5,20861
03011300,"CALIFORNIA STATE UNIVERSITY, SAN MARCOS",CA,920960001,PUBLIC,77,78,736903,141,712548
03054100,ROYALE COLLEGE OF BEAUTY,CA,925902525,PROPRIETARY,22,22,135077,42,121419
03062700,PLATT COLLEGE,CA,918039998,PROPRIETARY,3,3,34503,6,33410
03084700,VENTURA ADULT AND CONTINUING EDUCATION,CA,930037313,PUBLIC,6,6,28944,13,22977
03094400,MARINELLO SCHOOL OF BEAUTY,CA,958412909,PROPRIETARY,16,16,102967,16,94143
03097700,CENTRAL CALIFORNIA SCHOOL OF CONTINUING EDUCATION,CA,934016739,PROPRIETARY,15,15,73403,45,63232
03113300,MCED CAREER COLLEGE,CA,937271620,PROPRIETARY,17,17,66004,30,60548
03125300,JOHN WESLEY INTERNATIONAL BARBER & BEAUTY COLLEGE,CA,908134321,PROPRIETARY,3,3,17500,4,10690
03150500,A - TECHNICAL COLLEGE,CA,900153535,PROPRIETARY,0,0,0,0,0
03225300,AMERICAN UNIVERSITY OF HEALTH SCIENCES,CA,907553612,PROPRIETARY,15,15,256825,36,248690
03242300,CAREER NETWORKS INSTITUTE,CA,928684710,PROPRIETARY,56,60,827020,104,739719
03288300,ACADEMY OF CHINESE CULTURE AND HEALTH SCIENCES,CA,946121540,PRIVATE,0,0,0,0,0
03427500,UNIVERSITY OF ANTELOPE VALLEY,CA,935343324,PROPRIETARY,58,60,286358,109,266404
03440400,MARIAN HEALTH CAREERS CENTER,CA,900101728,PROPRIETARY,47,47,556634,79,528140
03455900,VALLECITOS CENTER FOR EMPLOYMENT TRAINING,CA,945415027,PRIVATE,2,2,8000,4,8000
03467300,MARINELLO SCHOOL OF BEAUTY,CA,925453661,PROPRIETARY,6,6,24940,7,24994
03479400,DVS COLLEGE,CA,900101718,PROPRIETARY,4,4,12526,8,12526
03485400,JAMES ALBERT SCHOOL OF COSMETOLOGY,CA,926273831,PROPRIETARY,5,5,14990,10,15020
03592400,CITY OF HOPE GRADUATE SCHOOL OF BIOLOGICAL SCIENCES,CA,910103000,PRIVATE,0,0,0,0,0
03621300,LIBERTY TRAINING INSTITUTE,CA,900573202,PROPRIETARY,3,3,8164,5,5943
03636300,HEARTWOOD INSTITUTE,CA,955429446,PROPRIETARY,2,2,44648,2,19508
03662400,ACADEMY EDUCATION SERVICES,CA,930307026,PROPRIETARY,1,1,1818,1,909
03695300,COMMUNITY ENHANCEMENT SERVICES,CA,912052395,PRIVATE,0,0,0,0,0
03698400,CALIFORNIA COLLEGE OF VOCATIONAL CAREERS,CA,933011800,PROPRIETARY,6,6,19650,9,17650
03740400,ATI COLLEGE,CA,906504374,PROPRIETARY,15,19,91464,33,80771
03786300,ADVANCED COLLEGE,CA,902805255,PROPRIETARY,1,1,5171,1,5171
03838400,"WALTER JAY M.D. INSTITUTE, AN EDUCATIONAL CENTER",CA,900203617,PROPRIETARY,0,0,0,0,0
03853300,KECK GRADUATE INSTITUTE OF APPLIED LIFE SCIENCES,CA,917114817,PRIVATE,0,0,0,0,0
03868400,LOS ANGELES MUSIC ACADEMY,CA,911052540,PROPRIETARY,12,15,206696,32,169665
03874300,CAMBRIDGE JUNIOR COLLEGE,CA,959938978,PROPRIETARY,2,2,15926,4,15926
03889300,STANBRIDGE COLLEGE,CA,926120000,PROPRIETARY,0,0,0,0,0
03901300,PACIFIC COAST TRADE SCHOOL,CA,930332441,PROPRIETARY,3,3,8549,3,8549
03969600,AMERICAN AUTO INSTITUTE,CA,907032637,PROPRIETARY,22,22,74766,44,71860
03974500,CALIFORNIA CAREER COLLEGE,CA,913032006,PROPRIETARY,7,7,49700,10,44700
04001300,PALACE BEAUTY COLLEGE,CA,900064233,PROPRIETARY,0,0,0,0,0
04056300,CAREER COLLEGE OF CALIFORNIA,CA,927055805,PROPRIETARY,0,0,0,0,0
04109300,ACADEMY OF BARBERING ARTS (THE),CA,913243406,PROPRIETARY,0,0,0,0,0
04115800,MERIDIAN INSTITUTE,CA,900103606,PROPRIETARY,0,0,0,0,0
00135000,COLORADO STATE UNIVERSITY,CO,805230100,PUBLIC,2851,3094,28892410,5481,27405569
00135400,ILIFF SCHOOL OF THEOLOGY,CO,802104798,PRIVATE,0,0,0,0,0
00137000,UNIVERSITY OF COLORADO AT BOULDER,CO,803090077,PUBLIC,3206,3438,51850642,6218,48714305
00137100,UNIVERSITY OF DENVER,CO,802082000,PRIVATE,120,142,2250190,323,2059549
00758200,AIMS COMMUNITY COLLEGE,CO,806343002,PUBLIC,34,34,298657,62,281633
00863500,INTELLITEC MEDICAL INSTITUTE,CO,809091570,PROPRIETARY,19,23,122246,34,111338
01285000,INTERNATIONAL SALON AND SPA ACADEMY,CO,809183684,PROPRIETARY,0,0,0,0,0
02253700,INTELLITEC COLLEGE,CO,809096096,PROPRIETARY,61,81,465485,124,446282
02267500,GLENWOOD BEAUTY ACADEMY,CO,816012577,PROPRIETARY,8,8,82708,15,82708
02611000,HERITAGE COLLEGE,CO,802127413,PROPRIETARY,16,18,69259,31,62524
03066900,INTELLITEC COLLEGE,CO,815063994,PROPRIETARY,55,64,264418,115,239455
03534300,JONES INTERNATIONAL UNIVERSITY,CO,801123446,PROPRIETARY,6,8,77909,12,68125
03584400,COLORADO SCHOOL OF HEALING ARTS,CO,802264332,PROPRIETARY,2,2,10070,5,10070
03670300,TONI&GUY HAIRDRESSING ACADEMY,CO,809111713,PROPRIETARY,17,20,130266,33,110309
00137800,CENTRAL CONNECTICUT STATE UNIVERSITY,CT,060502490,PUBLIC,213,239,1650785,408,1569738
00730300,LINCOLN TECHNICAL INSTITUTE,CT,060512904,PROPRIETARY,0,0,0,0,0
00730500,PORTER AND CHESTER INSTITUTE OF BRANFORD,CT,064054022,PROPRIETARY,93,100,820426,239,767193
00887200,RENASCI ACADEMY OF HAIR,CT,064604160,PROPRIETARY,2,2,16200,4,16200
00887300,PAUL MITCHELL THE SCHOOL,CT,068106716,PROPRIETARY,14,16,63350,28,60600
01077900,PORTER AND CHESTER INSTITUTE,CT,066157158,PROPRIETARY,434,470,4050072,1034,3686391
02074000,BRANFORD HALL CAREER INSTITUTE,CT,064059811,PROPRIETARY,323,324,2319141,596,2043487
02106600,FOX INSTITUTE OF BUSINESS,CT,061101922,PROPRIETARY,39,40,223344,73,205344
02112300,RIDLEY - LOWELL BUSINESS & TECHNICAL INSTITUTE,CT,063205548,PROPRIETARY,30,30,251931,52,231556
02148700,CONNECTICUT INSTITUTE OF HAIR DESIGN,CT,067163322,PROPRIETARY,6,6,36000,10,29139
02202500,NEW ENGLAND TRACTOR TRAILER TRAINING SCHOOL OF CONNECTICUT,CT,060712036,PROPRIETARY,45,46,209867,81,192745
02244900,GOODWIN COLLEGE,CT,061189980,PRIVATE,0,0,0,0,0
02316600,CONNECTICUT CENTER FOR MASSAGE THERAPY,CT,061113975,PROPRIETARY,0,0,0,0,0
03381300,CONNECTICUT TRAINING CENTER,CT,061082705,PRIVATE,16,16,56682,24,53370
00143400,AMERICAN UNIVERSITY (THE),DC,200168020,PRIVATE,0,0,0,0,0
00144800,HOWARD UNIVERSITY,DC,200590001,PRIVATE,1688,1695,27987830,3261,26970581
03750300,TECHNICAL LEARNING CENTERS,DC,200365504,PROPRIETARY,0,0,0,0,0
00143100,UNIVERSITY OF DELAWARE,DE,197160099,PUBLIC,1418,1817,18455876,2976,17866774
02190400,SCHILLING - DOUGLAS SCHOOL OF HAIR DESIGN,DE,197117964,PROPRIETARY,11,11,86725,19,70925
03021000,HARRISON CAREER INSTITUTE,DE,198043259,PROPRIETARY,4,4,29065,5,18489
03025800,DAWN TRAINING CENTRE,DE,198051511,PROPRIETARY,23,23,138802,44,132192
03543300,HARRIS SCHOOL OF BUSINESS,DE,198032727,PROPRIETARY,6,6,40717,9,28168
00146700,BETHUNE COOKMAN UNIVERSITY,FL,321143099,PRIVATE,34,36,397674,75,397391
00147100,CENTRAL FLORIDA COMMUNITY COLLEGE,FL,344744415,PUBLIC,2,2,15212,4,15212
00148600,FLORIDA MEMORIAL UNIVERSITY,FL,330546199,PRIVATE,179,180,1794461,303,1692552
00151500,ROLLINS COLLEGE,FL,327894499,PRIVATE,132,145,2246003,257,2136930
00151900,SANTA FE COLLEGE,FL,326066200,PUBLIC,0,0,0,0,0
00153500,UNIVERSITY OF FLORIDA,FL,326113150,PUBLIC,706,785,5923053,1365,5624882
00395500,UNIVERSITY OF WEST FLORIDA (THE),FL,325145750,PUBLIC,132,139,1101445,244,996378
00789300,FLAGLER COLLEGE,FL,320854342,PRIVATE,172,178,1401615,317,1331420
00910400,RIVERSIDE HAIRSTYLING ACADEMY,FL,322073810,PROPRIETARY,8,8,46600,13,43844
01016100,LORAINE'S ACADEMY,FL,337106391,PROPRIETARY,16,16,82419,31,66578
02148300,MANHATTAN BEAUTY SCHOOL,FL,336111304,PROPRIETARY,46,46,273927,81,232921
02151900,KEISER UNIVERSITY,FL,333093700,PROPRIETARY,0,0,0,0,0
02200100,BRADENTON BEAUTY & BARBER ACADEMY,FL,342092536,PROPRIETARY,7,7,39748,13,36522
02245500,CENTRAL FLORIDA COLLEGE,FL,327894679,PROPRIETARY,0,0,0,0,0
02283800,BEAUTY SCHOOLS OF AMERICA,FL,330123322,PROPRIETARY,90,91,471120,153,369845
02287100,LA BELLE BEAUTY SCHOOL,FL,330123645,PROPRIETARY,0,0,0,0,0
02326800,MERIDIAN CAREER INSTITUTE,FL,342408478,PROPRIETARY,21,23,126017,37,116086
02326900,SUNSTATE ACADEMY,FL,339071415,PROPRIETARY,28,28,218761,45,167699
02337000,SUNCOAST II THE TAMPA BAY SCHOOL OF MASSAGE THERAPY,FL,336073802,PROPRIETARY,1,1,4050,2,4050
02499000,ACADEMY OF COSMETOLOGY,FL,329533311,PROPRIETARY,0,0,0,0,0
02502700,ADVANCED CAREER TRAINING,FL,322075627,PROPRIETARY,9,9,62219,15,45595
02515400,CITY COLLEGE,FL,333093073,PRIVATE,23,29,166570,51,149948
02524000,SUNSTATE ACADEMY,FL,337652702,PROPRIETARY,21,22,144947,41,137596
02573200,LA BELLE BEAUTY ACADEMY,FL,331352827,PROPRIETARY,0,0,0,0,0
02597100,HERITAGE INSTITUTE,FL,339127132,PROPRIETARY,14,14,38170,17,38286
02612700,ACADEMY OF COSMETOLOGY - PALM BAY,FL,329052805,PROPRIETARY,0,0,0,0,0
03008600,FLORIDA COLLEGE OF NATURAL HEALTH,FL,330641342,PROPRIETARY,0,0,0,0,0
03018500,BENE'S INTERNATIONAL SCHOOL OF BEAUTY,FL,346521637,PROPRIETARY,13,13,81973,25,78444
03035800,HERITAGE INSTITUTE,FL,322160948,PROPRIETARY,8,8,21849,12,20628
03071600,COLLEGE OF BUSINESS & TECHNOLOGY,FL,331761412,PROPRIETARY,36,38,80063,106,75481
03079900,CITY COLLEGE,FL,327075342,PRIVATE,1,1,7000,2,7000
03100500,VIRGINIA COLLEGE AT PENSACOLA,FL,325015650,PROPRIETARY,2,3,3800,5,2793
03108500,EVERGLADES UNIVERSITY,FL,334310000,PRIVATE,0,0,0,0,0
03113400,ACADEMY OF PALM BEACH,FL,334632113,PROPRIETARY,11,11,59620,21,54447
03114700,PRAXIS INSTITUTE,FL,331352657,PROPRIETARY,16,16,29080,30,26842
03123900,KEISER CAREER COLLEGE,FL,334130000,PROPRIETARY,0,0,0,0,0
03125600,MIAMI AD SCHOOL,FL,331395203,PROPRIETARY,17,22,417927,55,378944
03238300,FLORIDA COLLEGE OF INTEGRATIVE MEDICINE,FL,328095721,PROPRIETARY,1,1,7300,1,7300
03346300,ACADEMY FOR PRACTICAL NURSING AND HEALTH OCCUPATIONS,FL,334174574,PRIVATE,17,17,52735,28,46833
03370300,AUDIO RECORDING TECHNOLOGY INSTITUTE,FL,328117231,PROPRIETARY,8,8,136000,16,136000
03390300,AMERICARE SCHOOL OF NURSING,FL,327302351,PROPRIETARY,35,39,223075,65,185165
03411400,INTERNATIONAL TRAINING CAREERS,FL,331551462,PRIVATE,19,19,30135,32,28194
03414500,ACUPUNCTURE AND MASSAGE COLLEGE,FL,331761509,PROPRIETARY,2,2,6666,3,6666
03434300,NORTH FLORIDA INSTITUTE,FL,320732999,PROPRIETARY,0,0,0,0,0
03611400,FLORIDA BARBER ACADEMY,FL,330646739,PROPRIETARY,0,0,0,0,0
03618300,FLORIDA INSTITUTE OF ANIMAL ARTS,FL,327921740,PROPRIETARY,10,10,31705,18,28634
03627600,FLORIDA EDUCATION INSTITUTE,FL,331445036,PROPRIETARY,0,0,0,0,0
03696400,SABER,FL,331341604,PRIVATE,0,0,0,0,0
03856300,UNIVERSAL BEAUTY SCHOOL,FL,331744406,PROPRIETARY,2,2,6000,3,6046
03866300,GALIANO CAREER ACADEMY,FL,327015039,PROPRIETARY,24,26,123662,43,107703
03875300,MEDICAL CAREER INSTITUTE OF SOUTH FLORIDA,FL,334072103,PROPRIETARY,3,3,12400,6,12528
03985300,COMMERCIAL DIVING ACADEMY,FL,322084131,PROPRIETARY,2,2,4594,4,4594
04058300,HEALTH OPPORTUNITY TECHNICAL CENTER,FL,331694517,PROPRIETARY,0,0,0,0,0
04105400,PENSACOLA SCHOOL OF MASSAGE THERAPY & HEALTH CAREERS,FL,325047337,PROPRIETARY,1,1,2989,1,2989
04106300,PALM BEACH ACADEMY OF HEALTH & BEAUTY,FL,334032130,PROPRIETARY,0,0,0,0,0
04130400,SHEAR EXCELLENCE INTERNATIONAL HAIR ACADEMY,FL,336142783,PRIVATE,0,0,0,0,0
00154400,ALBANY STATE UNIVERSITY,GA,317052796,PUBLIC,299,385,1344385,745,1319334
00156100,COLUMBUS STATE UNIVERSITY,GA,319075645,PUBLIC,175,198,1066663,329,1002370
00156800,INTERDENOMINATIONAL THEOLOGICAL CENTER,GA,303144143,PRIVATE,0,0,0,0,0
00157200,GEORGIA SOUTHERN UNIVERSITY,GA,304608065,PUBLIC,1112,1317,7326990,2073,6968978
00157400,GEORGIA STATE UNIVERSITY,GA,303033010,PUBLIC,789,915,6551374,1447,6233119
00158000,MERCER UNIVERSITY,GA,312070001,PRIVATE,262,306,3205689,498,3063175
00158200,MOREHOUSE COLLEGE,GA,303143773,PRIVATE,684,770,14089218,1371,13333229
00158700,PAINE COLLEGE,GA,309013182,PRIVATE,263,284,2299912,482,2052199
