OPE ID,School,State,Zip Code,School Type,Recipients,# of Loans Originated,$ of Loans Originated,# of Disbursements,$ of Disbursements
00106100,ALASKA PACIFIC UNIVERSITY,AK,995084672,PRIVATE,0,0,0,0,0
00106300,UNIVERSITY OF ALASKA FAIRBANKS,AK,997757500,PUBLIC,0,0,0,0,0
00106500,UNIVERSITY OF ALASKA SOUTHEAST,AK,998018680,PUBLIC,1,1,2728,1,2728
01146200,UNIVERSITY OF ALASKA ANCHORAGE,AK,995088050,PUBLIC,34,35,192811,38,192941
02541000,ALASKA CAREER COLLEGE,AK,995071033,PROPRIETARY,3,3,17570,5,17570
02576900,CHARTER COLLEGE,AK,995084103,PROPRIETARY,55,57,453524,121,427617
04138600,ALASKA CHRISTIAN COLLEGE,AK,996699755,PRIVATE,0,0,0,0,0
00100200,ALABAMA AGRICULTURAL & MECHANICAL UNIVERSITY,AL,357621357,PUBLIC,1,1,5000,1,5000
00100300,FAULKNER UNIVERSITY,AL,361093398,PRIVATE,1,1,1500,1,1500
00100400,UNIVERSITY OF MONTEVALLO,AL,351156000,PUBLIC,0,0,0,0,0
00100500,ALABAMA STATE UNIVERSITY,AL,361045714,PUBLIC,722,889,5257341,1634,5237390
00100800,ATHENS STATE UNIVERSITY,AL,356111999,PUBLIC,9,10,73312,27,73312
00100900,AUBURN UNIVERSITY,AL,368495113,PUBLIC,1449,1684,20739199,2743,20633986
00101200,BIRMINGHAM SOUTHERN COLLEGE,AL,352540002,PRIVATE,8,8,120579,21,136932
00101300,CALHOUN COMMUNITY COLLEGE,AL,356092216,PUBLIC,6,6,25134,10,24930
00101600,UNIVERSITY OF NORTH ALABAMA,AL,356320001,PUBLIC,30,31,77428,31,76649
00101900,HUNTINGDON COLLEGE,AL,361062148,PRIVATE,2,2,7500,3,7500
00102000,JACKSONVILLE STATE UNIVERSITY,AL,362651602,PUBLIC,86,87,267075,87,265824
00102200,JEFFERSON STATE COMMUNITY COLLEGE,AL,352153098,PUBLIC,0,0,0,0,0
00102400,UNIVERSITY OF WEST ALABAMA,AL,354700000,PUBLIC,1,1,4407,1,4407
00102800,MILES COLLEGE,AL,350642697,PRIVATE,349,425,2045935,813,1948923
00102900,UNIVERSITY OF MOBILE,AL,366630220,PRIVATE,0,0,0,0,0
00103600,SAMFORD UNIVERSITY,AL,352297000,PRIVATE,0,0,0,0,0
00104100,SPRING HILL COLLEGE,AL,366081791,PRIVATE,21,23,123453,39,122989
00104400,STILLMAN COLLEGE,AL,354031430,PRIVATE,0,0,0,0,0
00104600,TALLADEGA COLLEGE,AL,351602354,PRIVATE,59,59,305430,97,293647
00104700,TROY UNIVERSITY,AL,360820001,PUBLIC,0,0,0,0,0
00105000,TUSKEGEE UNIVERSITY,AL,360881645,PRIVATE,4,4,19200,8,19200
00105100,UNIVERSITY OF ALABAMA,AL,354870120,PUBLIC,1885,2207,30841335,3678,30690049
00105200,UNIVERSITY OF ALABAMA AT BIRMINGHAM,AL,352941150,PUBLIC,462,551,3724171,896,3652163
00105500,UNIVERSITY OF ALABAMA IN HUNTSVILLE,AL,358990001,PUBLIC,200,252,1516439,380,1514363
00105700,UNIVERSITY OF SOUTH ALABAMA,AL,366880002,PUBLIC,0,0,0,0,0
00787100,GEORGE C. WALLACE STATE COMMUNITY COLLEGE,AL,350772000,PUBLIC,0,0,0,0,0
00831000,AUBURN UNIVERSITY MONTGOMERY,AL,361173596,PUBLIC,37,37,87645,67,87195
01019300,HERZING UNIVERSITY,AL,352094816,PROPRIETARY,7,9,29468,10,28312
