OPE ID,School,State,Zip Code,School Type,Recipients,# of Loans Originated,$ of Loans Originated,# of Disbursements,$ of Disbursements
00763200,UNIVERSITY OF BRISTOL,FC,BS8 1TH,FOREIGN PUBLIC,2,2,38446,4,38446
00767900,YORK UNIVERSITY,FC,M3J 1P3,FOREIGN PUBLIC,8,9,137168,15,124591
00770500,ROYAL COLLEGE OF SURGEONS IN IRELAND,FC,2,FOREIGN PRIVATE,2,2,120000,4,120000
00787400,UNIVERSITY OF CALGARY,FC,T2N   1N4,FOREIGN PUBLIC,0,0,0,0,0
00788100,AMERICAN UNIVERSITY OF PARIS,FC,75007,FOREIGN PRIVATE,22,22,542774,36,522774
00814700,UNIVERSIDAD AUTONOMA DE GUADALAJARA,FC,45129,FOREIGN PRIVATE,0,0,0,0,0
00814800,UNIVERSITY OF WINNIPEG,FC,R3B 2E9,FOREIGN PUBLIC,0,0,0,0,0
00836200,UNIVERSITY OF ALBERTA (THE),FC,T6G 2E1,FOREIGN PUBLIC,0,0,0,0,0
00836300,MOUNT SAINT VINCENT UNIVERSITY,FC,B3M 2J6,FOREIGN PRIVATE,0,0,0,0,0
00836400,SAINT MARY'S UNIVERSITY,FC,B3H 3C3,FOREIGN PUBLIC,2,2,42000,3,42000
00836500,CONCORDIA UNIVERSITY,FC,H3G 1M8,FOREIGN PUBLIC,37,40,522583,83,516477
00836600,UNIVERSITE DE MONTREAL,FC,H3T 1J4,FOREIGN PUBLIC,1,1,3490,1,3490
00836800,CARLETON UNIVERSITY,FC,K1S   5B6,FOREIGN PUBLIC,3,3,25550,4,19689
00836900,UNIVERSITY OF BRITISH COLUMBIA,FC,V6T   1Z1,FOREIGN PUBLIC,68,70,1335883,126,1299681
00837000,UNIVERSITY OF VICTORIA,FC,V8W   2Y2,FOREIGN PUBLIC,7,7,104780,12,104780
00837100,AMERICAN UNIVERSITY OF BEIRUT,FC,,FOREIGN PRIVATE,0,0,0,0,0
00837300,TEL AVIV UNIVERSITY,FC,69978,FOREIGN PUBLIC,0,0,0,0,0
00837600,VRIJE UNIVERSITEIT AMSTERDAM,FC,1081  HV,FOREIGN PUBLIC,0,0,0,0,0
00837700,UNIVERSITEIT VAN AMSTERDAM,FC,1012 WX,FOREIGN PUBLIC,1,1,20000,2,20000
00838000,UNIVERSITY OF WARWICK,FC,CV4 8UW,FOREIGN PUBLIC,0,0,0,0,0
00838300,UNIVERSITY OF GLASGOW,FC,G12 8QQ,FOREIGN PUBLIC,4,4,95357,8,95357
00839300,UNIVERSITY OF OSLO,FC,0317,FOREIGN PUBLIC,0,0,0,0,0
00839400,UNIVERSITY OF OXFORD,FC,OX1   2JD,FOREIGN PUBLIC,0,0,0,0,0
00839800,UNIVERSITY OF SHEFFIELD (THE),FC,SI0 2TN,FOREIGN PUBLIC,2,2,41500,3,27150
00839900,UNIVERSITY OF SOUTHAMPTON,FC,S017 1BJ,FOREIGN PUBLIC,2,2,60000,3,60000
00844400,SIMON FRASER UNIVERSITY,FC,V5A 1S6,FOREIGN PUBLIC,4,4,51075,6,45073
00844600,UNIVERSITY OF WESTERN ONTARIO (THE),FC,N6A 3K6,FOREIGN PUBLIC,5,5,79987,9,79987
00844800,UNIVERSITY OF REGINA,FC,S4S   0A2,FOREIGN PUBLIC,0,0,0,0,0
00844900,ACADIA UNIVERSITY,FC,B4P 2R6,FOREIGN PUBLIC,8,9,104770,15,101770
00845000,KASTURBA MEDICAL COLLEGE,FC,576   119,FOREIGN PRIVATE,2,3,70000,6,70000
00845200,ABERYSTWYTH UNIVERSITY,FC,SY23  2AX,FOREIGN PUBLIC,2,2,40000,6,40000
00845800,LOUGHBOROUGH UNIVERSITY,FC,LE11  3TU,FOREIGN PUBLIC,1,1,35000,1,35000
00846000,UNIVERSITY OF NEWCASTLE UPON TYNE,FC,NE1   7RU,FOREIGN PUBLIC,0,0,0,0,0
00846100,UNIVERSITY OF SAINT ANDREWS,FC,KY16  9AJ,FOREIGN PUBLIC,35,37,882673,71,882344
00846200,UNIVERSIDAD DE SALAMANCA,FC,37008,FOREIGN PUBLIC,0,0,0,0,0
00850500,UNIVERSITY OF MELBOURNE,FC,3068,FOREIGN PUBLIC,1,1,6000,2,6000
00852600,UNIVERSITY OF WATERLOO,FC,N2L 3G1,FOREIGN PUBLIC,2,3,27500,6,27500
00858200,WILFRID LAURIER UNIVERSITY,FC,N2L   3C5,FOREIGN PUBLIC,3,3,60382,6,60382
00858600,SWANSEA UNIVERSITY,FC,SA2 8PP,FOREIGN PUBLIC,1,1,20000,2,20000
00858700,UNIVERSITY OF DURHAM,FC,DH1 3HP,FOREIGN PUBLIC,1,1,20000,3,20000
00866500,UNIVERSITY OF KENT,FC,CT2 7NZ,FOREIGN PUBLIC,2,2,48200,5,48200
00866600,UNIVERSITY OF HONG KONG (THE),FC,,FOREIGN PUBLIC,0,0,0,0,0
00867000,UNIVERSITY OF NEW SOUTH WALES (THE),FC,2052,FOREIGN PUBLIC,0,0,0,0,0
00868700,UNIVERSITY OF ESSEX,FC,LO4   3SQ,FOREIGN PUBLIC,6,6,117300,17,117300
00869200,LEIDEN UNIVERSITY,FC,2300 RA,FOREIGN PUBLIC,0,0,0,0,0
00869300,CITY UNIVERSITY,FC,EC1V 0HB,FOREIGN PUBLIC,2,3,69360,3,69360
00890800,UNIVERSITY OF BIRMINGHAM (THE),FC,B15 2TT,FOREIGN PUBLIC,0,0,0,0,0
00891000,UNIVERSITY OF HULL,FC,HU6 7RX,FOREIGN PUBLIC,3,3,69408,5,69408
00891300,LAKEHEAD UNIVERSITY,FC,P7B   5E1,FOREIGN PUBLIC,0,0,0,0,0
00892000,UNIVERSITY OF NOTTINGHAM,FC,NG7 2RD,FOREIGN PUBLIC,1,1,20119,2,20120
00900600,UNIVERSITY OF SALFORD (THE),FC,M5 4WT,FOREIGN PUBLIC,0,0,0,0,0
00908400,"UNIVERSITY OF LONDON, BIRKBECK",FC,WC1 E7HX,FOREIGN PUBLIC,0,0,0,0,0
00908500,UNIVERSITY OF LONDON KING'S COLLEGE,FC,WC2R  2LS,FOREIGN PUBLIC,4,4,140500,10,140500
00908600,UNIVERSITY OF LONDON - ROYAL HOLLOWAY,FC,TW20  OEX,FOREIGN PUBLIC,1,1,28456,3,28456
00914300,BAR-ILAN UNIVERSITY,FC,52900,FOREIGN PRIVATE,0,0,0,0,0
00924700,ARCHITECTURAL ASSOCIATION SCHOOL OF ARCHITECTURE,FC,WC1B 3ES,FOREIGN PRIVATE,0,0,0,0,0
00924900,UNIVERSITY OF LIVERPOOL (THE),FC,L69   7ZX,FOREIGN PUBLIC,4,4,93175,8,93175
00925200,BROCK UNIVERSITY,FC,L2S   3A1,FOREIGN PUBLIC,0,0,0,0,0
00936700,UNIVERSITY OF PRINCE EDWARD ISLAND,FC,C1A   4P3,FOREIGN PUBLIC,2,2,17052,3,17052
00936800,UNIVERSITY OF ABERDEEN,FC,AB24 3FX,FOREIGN PUBLIC,11,12,269715,21,269715
00942100,BRANDON UNIVERSITY,FC,R7A   6A9,FOREIGN PUBLIC,0,0,0,0,0
00942300,ROYAL COLLEGE OF ART,FC,SW7 2EU,FOREIGN PUBLIC,0,0,0,0,0
00942800,TECHNION-ISRAEL INSTITUTE OF TECHNOLOGY,FC,32000,FOREIGN PUBLIC,0,0,0,0,0
00944200,UNIVERSITY OF EXETER,FC,EX4   4QJ,FOREIGN PUBLIC,1,2,26000,6,26000
00944400,UNIVERSITY OF LANCASTER,FC,LA1 4YW,FOREIGN PUBLIC,0,0,0,0,0
00948600,TRINITY WESTERN UNIVERSITY,FC,V2Y 1Y1,FOREIGN PRIVATE,24,26,353995,46,353995
00950000,MEMORIAL UNIVERSITY OF NEWFOUNDLAND,FC,A1C 5S7,FOREIGN PUBLIC,0,0,0,0,0
00950100,UNIVERSITY OF KING'S COLLEGE,FC,B3H   2A1,FOREIGN PUBLIC,5,5,75039,9,75039
00950300,MOUNT ALLISON UNIVERSITY,FC,E4L  1E4,FOREIGN PUBLIC,7,7,89191,14,89191
00950500,TRENT UNIVERSITY,FC,K9J   7B8,FOREIGN PUBLIC,1,1,10000,3,10000
00963400,UNIVERSITY OF OXFORD ST CATHERINE'S COLLEGE,FC,OX1   3UJ,FOREIGN PUBLIC,0,0,0,0,0
00969700,LETHBRIDGE COLLEGE,FC,T1K 1L6,FOREIGN PUBLIC,0,0,0,0,0
00969800,MEDICINE HAT COLLEGE,FC,T1A   3Y6,FOREIGN PUBLIC,0,0,0,0,0
00970100,SENECA COLLEGE OF APPLIED ARTS & TECHNOLOGY,FC,M2J 2X5,FOREIGN PUBLIC,0,0,0,0,0
00980800,"UNIVERSITY OF STRATHCLYDE, GLASGOW",FC,G1 1XQ,FOREIGN PUBLIC,0,0,0,0,0
00986000,UNIVERSITY OF SURREY,FC,GU2 7XH,FOREIGN PUBLIC,0,0,0,0,0
00990600,NORTH AMERICAN COLLEGE,FC,00165,FOREIGN PRIVATE,0,0,0,0,0
00992700,UNIVERSITY OF CAMBRIDGE - FITZWILLIAM COLLEGE,FC,CB3   ODG,FOREIGN PUBLIC,0,0,0,0,0
01006700,LUND UNIVERSITY,FC,221   00,FOREIGN PUBLIC,0,0,0,0,0
01008400,UNIVERSITY OF CAPE TOWN,FC,8001,FOREIGN PRIVATE,0,0,0,0,0
01008700,UNIVERSITY OF OXFORD ST PETER'S COLLEGE,FC,OX1   2DL,FOREIGN PUBLIC,0,0,0,0,0
01008800,UNIVERSITY OF OXFORD - CORPUS CHRISTI COLLEGE,FC,OX1   4JF,FOREIGN PUBLIC,0,0,0,0,0
01008900,CENTRAL SCHOOL OF SPEECH AND DRAMA (THE),FC,NW3   3HY,FOREIGN PRIVATE,1,1,26000,3,26000
01009000,UNIVERSITY OF OXFORD - BALLIOL COLLEGE,FC,OX1   3BJ,FOREIGN PUBLIC,0,0,0,0,0
01012300,NOVA SCOTIA COLLEGE OF ART & DESIGN,FC,B3J 3J6,FOREIGN PUBLIC,2,2,19780,4,19780
01014300,UNIVERSITY OF READING,FC,RG6 6AH,FOREIGN PUBLIC,0,0,0,0,0
01015700,CARDIFF UNIVERSITY,FC,CF10 3AT,FOREIGN PUBLIC,1,1,25000,2,25000
01015900,PONTIFICIA UNIVERSITA GREGORIANA,FC,C.A.P 001,FOREIGN PRIVATE,0,0,0,0,0
01018800,UNIVERSITY COLLEGE OF DUBLIN,FC,,FOREIGN PUBLIC,0,0,0,0,0
01019000,UNIVERSITY OF CAMBRIDGE CHURCHILL COLLEGE,FC,CB3   0DS,FOREIGN PUBLIC,0,0,0,0,0
01022100,SAINT PAUL UNIVERSITY,FC,K1S   1C4,FOREIGN PUBLIC,0,0,0,0,0
01022800,UNIVERSITY OF STIRLING,FC,FK9 4LA,FOREIGN PUBLIC,3,3,62720,3,62720
01033200,UNIVERSITY OF CAMBRIDGE - CLARE COLLEGE,FC,CB2 1TL,FOREIGN PUBLIC,0,0,0,0,0
01041800,INSTITUTO TECNOLOGICO Y DE ESTUDIOS SUPERIORES DE MONTERREY,FC,64849,FOREIGN PRIVATE,0,0,0,0,0
01045800,SHERIDAN COLLEGE INSTITUTE OF TECHNOLOGY AND ADVANCED LEARNING,FC,L6H 2L1,FOREIGN PUBLIC,2,3,36879,6,36879
01047200,INSEAD,FC,77305,FOREIGN PRIVATE,0,0,0,0,0
01049300,CRANFIELD UNIVERSITY,FC,MK43 0AL,FOREIGN PUBLIC,0,0,0,0,0
01052000,TRINITY LABAN CONSERVATOIRE OF MUSIC AND DANCE,FC,SE10 9JF,FOREIGN PUBLIC,1,1,24000,3,24000
01052500,UNIVERSITY OF HERTFORDSHIRE,FC,AL10 9AB,FOREIGN PUBLIC,0,0,0,0,0
01057400,LONDON INTERNATIONAL FILM SCHOOL,FC,WC2H  9UB,FOREIGN PRIVATE,0,0,0,0,0
01058600,INSTITUTE OF SOCIAL STUDIES,FC,2518 AX,FOREIGN PRIVATE,0,0,0,0,0
01058800,AUSTRALIAN NATIONAL UNIVERSITY,FC,0200,FOREIGN PUBLIC,1,1,15000,2,15000
01058900,BANGOR UNIVERSITY,FC,LL57 2DG,FOREIGN PUBLIC,3,3,65933,6,65933
01059400,"RICHMOND, THE AMERICAN INTERNATIONAL UNIVERSITY IN LONDON",FC,TW10  6JP,FOREIGN PRIVATE,64,78,2279088,137,2172835
01059900,INSTITUT D'ETUDES POLITIQUES DE PARIS,FC,75337,FOREIGN PUBLIC,0,0,0,0,0
01067500,REGENT COLLEGE,FC,V6T 2E4,FOREIGN PRIVATE,0,0,0,0,0
01067600,UNIVERSIDAD DE MONTERREY,FC,66238,FOREIGN PRIVATE,0,0,0,0,0
01068100,MACQUARIE UNIVERSITY,FC,2109,FOREIGN PUBLIC,0,0,0,0,0
01069200,UNIVERSITY OF QUEENSLAND (THE),FC,4072,FOREIGN PUBLIC,1,1,5000,1,5000
01070300,UNIVERSITY OF LETHBRIDGE,FC,T1K 3M4,FOREIGN PUBLIC,0,0,0,0,0
01072000,RYERSON UNIVERSITY,FC,M5B 2K3,FOREIGN PUBLIC,2,2,50000,4,50000
01078900,UNIVERSITY OF OXFORD - WORCESTER COLLEGE,FC,OX1   2HB,FOREIGN PUBLIC,0,0,0,0,0
01079200,CITY AND GUILDS OF LONDON ART SCHOOL,FC,SE11  4DJ,FOREIGN PRIVATE,0,0,0,0,0
01079700,"NATIONAL UNIVERSITY OF IRELAND, MAYNOOTH",FC,,FOREIGN PUBLIC,0,0,0,0,0
01080300,SEMMELWEIS UNIVERSITY,FC,1085,FOREIGN PUBLIC,0,0,0,0,0
01081600,KINGSTON UNIVERSITY,FC,KT1 1LQ,FOREIGN PUBLIC,7,7,160379,21,161275
01083800,UNIVERSITY OF BERGEN (UIB),FC,5020,FOREIGN PUBLIC,0,0,0,0,0
01086400,UNIVERSITY OF DUNDEE,FC,DD1 4HN,FOREIGN PUBLIC,2,2,37000,5,37000
01086600,UNIVERSITY OF OXFORD - MAGDALEN COLLEGE,FC,OX1   4AU,FOREIGN PUBLIC,0,0,0,0,0
01086700,UNIVERSITY OF OXFORD ST JOHN'S COLLEGE,FC,OX1   3JP,FOREIGN PUBLIC,2,2,94546,7,94546
01091400,MONASH UNIVERSITY,FC,3800,FOREIGN PUBLIC,1,1,21700,2,21700
01091500,UNIVERSITY OF EAST ANGLIA,FC,NR4 7TJ,FOREIGN PUBLIC,4,4,96000,6,96000
01094200,UNIVERSITY OF OXFORD - ST HUGH'S COLLEGE,FC,OX2   6LE,FOREIGN PUBLIC,0,0,0,0,0
01097700,UNIVERSIDAD CENTRAL DEL ESTE,FC,,FOREIGN PRIVATE,27,36,539750,63,532250
01098000,UNIVERSITY OF OXFORD - SOMERVILLE COLLEGE,FC,OX2   6HD,FOREIGN PUBLIC,1,1,40000,4,40000
01099900,UNIVERSITY OF OXFORD - WADHAM COLLEGE,FC,OX1   3PN,FOREIGN PUBLIC,0,0,0,0,0
01104400,PONTIFICIA UNIVERSITA SAN TOMMASO,FC,00184,FOREIGN PRIVATE,0,0,0,0,0
01105300,UNIVERSITY OF OXFORD - ST HILDA'S COLLEGE,FC,OX4   1DY,FOREIGN PUBLIC,0,0,0,0,0
01105400,UNIVERSITY OF OXFORD - ST ANNE'S COLLEGE,FC,OX2   6HS,FOREIGN PUBLIC,1,1,20000,3,15000
01105500,UNIVERSITY OF OXFORD - LADY MARGARET HALL,FC,OX2   6QA,FOREIGN PUBLIC,0,0,0,0,0
01105600,UNIVERSITY OF OXFORD - UNIVERSITY COLLEGE,FC,OX1   4BH,FOREIGN PUBLIC,0,0,0,0,0
01105700,UNIVERSITY OF OXFORD - TRINITY COLLEGE,FC,OX1   3BH,FOREIGN PUBLIC,0,0,0,0,0
01105800,UNIVERSITY OF OXFORD - ST EDMUND HALL,FC,OX1   4AR,FOREIGN PUBLIC,0,0,0,0,0
01105900,UNIVERSITY OF OXFORD ST ANTONY'S COLLEGE,FC,OX2   6JF,FOREIGN PUBLIC,0,0,0,0,0
01106000,UNIVERSITY OF OXFORD - QUEEN'S COLLEGE,FC,OX1   4AW,FOREIGN PUBLIC,0,0,0,0,0
01106100,UNIVERSITY OF OXFORD - PEMBROKE COLLEGE,FC,OX1   1DW,FOREIGN PUBLIC,0,0,0,0,0
01106200,UNIVERSITY OF OXFORD - ORIEL COLLEGE,FC,OX1   4EW,FOREIGN PUBLIC,0,0,0,0,0
01106300,UNIVERSITY OF OXFORD - NUFFIELD COLLEGE,FC,OX1   1NF,FOREIGN PUBLIC,0,0,0,0,0
01106400,UNIVERSITY OF OXFORD - NEW COLLEGE,FC,OX1   3BN,FOREIGN PUBLIC,0,0,0,0,0
01106500,UNIVERSITY OF OXFORD MERTON COLLEGE,FC,OX1   4JD,FOREIGN PUBLIC,0,0,0,0,0
01106600,UNIVERSITY OF OXFORD - LINCOLN COLLEGE,FC,OX1   3DR,FOREIGN PUBLIC,1,1,39750,2,39750
01106700,UNIVERSITY OF OXFORD - KEBLE COLLEGE,FC,OX1   3PG,FOREIGN PUBLIC,0,0,0,0,0
01106800,UNIVERSITY OF OXFORD - JESUS COLLEGE,FC,OX1   3DW,FOREIGN PUBLIC,1,1,41890,3,41890
01106900,UNIVERSITY OF OXFORD - HERTFORD COLLEGE,FC,OX1   3BW,FOREIGN PUBLIC,0,0,0,0,0
01107000,UNIVERSITY OF OXFORD EXETER COLLEGE,FC,OX1   3DP,FOREIGN PUBLIC,0,0,0,0,0
01107100,UNIVERSITY OF OXFORD - CHRIST CHURCH,FC,OX1   IDP,FOREIGN PUBLIC,0,0,0,0,0
01107200,UNIVERSITY OF OXFORD - BRASENOSE COLLEGE,FC,OX1   4AJ,FOREIGN PUBLIC,0,0,0,0,0
01109100,FLINDERS UNIVERSITY OF SOUTH AUSTRALIA (THE),FC,5042,FOREIGN PUBLIC,0,0,0,0,0
01109400,UNIVERSITY OF WESTERN AUSTRALIA (THE),FC,6009,FOREIGN PUBLIC,0,0,0,0,0
01156700,"IMPERIAL COLLEGE OF SCIENCE, TECHNOLOGY AND MEDICINE",FC,SW7 2AZ,FOREIGN PUBLIC,1,1,70755,2,70755
01167900,UNIVERSITY OF BATH,FC,BA2   7AY,FOREIGN PUBLIC,0,0,0,0,0
01168300,FRANKLIN COLLEGE SWITZERLAND,FC,6924,FOREIGN PRIVATE,50,53,1379270,86,1267675
01172200,BRIERCREST  COLLEGE AND SEMINARY,FC,S0H 0S0,FOREIGN PRIVATE,1,1,10000,2,10000
01175800,UNIVERSITY OF CAMBRIDGE - PETERHOUSE,FC,CB2   1RD,FOREIGN PUBLIC,0,0,0,0,0
01176400,ROYAL ACADEMY OF MUSIC,FC,NW1 5HT,FOREIGN PUBLIC,4,5,155413,15,155413
01176500,GOLDSMITHS COLLEGE - UNIVERSITY OF LONDON,FC,SE14  6NW,FOREIGN PUBLIC,5,5,123000,13,123000
01176600,"INSTITUTE OF EDUCATION, UNIVERSITY OF LONDON",FC,WC1H  0AL,FOREIGN PUBLIC,0,0,0,0,0
01178000,BRUNEL UNIVERSITY,FC,UB8   3PH,FOREIGN PUBLIC,0,0,0,0,0
01207800,VICTORIA UNIVERSITY OF WELLINGTON,FC,6140,FOREIGN PUBLIC,4,5,64485,6,62712
01210100,UNIVERSITY OF CAMBRIDGE - GIRTON COLLEGE,FC,CB3   0JG,FOREIGN PUBLIC,1,1,16500,3,16500
01213600,UNIVERSITY OF MANCHESTER (THE),FC,M13   9PL,FOREIGN PUBLIC,4,4,126500,7,126500
01219800,UNIVERSITY OF BRADFORD,FC,BD7 1DP,FOREIGN PUBLIC,0,0,0,0,0
01220100,UNIVERSITY OF OXFORD - REGENT'S PARK COLLEGE,FC,OX1   2LB,FOREIGN PUBLIC,0,0,0,0,0
01220600,JAMES COOK UNIVERSITY,FC,4811,FOREIGN PUBLIC,3,4,49503,7,49503
01221100,ALGONQUIN COLLEGE OF APPLIED ARTS & TECHNOLOGY,FC,K2G IV8,FOREIGN PUBLIC,1,1,5000,1,5000
01221500,BIRMINGHAM CITY UNIVERSITY,FC,B42 2SU,FOREIGN PUBLIC,0,0,0,0,0
01222300,JAGIELLONIAN UNIVERSITY COLLEGIUM MEDICUM,FC,31-   008,FOREIGN PUBLIC,0,0,0,0,0
01222500,UNIVERSITY OF SZEGED ALBERT SZENT-GYORGYI MED. & PHARMACEUTICAL C,FC,H-6720,FOREIGN PUBLIC,0,0,0,0,0
01222800,HUMBER COLLEGE,FC,M9W 5L7,FOREIGN PUBLIC,1,1,15000,2,15000
01225800,ASTON UNIVERSITY,FC,B4 7ET,FOREIGN PUBLIC,0,0,0,0,0
01227400,PROVIDENCE COLLEGE,FC,R0A 1G0,FOREIGN PRIVATE,1,1,7500,2,7500
01227500,UNIVERSITY OF OXFORD - WOLFSON COLLEGE,FC,OX2   6UD,FOREIGN PUBLIC,0,0,0,0,0
01233300,UNIVERSITY OF THE ARTS LONDON IDO - CAMBERWELL COLLEGE OF ARTS,FC,SE5 8UF,FOREIGN PUBLIC,1,1,18500,3,18500
01233500,ROYAL COLLEGE OF MUSIC,FC,SW7 2BS,FOREIGN PUBLIC,1,1,30000,3,30000
01233700,WROCLAW MEDICAL UNIVERSITY,FC,50-367,FOREIGN PUBLIC,0,0,0,0,0
01234100,UNIVERSITY OF WALES - LAMPETER,FC,SA48  7ED,FOREIGN PUBLIC,2,2,49857,5,49857
01236000,EDINBURGH COLLEGE OF ART,FC,EH3   9DF,FOREIGN PUBLIC,0,0,0,0,0
01242100,UNIVERSITY OF AUCKLAND,FC,1001,FOREIGN PUBLIC,6,7,113011,14,111255
01253900,UNIVERSITY OF THE ARTS LONDON IDO - CENTRAL SAINT MARTINS COLLEGE,FC,W1Y 2DA,FOREIGN PUBLIC,8,8,251848,23,241848
01254000,UNIVERSIDAD DE NAVARRA,FC,E-31080,FOREIGN PRIVATE,0,0,0,0,0
01276500,UNIVERSITY OF OXFORD - LINACRE COLLEGE,FC,OX1 3JA,FOREIGN PUBLIC,0,0,0,0,0
01276600,"NATIONAL UNIVERSITY OF IRELAND, GALWAY",FC,,FOREIGN PUBLIC,0,0,0,0,0
01280200,PONTIFICIA UNIVERSIDAD CATOLICA MADRE Y MAESTRA,FC,809,FOREIGN PRIVATE,0,0,0,0,0
01281100,INSTITUTO TECNOLOGICO DE SANTO DOMINGO,FC,,FOREIGN PRIVATE,0,0,0,0,0
01283900,UNIVERSITY OF CAMBRIDGE - SAINT JOHN'S COLLEGE,FC,CB2   1TP,FOREIGN PUBLIC,0,0,0,0,0
01286200,MOUNTVIEW ACADEMY OF THEATRE ARTS,FC,N22 6XF,FOREIGN PRIVATE,0,0,0,0,0
01297800,UNIVERSITY OF HUDDERSFIELD (THE),FC,HD1   3DH,FOREIGN PUBLIC,0,0,0,0,0
01315300,MASSEY UNIVERSITY,FC,5301,FOREIGN PUBLIC,4,4,35022,8,35022
01322500,COLLEGE OF LAW,FC,GU3 1HA,FOREIGN PRIVATE,0,0,0,0,0
02052400,UNIVERSITY OF CAMBRIDGE - DARWIN COLLEGE,FC,CB3   9EU,FOREIGN PUBLIC,0,0,0,0,0
02053300,CENTRO DE ESTUDIOS UNIVERSITARIOS XOCHICALCO,FC,22830,FOREIGN PRIVATE,0,0,0,0,0
02082400,UNIVERSITY OF CAMBRIDGE - QUEEN'S COLLEGE,FC,CB3   9ET,FOREIGN PUBLIC,0,0,0,0,0
02083400,UNIVERSITY OF CAMBRIDGE - WOLFSON COLLEGE,FC,CB3   9BB,FOREIGN PUBLIC,0,0,0,0,0
02087400,UNIVERSITY OF CAMBRIDGE - NEWNHAM COLLEGE,FC,CB3   9DF,FOREIGN PUBLIC,0,0,0,0,0
02087900,OXFORD BROOKES UNIVERSITY,FC,OX3   0BP,FOREIGN PUBLIC,5,5,111500,9,111500
02094100,BEN-GURION UNIVERSITY OF THE NEGEV,FC,84105,FOREIGN PUBLIC,0,0,0,0,0
02094400,UNIVERSITY OF CAMBRIDGE - ST EDMUND'S COLLEGE,FC,CB3   0BN,FOREIGN PUBLIC,1,1,37761,4,37761
02095500,UNIVERSITY OF LONDON - LONDON BUSINESS SCHOOL,FC,NW1 4SA,FOREIGN PRIVATE,0,0,0,0,0
02098700,FATIMA COLLEGE OF MEDICINE,FC,1405,FOREIGN PRIVATE,0,0,0,0,0
02101900,ROEHAMPTON UNIVERSITY,FC,SW15 5PU,FOREIGN PUBLIC,1,1,25000,3,25000
02102100,BETHANY BIBLE COLLEGE,FC,E4E 1E6,FOREIGN PRIVATE,4,5,31000,8,31000
02108600,LONDON ACADEMY OF MUSIC & DRAMATIC ART,FC,SW5   OSR,FOREIGN PRIVATE,0,0,0,0,0
02115900,UNIVERSITY OF PORTSMOUTH,FC,PO1 2UP,FOREIGN PUBLIC,0,0,0,0,0
02116700,UNIVERSITY OF CAMBRIDGE - LUCY CAVENDISH COLLEGE,FC,CB3   0BU,FOREIGN PUBLIC,1,1,28885,2,28885
02120000,UNIVERSITY OF LONDON - COURTAULD INSTITUTE OF ART,FC,WC2R 0RN,FOREIGN PUBLIC,0,0,0,0,0
02133400,UNIVERSITY OF CAMBRIDGE - SIDNEY SUSSEX COLLEGE,FC,CB2   3HU,FOREIGN PUBLIC,1,1,17000,3,17000
02142000,UNIVERSITY OF CAMBRIDGE - HOMERTON COLLEGE,FC,CB2   2PH,FOREIGN PUBLIC,0,0,0,0,0
02149700,UNIVERSITY OF WINCHESTER (THE),FC,S022 4NR,FOREIGN PUBLIC,0,0,0,0,0
02156800,UNIVERSITY OF OTAGO,FC,9015,FOREIGN PUBLIC,0,0,0,0,0
02162300,"IESE BUSINESS SCHOOL, UNIVERSITY OF NAVARRA",FC,08034,FOREIGN PRIVATE,0,0,0,0,0
02167000,PRAIRIE BIBLE INSTITUTE,FC,T0M   2N0,FOREIGN PRIVATE,6,6,39257,9,39257
02167400,UNIVERSITY OF CAMBRIDGE - CORPUS CHRISTI COLLEGE,FC,CB2   1RH,FOREIGN PUBLIC,0,0,0,0,0
02175700,OHR SOMAYACH INSTITUTIONS,FC,91180,FOREIGN PRIVATE,0,0,0,0,0
02177700,UNIVERSITY OF CAMBRIDGE - KING'S COLLEGE,FC,CB2   1ST,FOREIGN PUBLIC,0,0,0,0,0
02180500,MIDDLESEX UNIVERSITY,FC,NW4 4BT,FOREIGN PUBLIC,4,4,108400,8,108400
02181000,UNIVERSITY OF SOUTH AUSTRALIA,FC,5000,FOREIGN PUBLIC,0,0,0,0,0
02183500,UNIVERSITY OF OXFORD - WYCLIFFE HALL,FC,OX2   6PW,FOREIGN PUBLIC,0,0,0,0,0
02184600,INSTITUTE FOR CHRISTIAN STUDIES,FC,M5T   1R4,FOREIGN PRIVATE,0,0,0,0,0
02186000,UNIVERSITY OF CAMBRIDGE - MAGDALENE COLLEGE,FC,CB3   0AG,FOREIGN PUBLIC,0,0,0,0,0
02186100,UNIVERSITY OF CAMBRIDGE - EMMANUEL COLLEGE,FC,CB2 3AP,FOREIGN PUBLIC,0,0,0,0,0
02189600,RIJKSUNIVERSITEIT GRONINGEN,FC,9712 CP,FOREIGN PUBLIC,0,0,0,0,0
02194800,"UNIVERSITY OF THE WEST OF ENGLAND, BRISTOL",FC,BS16 1QY,FOREIGN PUBLIC,0,0,0,0,0
02195100,UNIVERSITY OF WESTMINSTER,FC,W1R 8AL,FOREIGN PUBLIC,8,9,187100,16,174600
02195700,TAYLOR UNIVERSITY COLLEGE AND SEMINARY,FC,T6J 4T3,FOREIGN PRIVATE,2,2,14500,3,14500
02196700,GUILDHALL SCHOOL OF MUSIC & DRAMA,FC,EC2Y  8DT,FOREIGN PUBLIC,2,2,100190,6,100190
02197000,"INTERNATIONAL GRADUATE PROGRAMME (IGP), STOCKHOLM UNIVERSITY",FC,SE-106 91,FOREIGN PUBLIC,0,0,0,0,0
