OPE ID,School,State,Zip Code,School Type,Recipients,# of Loans Originated,$ of Loans Originated,# of Disbursements,$ of Disbursements
03912300,CROSSETT SCHOOL OF COSMETOLOGY,AR,716350000,PROPRIETARY,5,5,33841,10,33841
03997300,ARKANSAS BEAUTY COLLEGE,AR,728013741,PROPRIETARY,0,0,0,0,0
00108100,ARIZONA STATE UNIVERSITY,AZ,852870412,PUBLIC,0,0,0,0,0
00108200,NORTHERN ARIZONA UNIVERSITY,AZ,860110001,PUBLIC,1532,1580,16066518,2809,14943174
00886400,ARIZONA ACADEMY OF BEAUTY,AZ,857125021,PROPRIETARY,3,3,19500,5,17157
00886500,EMPIRE BEAUTY SCHOOL,AZ,857163999,PROPRIETARY,4,4,14962,7,14962
00945100,BROWN MACKIE COLLEGE,AZ,857125300,PROPRIETARY,32,38,199768,90,157209
01168900,REFRIGERATION SCHOOL (THE),AZ,850341894,PROPRIETARY,0,0,0,0,0
01180200,ARIZONA ACADEMY OF BEAUTY - NORTH,AZ,857052720,PROPRIETARY,3,4,27300,5,21295
01180800,EMPIRE BEAUTY SCHOOL - FLAGSTAFF,AZ,860045119,PROPRIETARY,3,3,9909,5,6989
01218400,INTERNATIONAL ACADEMY OF HAIR DESIGN,AZ,852257198,PROPRIETARY,6,6,17105,9,17105
01234300,EMPIRE BEAUTY SCHOOL,AZ,853232352,PROPRIETARY,8,9,44947,13,42147
01293700,EMPIRE BEAUTY SCHOOL,AZ,850327730,PROPRIETARY,0,0,0,0,0
02071200,KAPLAN COLLEGE,AZ,850294349,PROPRIETARY,8,9,30726,15,30369
02173300,DEVOE COLLEGE OF BEAUTY,AZ,856351832,PROPRIETARY,1,1,5104,2,5104
02174900,COLLINS COLLEGE,AZ,850404000,PROPRIETARY,4,4,42220,10,33366
02217100,PIMA MEDICAL INSTITUTE,AZ,857162800,PROPRIETARY,0,0,0,0,0
02218800,BROOKLINE COLLEGE,AZ,850215820,PROPRIETARY,16,18,72645,33,67849
02220300,EMPIRE BEAUTY SCHOOL,AZ,850518499,PROPRIETARY,1,1,3597,1,3597
02280500,CHARLES OF ITALY BEAUTY COLLEGE,AZ,864035770,PROPRIETARY,5,6,30407,11,30653
02295000,EVEREST COLLEGE PHOENIX,AZ,850211610,PROPRIETARY,0,0,0,0,0
02491500,ART CENTER DESIGN COLLEGE (THE),AZ,857162505,PROPRIETARY,70,91,612355,139,538534
02623600,PARADISE VALLEY COMMUNITY COLLEGE,AZ,850321210,PUBLIC,3,3,12214,5,10314
03034400,CONSERVATORY OF RECORDING ARTS & SCIENCES,AZ,852821707,PROPRIETARY,0,0,0,0,0
03072200,CHANDLER - GILBERT COMMUNITY COLLEGE,AZ,852252499,PUBLIC,11,11,85435,17,80866
03115000,ARIZONA COLLEGE OF ALLIED HEALTH,AZ,853023843,PROPRIETARY,1,1,4600,3,4600
03445300,HDS TRUCK DRIVING INSTITUTE,AZ,857069263,PROPRIETARY,5,5,17758,5,17133
03740500,ART INSTITUTE OF TUCSON (THE),AZ,857122732,PROPRIETARY,30,38,325662,73,301005
04059300,TUCSON COLLEGE OF BEAUTY,AZ,857052451,PROPRIETARY,6,7,34300,8,34300
00113100,CALIFORNIA INSTITUTE OF TECHNOLOGY,CA,911250001,PRIVATE,35,35,684425,96,665760
00114000,"CALIFORNIA STATE UNIVERSITY, LOS ANGELES",CA,900324226,PUBLIC,0,0,0,0,0
00114100,"CALIFORNIA STATE UNIVERSITY, DOMINGUEZ HILLS",CA,907470001,PUBLIC,35,40,183185,57,178238
00114200,"CALIFORNIA STATE UNIVERSITY, SAN BERNARDINO",CA,924072397,PUBLIC,272,283,2199593,676,2030054
00114600,"CALIFORNIA STATE UNIVERSITY, CHICO",CA,959290001,PUBLIC,334,353,3213833,646,3136054
00114900,HUMBOLDT STATE UNIVERSITY,CA,955218299,PUBLIC,318,330,2919520,575,2731598
00115100,SAN DIEGO STATE UNIVERSITY,CA,921821690,PUBLIC,1814,1820,20254465,3341,18961865
00115400,SAN FRANCISCO STATE UNIVERSITY,CA,941321740,PUBLIC,0,0,0,0,0
00115600,SONOMA STATE UNIVERSITY,CA,949283609,PUBLIC,708,723,8643216,1269,7946235
00116600,CITRUS COMMUNITY COLLEGE,CA,917411899,PUBLIC,13,13,73471,23,73471
00121900,LONG BEACH CITY COLLEGE,CA,908081780,PUBLIC,0,0,0,0,0
00122300,LOS ANGELES CITY COLLEGE,CA,900293588,PUBLIC,2,2,17754,4,17754
00122400,LOS ANGELES HARBOR COLLEGE,CA,907442397,PUBLIC,0,0,0,0,0
00122600,LOS ANGELES PIERCE COLLEGE,CA,913710001,PUBLIC,0,0,0,0,0
00122800,LOS ANGELES VALLEY COLLEGE,CA,914014096,PUBLIC,0,0,0,0,0
00124500,MOUNT SAN ANTONIO COLLEGE,CA,917891399,PUBLIC,1,1,9224,2,9224
00124700,NAPA VALLEY COLLEGE,CA,945586236,PUBLIC,0,0,0,0,0
00126000,PALOMAR COLLEGE,CA,920691486,PUBLIC,0,0,0,0,0
00126100,PASADENA CITY COLLEGE,CA,911062003,PUBLIC,0,0,0,0,0
00127300,SAN DIEGO CITY COLLEGE,CA,921014787,PUBLIC,0,0,0,0,0
00127500,SAN DIEGO MESA COLLEGE,CA,921114996,PUBLIC,19,19,184027,30,180365
00128000,SAN JOAQUIN DELTA COLLEGE,CA,952076370,PUBLIC,0,0,0,0,0
00130700,FRESNO CITY COLLEGE,CA,937410002,PUBLIC,0,0,0,0,0
00130800,REEDLEY COLLEGE,CA,936542099,PUBLIC,2,2,5574,2,5634
00131200,"UNIVERSITY OF CALIFORNIA, BERKELEY",CA,947201520,PUBLIC,2006,2322,24968065,3923,23739628
00131300,"UNIVERSITY OF CALIFORNIA, DAVIS",CA,956168558,PUBLIC,1366,1470,15570293,3882,14665756
00131400,"UNIVERSITY OF CALIFORNIA, IRVINE",CA,926970001,PUBLIC,2450,3708,30481398,9281,28873409
00131600,"UNIVERSITY OF CALIFORNIA, RIVERSIDE",CA,925210209,PUBLIC,1940,1945,17482521,5234,16292562
00132000,"UNIVERSITY OF CALIFORNIA, SANTA BARBARA",CA,931062030,PUBLIC,1910,2185,26866348,5472,25294795
00132100,"UNIVERSITY OF CALIFORNIA, SANTA CRUZ",CA,950640001,PUBLIC,1512,1619,21255380,4166,19902700
00132500,UNIVERSITY OF SAN FRANCISCO,CA,941171080,PRIVATE,804,833,15696763,1485,14979618
00132600,SANTA CLARA UNIVERSITY,CA,950534956,PRIVATE,0,0,0,0,0
00132900,UNIVERSITY OF THE PACIFIC,CA,952110197,PRIVATE,379,398,6676269,718,6383592
00449400,EVEREST COLLEGE,CA,924083752,PROPRIETARY,0,0,0,0,0
00705000,BAY VISTA COLLEGE OF BEAUTY,CA,919503616,PROPRIETARY,3,3,29842,3,29842
00713000,NEWBERRY SCHOOL OF BEAUTY,CA,913447404,PROPRIETARY,14,15,53727,24,53799
00716400,BRYAN COLLEGE,CA,900102501,PROPRIETARY,14,19,106200,49,94849
00720300,SALON SUCCESS ACADEMY,CA,917864060,PROPRIETARY,16,17,72371,26,67985
00720400,MODERN BEAUTY ACADEMY - OXNARD,CA,930307016,PROPRIETARY,1,1,2910,1,2954
00722900,WESTERN BEAUTY INSTITUTE,CA,914023104,PROPRIETARY,14,14,80216,23,69083
00725300,FEDERICO BEAUTY INSTITUTE,CA,958341905,PROPRIETARY,37,41,179510,74,167671
00747600,MARINELLO SCHOOLS OF BEAUTY,CA,900232666,PROPRIETARY,280,289,1703833,514,1549565
00753100,ACADEMY OF ART UNIVERSITY,CA,941053410,PROPRIETARY,1242,1510,24729487,2392,22528320
00760600,EVEREST COLLEGE,CA,900102221,PROPRIETARY,0,0,0,0,0
00799300,"CALIFORNIA STATE UNIVERSITY, BAKERSFIELD",CA,933111022,PUBLIC,88,89,606361,235,564165
00809000,EVEREST COLLEGE,CA,918031310,PROPRIETARY,0,0,0,0,0
01169600,NATIONAL POLYTECHNIC COLLEGE OF SCIENCE,CA,907446399,PRIVATE,0,0,0,0,0
01170700,NORTH-WEST COLLEGE,CA,917902097,PROPRIETARY,53,53,226791,56,192621
01182000,SAN DIEGO MIRAMAR COLLEGE,CA,921262999,PUBLIC,0,0,0,0,0
01206100,EVEREST COLLEGE,CA,951283908,PROPRIETARY,1,1,11280,2,11280
01265000,MARINELLO SCHOOL OF BEAUTY,CA,915022828,PROPRIETARY,35,36,184036,63,159678
01265100,MARINELLO SCHOOL OF BEAUTY,CA,917481674,PROPRIETARY,17,17,105582,31,98178
01287200,NORTH-WEST COLLEGE,CA,917683199,PROPRIETARY,44,46,229075,56,217602
01287300,WYOTECH,CA,908103800,PROPRIETARY,0,0,0,0,0
01291100,MARINELLO SCHOOL OF BEAUTY,CA,926462552,PROPRIETARY,23,23,137626,40,120528
01291200,MTI COLLEGE,CA,958413037,PROPRIETARY,4,4,19295,8,19295
01298400,PROFESSIONAL INSTITUTE OF BEAUTY,CA,917312613,PROPRIETARY,0,0,0,0,0
01298900,OCEANSIDE COLLEGE OF BEAUTY,CA,920545393,PROPRIETARY,2,2,6463,4,6463
01301000,LANCASTER BEAUTY SCHOOL,CA,935343098,PROPRIETARY,11,11,91999,18,90149
01309500,SALON SUCCESS ACADEMY,CA,928796561,PROPRIETARY,19,19,76113,27,74611
02054900,MARINELLO SCHOOL OF BEAUTY,CA,926304748,PROPRIETARY,10,10,82116,18,82314
02065700,CALIFORNIA BEAUTY COLLEGE,CA,953541190,PROPRIETARY,0,0,0,0,0
02086400,MARINELLO SCHOOL OF BEAUTY,CA,950504808,PROPRIETARY,11,11,76883,18,62469
02091700,KAPLAN COLLEGE,CA,921231509,PROPRIETARY,0,0,0,0,0
02120700,SAN JOAQUIN VALLEY COLLEGE,CA,932919283,PROPRIETARY,887,1106,7706005,2018,7297528
02125000,CAREER ACADEMY OF BEAUTY,CA,928452032,PROPRIETARY,7,7,35497,11,30478
02128200,VICTOR VALLEY BEAUTY COLLEGE,CA,923923821,PROPRIETARY,18,18,64485,32,62657
02174600,MARINELLO SCHOOL OF BEAUTY,CA,902011193,PROPRIETARY,13,13,61109,25,59104
02180600,BRIDGES ACADEMY OF BEAUTY,CA,923112327,PROPRIETARY,0,0,0,0,0
02188400,SIERRA VALLEY COLLEGE OF COURT REPORTING,CA,937260517,PROPRIETARY,17,17,87295,31,78002
02211000,HAIRMASTERS UNIVERSITY OF BEAUTY,CA,924054018,PROPRIETARY,3,3,9771,5,9835
02220000,COLLEEN O'HARA'S BEAUTY ACADEMY,CA,927014625,PROPRIETARY,27,27,175096,52,172036
02221300,MARINELLO SCHOOL OF BEAUTY,CA,925533941,PROPRIETARY,29,29,238992,47,227117
02255600,MARINELLO SCHOOL OF BEAUTY,CA,907235256,PROPRIETARY,22,23,127077,42,121654
02258600,ALAMEDA BEAUTY COLLEGE,CA,945014569,PROPRIETARY,2,2,8000,4,8000
02306300,KAPLAN COLLEGE,CA,953689083,PROPRIETARY,10,11,28558,22,28532
02332800,CENTER FOR EMPLOYMENT TRAINING,CA,951102940,PRIVATE,109,110,292873,191,267809
02338500,GLENDALE CAREER COLLEGE,CA,912012205,PROPRIETARY,0,0,0,0,0
02338700,MARINELLO SCHOOL OF BEAUTY,CA,941032812,PROPRIETARY,8,8,62823,11,52897
02342400,ACADEMY OF RADIO & TV BROADCASTING,CA,926473809,PROPRIETARY,5,5,31600,9,31516
02345800,MONTEBELLO BEAUTY COLLEGE,CA,906404014,PROPRIETARY,1,1,2100,2,2132
02351900,KAPLAN COLLEGE,CA,958217012,PROPRIETARY,5,5,19683,10,14838
02482700,WESTERN UNIVERSITY OF HEALTH SCIENCES,CA,917661854,PRIVATE,0,0,0,0,0
02494800,CR'U INSTITUTE OF COSMETOLOGY & BARBERING,CA,928454321,PROPRIETARY,0,0,0,0,0
02497300,MILAN INSTITUTE,CA,932778109,PROPRIETARY,26,26,160543,43,153988
02519800,AVANCE' BEAUTY COLLEGE,CA,921542284,PROPRIETARY,0,0,0,0,0
02520300,INTERIOR DESIGNERS INSTITUTE,CA,926603228,PROPRIETARY,29,29,295084,76,276857
02537200,PALOMAR INSTITUTE OF COSMETOLOGY,CA,920782644,PROPRIETARY,26,28,132017,52,127664
02539100,KAPLAN COLLEGE,CA,916063231,PROPRIETARY,79,88,551190,156,520697
02543400,BROWNSON TECHNICAL SCHOOL,CA,928056329,PROPRIETARY,6,8,36340,14,36340
02545900,HYPNOSIS MOTIVATION INSTITUTE,CA,913564154,PRIVATE,1,1,8699,2,8698
02549000,KAPLAN COLLEGE,CA,920837736,PROPRIETARY,20,22,115094,36,102642
02565400,KAPLAN COLLEGE,CA,952076216,PROPRIETARY,0,0,0,0,0
02591600,NORTH-WEST COLLEGE,CA,911011744,PROPRIETARY,9,9,28073,12,24801
02608900,PINNACLE COLLEGE,CA,918038842,PROPRIETARY,24,24,327768,45,295645
03011300,"CALIFORNIA STATE UNIVERSITY, SAN MARCOS",CA,920960001,PUBLIC,87,87,910582,161,874785
03043900,NEWSCHOOL OF ARCHITECTURE AND DESIGN,CA,921016634,PROPRIETARY,1,1,17255,1,17255
03054100,ROYALE COLLEGE OF BEAUTY,CA,925902525,PROPRIETARY,11,11,95170,22,92554
03062700,PLATT COLLEGE,CA,918039998,PROPRIETARY,7,7,51885,8,48051
03067500,INSTITUTE OF TECHNOLOGY,CA,936123217,PROPRIETARY,1,1,1469,2,1469
03072300,EVEREST COLLEGE,CA,917613222,PROPRIETARY,6,6,42721,13,42889
03084700,VENTURA ADULT AND CONTINUING EDUCATION,CA,930037313,PUBLIC,1,1,203,1,203
03094400,MARINELLO SCHOOL OF BEAUTY,CA,958412909,PROPRIETARY,19,19,135238,21,131520
03097700,CENTRAL CALIFORNIA SCHOOL OF CONTINUING EDUCATION,CA,934016739,PROPRIETARY,6,6,37029,22,33545
03113300,MCED CAREER COLLEGE,CA,937271620,PROPRIETARY,19,20,92082,36,82644
03125300,JOHN WESLEY INTERNATIONAL BARBER & BEAUTY COLLEGE,CA,908134321,PROPRIETARY,1,1,5000,2,5000
03144400,AMERICAN COLLEGE OF HEALTHCARE,CA,925053038,PROPRIETARY,0,0,0,0,0
03150500,A - TECHNICAL COLLEGE,CA,900153535,PROPRIETARY,0,0,0,0,0
03210300,LE CORDON BLEU COLLEGE OF CULINARY ARTS,CA,911015221,PROPRIETARY,5,5,58663,6,58663
03225300,AMERICAN UNIVERSITY OF HEALTH SCIENCES,CA,907553612,PROPRIETARY,24,28,580851,80,439531
03242300,CAREER NETWORKS INSTITUTE,CA,928684710,PROPRIETARY,63,68,883532,119,748847
03288300,ACADEMY OF CHINESE CULTURE AND HEALTH SCIENCES,CA,946121540,PRIVATE,0,0,0,0,0
03427500,UNIVERSITY OF ANTELOPE VALLEY,CA,935343324,PROPRIETARY,93,98,533430,165,517320
03440400,MARIAN HEALTH CAREERS CENTER,CA,900101728,PROPRIETARY,35,35,366116,57,345286
03455900,VALLECITOS CENTER FOR EMPLOYMENT TRAINING,CA,945415027,PRIVATE,2,2,2766,3,2395
03467300,MARINELLO SCHOOL OF BEAUTY,CA,925453661,PROPRIETARY,1,1,1094,1,547
03479400,DVS COLLEGE,CA,900101718,PROPRIETARY,5,5,16410,9,14528
03485400,JAMES ALBERT SCHOOL OF COSMETOLOGY,CA,926273831,PROPRIETARY,7,7,37839,11,37896
03577300,COBA ACADEMY,CA,928661407,PROPRIETARY,0,0,0,0,0
03590400,NTMA TRAINING CENTERS OF SOUTHERN CALIFORNIA,CA,906506099,PRIVATE,8,8,44637,12,40286
03621300,LIBERTY TRAINING INSTITUTE,CA,900153316,PROPRIETARY,5,5,18390,9,18453
03698300,WEST COAST UNIVERSITY,CA,916063206,PROPRIETARY,0,0,0,0,0
03698400,CALIFORNIA COLLEGE OF VOCATIONAL CAREERS,CA,933011800,PROPRIETARY,4,4,11350,5,11350
03740400,ATI COLLEGE,CA,906504374,PROPRIETARY,21,22,211819,40,195032
03786300,ADVANCED COLLEGE,CA,902805255,PROPRIETARY,8,10,53330,16,48880
03838400,"WALTER JAY M.D. INSTITUTE, AN EDUCATIONAL CENTER",CA,900203617,PROPRIETARY,8,8,87419,15,83666
03853300,KECK GRADUATE INSTITUTE OF APPLIED LIFE SCIENCES,CA,917114817,PRIVATE,0,0,0,0,0
03853400,LADERA CAREER PATHS TRAINING CENTERS,CA,900451931,PROPRIETARY,0,0,0,0,0
03868400,LOS ANGELES MUSIC ACADEMY,CA,911052540,PROPRIETARY,5,6,100620,12,91454
03874300,CAMBRIDGE JUNIOR COLLEGE,CA,959938978,PROPRIETARY,13,13,96061,22,87614
03889300,STANBRIDGE COLLEGE,CA,926120000,PROPRIETARY,15,15,307643,26,245967
03901300,PACIFIC COAST TRADE SCHOOL,CA,930332441,PROPRIETARY,2,2,5440,4,5460
03910400,NATIONAL POLYTECHNIC COLLEGE,CA,900403066,PROPRIETARY,2,2,8912,3,6884
03933300,MUELLER COLLEGE OF HOLISTIC STUDIES,CA,921162630,PROPRIETARY,0,0,0,0,0
03969600,AMERICAN AUTO INSTITUTE,CA,907032637,PROPRIETARY,20,21,98675,37,91069
03974500,CALIFORNIA CAREER COLLEGE,CA,913032006,PROPRIETARY,2,2,10600,4,10600
04001300,PALACE BEAUTY COLLEGE,CA,900064233,PROPRIETARY,1,1,9400,1,9400
04001400,MOJAVE BARBER COLLEGE,CA,923953201,PROPRIETARY,0,0,0,0,0
04004300,THUY PRINCESS BEAUTY COLLEGE,CA,917661851,PROPRIETARY,0,0,0,0,0
04014400,PALLADIUM TECHNICAL ACADEMY,CA,917312429,PROPRIETARY,0,0,0,0,0
04056300,CAREER COLLEGE OF CALIFORNIA,CA,927055805,PROPRIETARY,0,0,0,0,0
04057300,TECHSKILLS OF SACRAMENTO,CA,958254025,PROPRIETARY,0,0,0,0,0
04071300,AMERICAN PACIFIC COLLEGE,CA,914056232,PROPRIETARY,4,4,14300,8,12259
04109300,ACADEMY OF BARBERING ARTS (THE),CA,913243406,PROPRIETARY,1,1,8610,2,8610
04115300,COACHELLA VALLEY BEAUTY COLLEGE,CA,922534501,PROPRIETARY,0,0,0,0,0
04115800,MERIDIAN INSTITUTE,CA,900103606,PROPRIETARY,0,0,0,0,0
04127800,HEALTHY HAIR ACADEMY,CA,903033137,PROPRIETARY,0,0,0,0,0
04132700,INFOTECH CAREER COLLEGE,CA,907065579,PROPRIETARY,0,0,0,0,0
04137200,BORNER'S BARBER COLLEGE,CA,900473856,PROPRIETARY,0,0,0,0,0
00134700,COLORADO COLLEGE,CO,809033294,PRIVATE,2,2,38000,2,7500
00135000,COLORADO STATE UNIVERSITY,CO,805230100,PUBLIC,2691,2907,29700370,5105,28295097
00135400,ILIFF SCHOOL OF THEOLOGY,CO,802104798,PRIVATE,0,0,0,0,0
00137000,UNIVERSITY OF COLORADO AT BOULDER,CO,803090077,PUBLIC,2865,3098,47552420,5360,44648388
00450300,EVEREST COLLEGE,CO,809163548,PROPRIETARY,0,0,0,0,0
00450700,EVEREST COLLEGE,CO,802294339,PROPRIETARY,1,1,7022,2,7022
00450800,UNIVERSITY OF COLORADO DENVER,CO,802042029,PUBLIC,3,3,19432,3,19432
00758200,AIMS COMMUNITY COLLEGE,CO,806343002,PUBLIC,19,19,182797,31,162797
00863500,INTELLITEC MEDICAL INSTITUTE,CO,809091570,PROPRIETARY,16,20,101602,32,94155
01070900,EMPIRE BEAUTY SCHOOL-LAKEWOOD,CO,802665107,PROPRIETARY,1,1,1115,2,1115
01285000,INTERNATIONAL SALON AND SPA ACADEMY,CO,809183684,PROPRIETARY,2,2,7505,4,7505
02072200,EMPIRE BEAUTY SCHOOL -ARVADA,CO,800034434,PROPRIETARY,2,3,9320,5,6990
02141100,ARTISTIC BEAUTY COLLEGES-LITTLETON,CO,801233480,PROPRIETARY,5,5,9812,5,8361
02160600,EMPIRE BEAUTY SCHOOL -THORNTON,CO,802411659,PROPRIETARY,2,2,9034,4,9034
02167600,KAPLAN COLLEGE,CO,802295309,PROPRIETARY,0,0,0,0,0
02253700,INTELLITEC COLLEGE,CO,809096096,PROPRIETARY,68,82,373580,158,343308
02267500,GLENWOOD BEAUTY ACADEMY,CO,816012577,PROPRIETARY,1,1,600,1,600
02611000,HERITAGE COLLEGE,CO,802127413,PROPRIETARY,16,17,70463,25,65472
03006300,INSTITUTE OF BUSINESS & MEDICAL CAREERS,CO,805253044,PROPRIETARY,0,0,0,0,0
03066900,INTELLITEC COLLEGE,CO,815063994,PROPRIETARY,55,62,284269,116,254782
03534300,JONES INTERNATIONAL UNIVERSITY,CO,801123446,PROPRIETARY,3,4,20723,6,17262
03584400,COLORADO SCHOOL OF HEALING ARTS,CO,802264332,PROPRIETARY,5,5,33604,11,31956
03670300,TONI&GUY HAIRDRESSING ACADEMY,CO,809111713,PROPRIETARY,17,17,124525,32,118027
04093300,ACADEMY OF NATURAL THERAPY,CO,806313425,PROPRIETARY,0,0,0,0,0
04121200,INSTITUTE OF TAOIST EDUCATION AND ACUPUNCTURE,CO,800271028,PRIVATE,0,0,0,0,0
00137800,CENTRAL CONNECTICUT STATE UNIVERSITY,CT,060502490,PUBLIC,228,251,1727151,411,1632125
00730300,LINCOLN TECHNICAL INSTITUTE,CT,060512904,PROPRIETARY,0,0,0,0,0
00730500,PORTER AND CHESTER INSTITUTE OF BRANFORD,CT,064054022,PROPRIETARY,105,110,931052,269,887410
00887200,RENASCI ACADEMY OF HAIR,CT,064604160,PROPRIETARY,0,0,0,0,0
00887300,PAUL MITCHELL THE SCHOOL,CT,068106716,PROPRIETARY,20,21,79492,35,70752
00887400,BRIO ACADEMY OF COSMETOLOGY,CT,064504836,PROPRIETARY,19,19,150734,31,137809
01041700,BRIO ACADEMY OF EAST HARTFORD,CT,061082220,PROPRIETARY,7,7,62863,11,49125
01077900,PORTER AND CHESTER INSTITUTE,CT,066157158,PROPRIETARY,512,564,4886443,1308,4517481
02074000,BRANFORD HALL CAREER INSTITUTE,CT,064059811,PROPRIETARY,281,285,1850323,516,1664404
02106600,FOX INSTITUTE OF BUSINESS,CT,061101922,PROPRIETARY,47,51,269051,85,246892
02112300,RIDLEY - LOWELL BUSINESS & TECHNICAL INSTITUTE,CT,063205548,PROPRIETARY,23,23,164317,41,155072
02148700,CONNECTICUT INSTITUTE OF HAIR DESIGN,CT,067163322,PROPRIETARY,6,6,35920,11,36030
02202500,NEW ENGLAND TRACTOR TRAILER TRAINING SCHOOL OF CONNECTICUT,CT,060712036,PROPRIETARY,42,46,198759,83,195589
02244900,GOODWIN COLLEGE,CT,061189980,PRIVATE,0,0,0,0,0
02316600,CONNECTICUT CENTER FOR MASSAGE THERAPY,CT,061113975,PROPRIETARY,0,0,0,0,0
03381300,CONNECTICUT TRAINING CENTER,CT,061082705,PRIVATE,23,23,72050,35,69172
03927300,BRIO ACADEMY OF COSMETOLOGY - NIANTIC,CT,063572447,PROPRIETARY,3,3,24759,6,24759
00143400,AMERICAN UNIVERSITY (THE),DC,200168020,PRIVATE,0,0,0,0,0
00144800,HOWARD UNIVERSITY,DC,200590001,PRIVATE,1564,1588,27458460,3064,26298514
00145900,STRAYER UNIVERSITY,DC,200052603,PROPRIETARY,0,0,0,0,0
02279200,DUDLEY BEAUTY COLLEGE,DC,200182834,PROPRIETARY,0,0,0,0,0
03750300,TECHNICAL LEARNING CENTERS,DC,200365504,PROPRIETARY,0,0,0,0,0
00143100,UNIVERSITY OF DELAWARE,DE,197160099,PUBLIC,1239,1608,16679585,2563,16150147
02190400,SCHILLING - DOUGLAS SCHOOL OF HAIR DESIGN,DE,197117964,PROPRIETARY,20,20,150399,37,136737
03025800,DAWN CAREER INSTITUTE,DE,198051511,PROPRIETARY,27,27,178263,50,166797
03543300,HARRIS SCHOOL OF BUSINESS,DE,198032727,PROPRIETARY,22,22,136547,38,123447
03702300,DELAWARE LEARNING INSTITUTE OF COSMETOLOGY,DE,199399759,PROPRIETARY,1,1,3750,1,3750
04130700,ACADEMY OF MASSAGE AND BODYWORK,DE,197011344,PROPRIETARY,2,2,7166,2,7166
00146700,BETHUNE COOKMAN UNIVERSITY,FL,321143099,PRIVATE,5,6,71720,10,65054
00147100,CENTRAL FLORIDA COMMUNITY COLLEGE,FL,344744415,PUBLIC,5,5,32584,9,29336
00148600,FLORIDA MEMORIAL UNIVERSITY,FL,330546199,PRIVATE,229,230,2093986,436,1972711
00151500,ROLLINS COLLEGE,FL,327894499,PRIVATE,153,165,2881669,301,2801059
00151900,SANTA FE COLLEGE,FL,326066200,PUBLIC,0,0,0,0,0
00153400,EVEREST UNIVERSITY,FL,336145801,PROPRIETARY,0,0,0,0,0
00153500,UNIVERSITY OF FLORIDA,FL,326113150,PUBLIC,741,853,6078610,1491,5825153
00395500,UNIVERSITY OF WEST FLORIDA (THE),FL,325145750,PUBLIC,123,132,1021507,221,890845
00789300,FLAGLER COLLEGE,FL,320854342,PRIVATE,188,196,1648573,332,1584933
00814600,EVEREST UNIVERSITY - POMPANO BEACH,FL,330622522,PROPRIETARY,0,0,0,0,0
00910400,RIVERSIDE HAIRSTYLING ACADEMY,FL,322073810,PROPRIETARY,2,2,7040,3,7040
01016100,LORAINE'S ACADEMY,FL,337106391,PROPRIETARY,14,14,56583,25,39888
02121800,EVEREST INSTITUTE,FL,331694759,PROPRIETARY,0,0,0,0,0
