OPE ID,School,State,Zip Code,School Type,Recipients,# of Loans Originated,$ of Loans Originated,# of Disbursements,$ of Disbursements
00100200,ALABAMA AGRICULTURAL & MECHANICAL UNIVERSITY,AL,357621357,Public,1370,1547,17496339,2993,17496339
00100300,FAULKNER UNIVERSITY,AL,361093398,Private-Nonprofit,207,239,2036856,460,2036856
00100400,UNIVERSITY OF MONTEVALLO,AL,351156000,Public,262,299,3037255,563,3037255
00100500,ALABAMA STATE UNIVERSITY,AL,361045714,Public,940,1142,11824288,2206,11824288
00100700,CENTRAL ALABAMA COMMUNITY COLLEGE,AL,350100000,Public,1,1,6080,1,6080
00100800,ATHENS STATE UNIVERSITY,AL,356111999,Public,35,40,300081,72,300081
00100900,AUBURN UNIVERSITY,AL,368495113,Public,1851,2176,46555956,3811,46555956
00101200,BIRMINGHAM-SOUTHERN COLLEGE,AL,352540002,Private-Nonprofit,192,205,3315510,374,3315510
00101300,CALHOUN COMMUNITY COLLEGE,AL,356710000,Public,25,25,117620,48,117620
00101500,ENTERPRISE STATE COMMUNITY COLLEGE,AL,363311300,Public,5,5,32000,10,32000
00101600,UNIVERSITY OF NORTH ALABAMA,AL,356320001,Public,559,601,5984034,1154,5984034
00101900,HUNTINGDON COLLEGE,AL,361062148,Private-Nonprofit,239,240,2885150,459,2885150
00102000,JACKSONVILLE STATE UNIVERSITY,AL,362651602,Public,437,480,3810338,840,3810338
00102200,JEFFERSON STATE COMMUNITY COLLEGE,AL,352153098,Public,-,-, -,-, -
00102300,JUDSON COLLEGE,AL,367562504,Private-Nonprofit,46,46,393138,92,393138
00102400,UNIVERSITY OF WEST ALABAMA,AL,354700000,Public,405,473,5106749,817,5106749
00102600,MARION MILITARY INSTITUTE,AL,367563214,Public,37,43,209611,79,209611
00102800,MILES COLLEGE,AL,350642697,Private-Nonprofit,404,459,3076927,876,3076927
00102900,UNIVERSITY OF MOBILE,AL,366630220,Private-Nonprofit,171,201,2286482,394,2286482
00103100,NORTHEAST ALABAMA COMMUNITY COLLEGE,AL,359860159,Public,-,-, -,-, -
00103300,OAKWOOD UNIVERSITY,AL,358960001,Private-Nonprofit,324,338,4830765,663,4830765
00103600,SAMFORD UNIVERSITY,AL,352297000,Private-Nonprofit,370,435,8156344,756,8156344
00103800,SNEAD STATE COMMUNITY COLLEGE,AL,359570734,Public,6,7,32250,12,32250
00104000,SOUTHERN UNION STATE COMMUNITY COLLEGE,AL,362760000,Public,20,21,105195,39,105195
00104100,SPRING HILL COLLEGE,AL,366081791,Private-Nonprofit,233,268,3599704,460,3599704
00104400,STILLMAN COLLEGE,AL,354011430,Private-Nonprofit,166,169,1520037,320,1520037
00104600,TALLADEGA COLLEGE,AL,351602354,Private-Nonprofit,241,241,2143928,477,2143928
00104700,TROY UNIVERSITY,AL,360820001,Public,802,955,8943947,1555,8943947
00105000,TUSKEGEE UNIVERSITY,AL,360881645,Private-Nonprofit,893,1143,20196809,2242,20196809
00105100,UNIVERSITY OF ALABAMA,AL,354870120,Public,3612,4230,97359864,7293,97359864
00105200,UNIVERSITY OF ALABAMA AT BIRMINGHAM,AL,352941150,Public,1008,1337,14224357,2216,14224357
00105500,UNIVERSITY OF ALABAMA IN HUNTSVILLE,AL,358990001,Public,379,454,5145795,760,5145795
00105700,UNIVERSITY OF SOUTH ALABAMA,AL,366880002,Public,2075,2372,26853664,4180,26853664
00106000,COASTAL ALABAMA COMMUNITY COLLEGE,AL,365072698,Public,94,99,628547,184,628547
00106100,ALASKA PACIFIC UNIVERSITY,AK,995084672,Private-Nonprofit,11,11,143416,22,143416
00106300,UNIVERSITY OF ALASKA FAIRBANKS,AK,997757500,Public,49,58,598671,83,598671
00106500,UNIVERSITY OF ALASKA SOUTHEAST,AK,998018680,Public,30,30,331415,53,331415
00107100,ARIZONA WESTERN COLLEGE,AZ,853658847,Public,11,11,93811,34,93811
00107200,COCHISE COLLEGE,AZ,856352317,Public,3,3,22282,4,22282
00107400,GRAND CANYON UNIVERSITY,AZ,850173030,Proprietary,2567,2909,29165250,5052,29165250
00107600,GLENDALE COMMUNITY COLLEGE,AZ,853023090,Public,-,-, -,-, -
00107700,MESA COMMUNITY COLLEGE,AZ,852024866,Public,22,24,228188,46,228188
00107800,PHOENIX COLLEGE,AZ,850134234,Public,7,7,45274,12,45274
00107900,YAVAPAI COLLEGE,AZ,863013297,Public,8,10,50214,20,50214
00108100,ARIZONA STATE UNIVERSITY,AZ,852870412,Public,6619,7691,121677902,13518,121677902
00108200,NORTHERN ARIZONA UNIVERSITY,AZ,860110001,Public,3000,3212,45226768,5963,45226768
00108300,UNIVERSITY OF ARIZONA (THE),AZ,857210066,Public,3948,4668,86052750,8732,86052750
00108500,UNIVERSITY OF ARKANSAS AT MONTICELLO,AR,716560000,Public,85,95,542221,180,542221
00108600,UNIVERSITY OF ARKANSAS AT PINE BLUFF,AR,716012790,Public,331,394,2603522,762,2603522
00108700,ARKANSAS BAPTIST COLLEGE,AR,722026099,Private-Nonprofit,34,34,219432,66,219432
00108800,LYON COLLEGE,AR,725013699,Private-Nonprofit,99,102,1029555,178,1029555
00108900,ARKANSAS TECH UNIVERSITY,AR,728012222,Public,349,422,2685200,797,2685200
00109000,ARKANSAS STATE UNIVERSITY,AR,724010000,Public,471,529,4389937,920,4389937
00109100,ARKANSAS STATE UNIVERSITY - BEEBE,AR,720121000,Public,7,8,50806,15,50806
00109200,UNIVERSITY OF CENTRAL ARKANSAS,AR,720350001,Public,971,1143,9445063,1974,9445063
00109300,CENTRAL BAPTIST COLLEGE,AR,720346470,Private-Nonprofit,85,89,811956,171,811956
00109400,UNIVERSITY OF THE OZARKS,AR,728302880,Private-Nonprofit,39,39,330275,75,330275
00109500,CROWLEY'S RIDGE COLLEGE,AR,724509775,Private-Nonprofit,48,48,314518,87,314518
00109700,HARDING UNIVERSITY,AR,721490001,Private-Nonprofit,687,761,9797578,1382,9797578
00109800,HENDERSON STATE UNIVERSITY,AR,719990001,Public,151,180,1268876,284,1268876
00109900,HENDRIX COLLEGE,AR,720323080,Private-Nonprofit,135,147,2235615,263,2235615
00110000,JOHN BROWN UNIVERSITY,AR,727612747,Private-Nonprofit,192,194,1885039,360,1885039
00110100,UNIVERSITY OF ARKANSAS AT LITTLE ROCK,AR,722041099,Public,220,290,1874465,451,1874465
00110200,OUACHITA BAPTIST UNIVERSITY,AR,719980001,Private-Nonprofit,201,209,2371808,364,2371808
00110300,PHILANDER SMITH COLLEGE,AR,722023718,Private-Nonprofit,218,245,2388681,467,2374330
00110500,SHORTER COLLEGE,AR,721144885,Private-Nonprofit,-,-, -,-, -
00110600,WILLIAMS BAPTIST UNIVERSITY,AR,724764661,Private-Nonprofit,79,83,725815,138,725815
00110700,SOUTHERN ARKANSAS UNIVERSITY,AR,717535000,Public,303,359,2327967,686,2327967
00110800,UNIVERSITY OF ARKANSAS,AR,727010000,Public,1811,2113,29720976,3583,29720976
00110900,UNIVERSITY OF ARKANSAS FOR MEDICAL SCIENCES,AR,722057102,Public,45,47,280784,90,280784
00111000,UNIVERSITY OF ARKANSAS AT FORT SMITH,AR,729047397,Public,92,92,672870,185,672870
00111100,ALLAN HANCOCK COLLEGE,CA,934546399,Public,-,-, -,-, -
00111300,ANTELOPE VALLEY COLLEGE,CA,935365426,Public,2,2,31127,8,31127
00111600,ART CENTER COLLEGE OF DESIGN,CA,911031999,Private-Nonprofit,215,254,6870168,469,6870168
00111700,AZUSA PACIFIC UNIVERSITY,CA,917027000,Private-Nonprofit,1014,1155,19130933,2093,19130933
00111800,BAKERSFIELD COLLEGE,CA,933051299,Public,5,5,26368,16,26368
00112000,BERKELEY SCHOOL OF THEOLOGY,CA,947043029,Private-Nonprofit,-,-, -,-, -
00112200,BIOLA UNIVERSITY,CA,906390001,Private-Nonprofit,604,610,13622937,1144,13622937
00112400,CABRILLO COLLEGE,CA,950033194,Public,-,-, -,-, -
00112500,CALIFORNIA BAPTIST UNIVERSITY,CA,925043297,Private-Nonprofit,1144,1472,22621617,2191,22621617
00112700,CALIFORNIA COLLEGE OF THE ARTS,CA,941072206,Private-Nonprofit,199,275,3275479,454,3275479
00113100,CALIFORNIA INSTITUTE OF TECHNOLOGY,CA,911250001,Private-Nonprofit,17,18,405519,53,405519
00113200,CALIFORNIA INSTITUTE OF THE ARTS,CA,913552397,Private-Nonprofit,146,157,5393852,293,5393852
00113300,CALIFORNIA LUTHERAN UNIVERSITY,CA,913602787,Private-Nonprofit,626,664,11209833,1209,11209833
00113400,CALIFORNIA STATE UNIVERSITY MARITIME ACADEMY,CA,945908181,Public,154,184,2625413,322,2625413
00113700,"CALIFORNIA STATE UNIVERSITY, FULLERTON",CA,928313599,Public,470,484,6322997,911,6322997
00113800,"CALIFORNIA STATE UNIVERSITY, EAST BAY",CA,945423000,Public,249,269,2995712,504,2995712
00113900,"CALIFORNIA STATE UNIVERSITY, LONG BEACH",CA,908400006,Public,257,269,3275379,498,3275379
00114000,"CALIFORNIA STATE UNIVERSITY, LOS ANGELES",CA,900324226,Public,53,54,547094,101,547094
00114100,"CALIFORNIA STATE UNIVERSITY, DOMINGUEZ HILLS",CA,907470001,Public,120,126,1091989,235,1091989
00114200,"CALIFORNIA STATE UNIVERSITY, SAN BERNARDINO",CA,924072397,Public,362,404,3555516,1046,3555516
00114300,CALIFORNIA POLYTECHNIC STATE UNIVERSITY,CA,934070001,Public,2523,2589,40584241,7264,40584241
00114400,"CALIFORNIA STATE POLYTECHNIC UNIVERSITY, POMONA",CA,917682500,Public,455,498,6014648,920,6014648
00114600,"CALIFORNIA STATE UNIVERSITY, CHICO",CA,959290001,Public,404,425,5144197,794,5144197
00114700,"CALIFORNIA STATE UNIVERSITY, FRESNO",CA,937408026,Public,108,112,1152481,212,1152481
00114900,HUMBOLDT STATE UNIVERSITY,CA,955218299,Public,225,235,2936512,436,2936512
00115000,CALIFORNIA STATE UNIVERSITY - SACRAMENTO,CA,958196044,Public,1225,1264,13717829,2366,13717829
00115100,SAN DIEGO STATE UNIVERSITY,CA,921821690,Public,2103,2286,38145311,4426,38145311
00115300,"CALIFORNIA STATE UNIVERSITY, NORTHRIDGE",CA,913308307,Public,211,222,2235418,433,2235418
00115400,SAN FRANCISCO STATE UNIVERSITY,CA,941321740,Public,2057,2135,27655535,4052,27655535
00115500,SAN JOSE STATE UNIVERSITY,CA,951920036,Public,1336,1416,17541836,2647,17541836
00115600,SONOMA STATE UNIVERSITY,CA,949283609,Public,895,917,12974445,1723,12974445
00115700,"CALIFORNIA STATE UNIVERSITY, STANISLAUS",CA,953820299,Public,209,214,2000858,403,2000858
00116100,CERRITOS COMMUNITY COLLEGE,CA,906506296,Public,-,-, -,-, -
00116200,CHABOT COLLEGE,CA,945452400,Public,-,-, -,-, -
00116400,CHAPMAN UNIVERSITY,CA,928661099,Private-Nonprofit,1321,1344,30512370,2697,30512370
00116500,CHURCH DIVINITY SCHOOL OF THE PACIFIC,CA,947091217,Private-Nonprofit,-,-, -,-, -
00116600,CITRUS COLLEGE,CA,917411899,Public,11,11,85828,21,85828
00116900,CLAREMONT GRADUATE UNIVERSITY,CA,917116163,Private-Nonprofit,-,-, -,-, -
00117000,CLAREMONT MCKENNA COLLEGE,CA,917116400,Private-Nonprofit,61,61,1954990,119,1954990
00117100,HARVEY MUDD COLLEGE,CA,917115990,Private-Nonprofit,68,72,1660213,138,1660213
00117200,PITZER COLLEGE,CA,917116101,Private-Nonprofit,51,56,1758029,95,1758029
00117300,POMONA COLLEGE,CA,917116301,Private-Nonprofit,46,49,1150399,88,1150399
00117400,SCRIPPS COLLEGE,CA,917113948,Private-Nonprofit,42,46,1151935,86,1151935
00117600,WEST HILLS COMMUNITY COLLEGE,CA,932101399,Public,19,19,143551,68,143551
00117700,COGSWELL UNIVERSITY OF SILICON VALLEY,CA,951341697,Proprietary,199,282,3730933,565,3730933
00117800,COLLEGE OF MARIN,CA,949042590,Public,-,-, -,-, -
00117900,NOTRE DAME DE NAMUR UNIVERSITY,CA,940021997,Private-Nonprofit,141,149,2854160,281,2854160
00118100,COLLEGE OF SAN MATEO,CA,944023784,Public,5,5,46489,10,46489
00118300,HOLY NAMES UNIVERSITY,CA,946191699,Private-Nonprofit,123,133,1587399,245,1587399
00118500,COLLEGE OF THE REDWOODS,CA,955019300,Public,17,17,138481,32,138481
00118600,COLLEGE OF THE SEQUOIAS,CA,932772234,Public,1,1,6425,2,6425
00118700,COLLEGE OF THE SISKIYOUS,CA,960942899,Public,30,33,261300,66,261300
00119000,CONTRA COSTA COLLEGE,CA,948063195,Public,-,-, -,-, -
00119100,DIABLO VALLEY COLLEGE,CA,945231544,Public,5,5,44777,8,44777
00119200,CUESTA COLLEGE,CA,934038106,Public,18,19,256479,36,256479
00119300,CYPRESS COLLEGE,CA,906305897,Public,-,-, -,-, -
00119600,DOMINICAN UNIVERSITY OF CALIFORNIA,CA,949012298,Private-Nonprofit,285,353,6956976,584,6956976
00119900,FOOTHILL COLLEGE,CA,940224597,Public,-,-, -,-, -
00120000,FULLER THEOLOGICAL SEMINARY,CA,911820002,Private-Nonprofit,-,-, -,-, -
00120100,FULLERTON COLLEGE,CA,928322095,Public,-,-, -,-, -
00120200,GAVILAN COLLEGE,CA,950209599,Public,-,-, -,-, -
00120300,GLENDALE COMMUNITY COLLEGE,CA,912082894,Public,3,3,19725,5,19725
00120500,GOLDEN GATE UNIVERSITY,CA,941052967,Private-Nonprofit,-,-, -,-, -
00120600,GOLDEN WEST COLLEGE,CA,926472748,Public,4,4,47471,7,47471
00120700,GRADUATE THEOLOGICAL UNION,CA,947091212,Private-Nonprofit,-,-, -,-, -
00120800,GROSSMONT COLLEGE,CA,920201799,Public,-,-, -,-, -
00121200,HUMPHREYS UNIVERSITY,CA,952073896,Private-Nonprofit,18,25,233968,108,233968
00121500,LA SIERRA UNIVERSITY,CA,925153332,Private-Nonprofit,344,441,4785866,1082,4785866
00121600,UNIVERSITY OF LA VERNE,CA,917504443,Private-Nonprofit,623,662,11306988,1200,11306988
00121700,LASSEN COLLEGE,CA,961303000,Public,5,5,43829,16,43829
00121800,LOMA LINDA UNIVERSITY,CA,923500001,Private-Nonprofit,82,101,2165945,284,2165945
00121900,LONG BEACH CITY COLLEGE,CA,908081780,Public,-,-, -,-, -
00122000,MASTER'S UNIVERSITY AND SEMINARY (THE),CA,913211200,Private-Nonprofit,94,94,1567350,169,1567350
00122300,LOS ANGELES CITY COLLEGE,CA,900293588,Public,3,3,24075,5,24075
00122400,LOS ANGELES HARBOR COLLEGE,CA,907442397,Public,-,-, -,-, -
00122600,LOS ANGELES PIERCE COLLEGE,CA,913710001,Public,4,5,38250,10,38250
00122700,LOS ANGELES TRADE-TECHNICAL COLLEGE,CA,900154181,Public,1,1,5082,2,5082
00122800,LOS ANGELES VALLEY COLLEGE,CA,914014096,Public,1,1,4500,2,4500
00122900,SOUTHERN CALIFORNIA UNIVERSITY OF HEALTH SCIENCES,CA,906044051,Private-Nonprofit,5,6,72368,12,72368
00123000,MARSHALL B. KETCHUM UNIVERSITY,CA,928311699,Private-Nonprofit,-,-, -,-, -
00123200,AMERICAN RIVER COLLEGE,CA,958414286,Public,-,-, -,-, -
00123300,SACRAMENTO CITY COLLEGE,CA,958221386,Public,-,-, -,-, -
00123600,MENLO COLLEGE,CA,940274301,Private-Nonprofit,105,109,2333901,212,2333901
00123800,MILLS COLLEGE,CA,946131301,Private-Nonprofit,78,91,1408273,157,1408273
00123900,MIRACOSTA COLLEGE,CA,920563899,Public,-,-, -,-, -
00124200,MONTEREY PENINSULA COLLEGE,CA,939404799,Public,11,11,155000,38,155000
00124300,MOUNT SAINT MARY'S UNIVERSITY,CA,900491599,Private-Nonprofit,606,732,8936413,1286,8936413
00124500,MOUNT SAN ANTONIO COLLEGE,CA,917891399,Public,7,7,63062,20,63062
00124700,NAPA VALLEY COLLEGE,CA,945586236,Public,-,-, -,-, -
00124900,OCCIDENTAL COLLEGE,CA,900413314,Private-Nonprofit,145,158,3719365,291,3719365
00125000,ORANGE COAST COLLEGE,CA,926285005,Public,17,17,227388,30,227388
00125100,OTIS COLLEGE OF ART AND DESIGN,CA,900453505,Private-Nonprofit,254,261,6098621,490,6098621
00125200,HOPE INTERNATIONAL UNIVERSITY,CA,928313104,Private-Nonprofit,76,79,924673,142,924673
00125300,FRESNO PACIFIC UNIVERSITY,CA,937024798,Private-Nonprofit,106,115,1198479,203,1198479
00125500,PACIFIC OAKS COLLEGE,CA,911033606,Private-Nonprofit,-,-, -,-, -
00125600,PACIFIC SCHOOL OF RELIGION,CA,947091323,Private-Nonprofit,-,-, -,-, -
00125800,PACIFIC UNION COLLEGE,CA,945089797,Private-Nonprofit,115,115,1628367,317,1628367
00126000,PALOMAR COLLEGE,CA,920691486,Public,-,-, -,-, -
00126100,PASADENA CITY COLLEGE,CA,911062003,Public,2,2,15345,4,15345
00126200,POINT LOMA NAZARENE UNIVERSITY,CA,921062899,Private-Nonprofit,436,514,9580636,884,9580636
00126600,LANEY COLLEGE,CA,946074893,Public,-,-, -,-, -
00126700,MERRITT COLLEGE,CA,946193196,Public,-,-, -,-, -
00126900,RIO HONDO COMMUNITY COLLEGE,CA,906011699,Public,-,-, -,-, -
00127000,RIVERSIDE CITY COLLEGE,CA,925061299,Public,-,-, -,-, -
00127300,SAN DIEGO CITY COLLEGE,CA,921014787,Public,1,1,3000,1,3000
00127500,SAN DIEGO MESA COLLEGE,CA,921114996,Public,16,17,192824,32,192824
00127800,SAN FRANCISCO CONSERVATORY OF MUSIC,CA,941026011,Private-Nonprofit,57,58,1481358,111,1481358
00128000,SAN JOAQUIN DELTA COLLEGE,CA,952076370,Public,-,-, -,-, -
00128100,WILLIAM JESSUP UNIVERSITY,CA,957653784,Private-Nonprofit,150,161,2063844,275,2063844
00128200,SAN JOSE CITY COLLEGE,CA,951282797,Public,4,4,27100,6,27100
00128400,SANTA ANA COLLEGE,CA,927063398,Public,-,-, -,-, -
00128500,SANTA BARBARA CITY COLLEGE,CA,931092394,Public,76,78,1048641,147,1048641
00128600,SANTA MONICA COLLEGE,CA,904051644,Public,37,38,624434,73,624434
00128700,SANTA ROSA JUNIOR COLLEGE - SANTA ROSA,CA,954014395,Public,-,-, -,-, -
00128800,CLAREMONT SCHOOL OF THEOLOGY,CA,917113199,Private-Nonprofit,-,-, -,-, -
00128900,SHASTA COLLEGE,CA,960497692,Public,-,-, -,-, -
00129000,SIERRA COLLEGE,CA,956773397,Public,6,6,67439,10,67439
00129100,SIMPSON UNIVERSITY,CA,960038606,Private-Nonprofit,61,64,945785,118,945785
00129200,SOLANO COMMUNITY COLLEGE,CA,945343197,Public,-,-, -,-, -
00129300,VANGUARD UNIVERSITY OF SOUTHERN CALIFORNIA,CA,926266597,Private-Nonprofit,294,294,5183194,541,5183194
00129400,SOUTHWESTERN COMMUNITY COLLEGE DISTRICT,CA,919107299,Public,-,-, -,-, -
00129500,SOUTHWESTERN LAW SCHOOL,CA,900101106,Private-Nonprofit,-,-, -,-, -
00129600,DOMINICAN SCHOOL OF PHILOSOPHY AND THEOLOGY,CA,947081295,Private-Nonprofit,-,-, -,-, -
00130200,SAINT MARY'S COLLEGE OF CALIFORNIA,CA,945752744,Private-Nonprofit,477,512,13189521,915,13189521
00130500,STANFORD UNIVERSITY,CA,943051926,Private-Nonprofit,143,161,3901371,422,3901371
00130700,FRESNO CITY COLLEGE,CA,937410002,Public,2,2,20272,4,20272
00130800,REEDLEY COLLEGE,CA,936542099,Public,11,12,96671,23,96671
00131200,"UNIVERSITY OF CALIFORNIA, BERKELEY",CA,947201520,Public,1403,1677,30916730,3010,30916730
00131300,"UNIVERSITY OF CALIFORNIA, DAVIS",CA,956168558,Public,1905,2012,31065772,5616,31065772
00131400,"UNIVERSITY OF CALIFORNIA, IRVINE",CA,926970001,Public,2514,4121,38437877,11236,38437877
00131500,"UNIVERSITY OF CALIFORNIA, LOS ANGELES",CA,900959000,Public,2276,2710,42705329,6715,42705329
00131600,"UNIVERSITY OF CALIFORNIA, RIVERSIDE",CA,925210209,Public,1553,1728,23248635,4536,23248635
00131700,"UNIVERSITY OF CALIFORNIA, SAN DIEGO",CA,920930013,Public,1310,1537,22460217,4038,22460217
00131900,"UNIVERSITY OF CALIFORNIA, SAN FRANCISCO",CA,941430402,Public,-,-, -,-, -
00132000,"UNIVERSITY OF CALIFORNIA, SANTA BARBARA",CA,931062030,Public,1719,2265,28117898,5606,28117898
00132100,"UNIVERSITY OF CALIFORNIA, SANTA CRUZ",CA,950640001,Public,1495,1633,25201845,4385,25201845
00132200,UNIVERSITY OF REDLANDS,CA,923730999,Private-Nonprofit,375,422,7716821,736,7716821
00132500,UNIVERSITY OF SAN FRANCISCO,CA,941171080,Private-Nonprofit,764,949,20236672,1647,20236672
00132600,SANTA CLARA UNIVERSITY,CA,950534956,Private-Nonprofit,285,319,9879913,836,9879913
00132800,UNIVERSITY OF SOUTHERN CALIFORNIA,CA,900890001,Private-Nonprofit,1666,2395,50575407,3133,50575407
00132900,UNIVERSITY OF THE PACIFIC,CA,952110197,Private-Nonprofit,789,887,19708328,1594,19708328
00133400,VENTURA COLLEGE,CA,930033899,Public,5,5,35558,10,35558
00133800,WEST VALLEY COLLEGE,CA,950705697,Public,-,-, -,-, -
00133900,CORBAN UNIVERSITY,OR,973179392,Private-Nonprofit,115,116,1692993,204,1692993
00134100,WESTMONT COLLEGE,CA,931081099,Private-Nonprofit,171,177,3985625,327,3985625
00134200,WHITTIER COLLEGE,CA,906084413,Private-Nonprofit,275,313,5195176,555,5195176
00134300,WOODBURY UNIVERSITY,CA,915041052,Private-Nonprofit,256,285,4507671,517,4507671
00134400,YUBA COLLEGE,CA,959017699,Public,-,-, -,-, -
00134500,ADAMS STATE UNIVERSITY,CO,811022373,Public,216,233,2326249,439,2326249
00134600,ARAPAHOE COMMUNITY COLLEGE,CO,801609002,Public,9,10,83049,20,83049
00134700,COLORADO COLLEGE,CO,809033294,Private-Nonprofit,61,63,1806495,111,1806495
00134800,COLORADO SCHOOL OF MINES,CO,804011887,Public,671,766,15534371,1371,15534371
00134900,UNIVERSITY OF NORTHERN COLORADO,CO,806390001,Public,1416,1454,18840684,2783,18840684
00135000,COLORADO STATE UNIVERSITY,CO,805230100,Public,3354,3944,65434763,6767,65434763
00135200,DENVER SEMINARY,CO,801202192,Private-Nonprofit,-,-, -,-, -
00135300,FORT LEWIS COLLEGE,CO,813013999,Public,342,374,4150993,653,4150993
00135400,ILIFF SCHOOL OF THEOLOGY,CO,802104798,Private-Nonprofit,-,-, -,-, -
00135500,LAMAR COMMUNITY COLLEGE,CO,810523999,Public,14,14,118930,26,118930
00135800,COLORADO MESA UNIVERSITY,CO,815013122,Public,1108,1239,12119619,2125,12119619
00135900,COLORADO NORTHWESTERN COMMUNITY COLLEGE,CO,816483598,Public,17,17,206750,32,206750
00136000,METROPOLITAN STATE UNIVERSITY OF DENVER,CO,802043362,Public,260,292,3260773,473,3260773
00136100,NORTHEASTERN JUNIOR COLLEGE,CO,807512399,Public,47,54,305332,107,305332
00136200,OTERO JUNIOR COLLEGE,CO,810503346,Public,26,41,155705,84,155705
00136300,REGIS UNIVERSITY,CO,802211099,Private-Nonprofit,321,352,5926352,636,5926352
00136500,COLORADO STATE UNIVERSITY-PUEBLO,CO,810014901,Public,242,289,3264346,470,3264346
00136800,TRINIDAD STATE JUNIOR COLLEGE,CO,810822396,Public,3,3,28560,6,28560
00137000,UNIVERSITY OF COLORADO BOULDER,CO,803090077,Public,2393,2835,66006894,4871,66006894
00137100,UNIVERSITY OF DENVER,CO,802082000,Private-Nonprofit,478,586,11829001,1458,11829001
00137200,WESTERN COLORADO UNIVERSITY,CO,812310000,Public,347,378,4528217,669,4528217
00137400,ALBERTUS MAGNUS COLLEGE,CT,065111189,Private-Nonprofit,90,102,978579,176,978579
00137800,CENTRAL CONNECTICUT STATE UNIVERSITY,CT,060502490,Public,732,882,8789348,1425,8789348
00137900,CONNECTICUT COLLEGE,CT,063204196,Private-Nonprofit,124,134,3175856,269,3175856
00138000,WESTERN CONNECTICUT STATE UNIVERSITY,CT,068106826,Public,489,522,5740445,934,5740445
00138500,FAIRFIELD UNIVERSITY,CT,068245171,Private-Nonprofit,327,363,8790917,662,8790917
00138700,HARTFORD SEMINARY,CT,061052279,Private-Nonprofit,-,-, -,-, -
00138900,HOLY APOSTLES COLLEGE & SEMINARY,CT,064162027,Private-Nonprofit,-,-, -,-, -
00139200,MANCHESTER COMMUNITY COLLEGE,CT,060451046,Public,3,3,18500,5,18500
00139300,MITCHELL COLLEGE,CT,063204498,Private-Nonprofit,149,169,2219465,314,2219465
00139700,UNIVERSITY OF NEW HAVEN,CT,065161999,Private-Nonprofit,1099,1133,25954365,2139,25954365
00139800,NORTHWESTERN CONNECTICUT COMMUNITY COLLEGE,CT,060981747,Public,1,1,2500,2,2500
00139900,NORWALK COMMUNITY COLLEGE,CT,068541655,Public,8,8,51600,13,51600
00140100,POST UNIVERSITY,CT,067233240,Proprietary,150,162,1779141,373,1779141
00140200,QUINNIPIAC UNIVERSITY,CT,065181908,Private-Nonprofit,1064,1223,31440278,2202,31440278
00140300,SACRED HEART UNIVERSITY,CT,068251000,Private-Nonprofit,733,884,19904551,1452,19904551
00140600,SOUTHERN CONNECTICUT STATE UNIVERSITY,CT,065151355,Public,967,1080,12745278,1930,12745278
00140900,UNIVERSITY OF SAINT JOSEPH,CT,061172791,Private-Nonprofit,139,149,2361456,274,2361456
00141400,TRINITY COLLEGE,CT,061063100,Private-Nonprofit,126,144,3954313,251,3954313
00141600,UNIVERSITY OF BRIDGEPORT,CT,066015650,Private-Nonprofit,395,493,5602613,797,5602613
00141700,UNIVERSITY OF CONNECTICUT,CT,062692151,Public,3480,3790,62476653,6997,62476653
00142200,UNIVERSITY OF HARTFORD,CT,061171599,Private-Nonprofit,885,996,18245745,1766,18245745
00142400,WESLEYAN UNIVERSITY,CT,064593208,Private-Nonprofit,131,142,3870091,247,3870091
00142500,EASTERN CONNECTICUT STATE UNIVERSITY,CT,062262295,Public,518,657,5670140,1022,5670140
00142600,YALE UNIVERSITY,CT,065208229,Private-Nonprofit,135,139,3875785,258,3875785
00142800,DELAWARE STATE UNIVERSITY,DE,199012277,Public,1096,1210,19093587,2394,19093587
00142900,GOLDEY-BEACOM COLLEGE,DE,198081993,Private-Nonprofit,32,32,222002,59,222002
00143100,UNIVERSITY OF DELAWARE,DE,197160099,Public,1693,2015,39661424,3467,39661424
00143300,WESLEY COLLEGE,DE,199013875,Private-Nonprofit,446,474,6519118,892,6519118
00143400,AMERICAN UNIVERSITY,DC,200168020,Private-Nonprofit,945,1303,26934681,2010,26934681
00143600,CAPITOL TECHNOLOGY UNIVERSITY,MD,207089759,Private-Nonprofit,83,83,1180411,158,1180411
00143700,CATHOLIC UNIVERSITY OF AMERICA,DC,200640002,Private-Nonprofit,373,429,9433642,746,9433642
00144100,UNIVERSITY OF THE DISTRICT OF COLUMBIA,DC,200081175,Public,31,35,443412,70,443412
00144300,GALLAUDET UNIVERSITY,DC,200023695,Private-Nonprofit,59,67,682107,122,682107
00144400,GEORGE WASHINGTON UNIVERSITY,DC,200522353,Private-Nonprofit,800,932,21608557,1690,21608557
00144500,GEORGETOWN UNIVERSITY,DC,200571252,Private-Nonprofit,321,325,9996564,659,9996564
00144800,HOWARD UNIVERSITY,DC,200590001,Private-Nonprofit,1792,1934,45780085,3780,45780085
00145900,STRAYER UNIVERSITY,DC,200052603,Proprietary,113,127,1043507,346,1043507
00146000,TRINITY WASHINGTON UNIVERSITY,DC,200171004,Private-Nonprofit,39,42,432242,73,432242
00146400,WESLEY THEOLOGICAL SEMINARY,DC,200165690,Private-Nonprofit,-,-, -,-, -
