OPE ID,School,State,Zip Code,School Type,Recipients,# of Loans Originated,$ of Loans Originated,# of Disbursements,$ of Disbursements
00106100,ALASKA PACIFIC UNIVERSITY,AK,995084672,PRIVATE,20,21,136335,42,129533
00106200,SHELDON JACKSON COLLEGE,AK,998357699,PRIVATE,11,12,82650,20,77900
00106300,UNIVERSITY OF ALASKA FAIRBANKS,AK,997757500,PUBLIC,28,28,224133,47,213947
00106500,UNIVERSITY OF ALASKA SOUTHEAST,AK,998018680,PUBLIC,8,8,59732,13,57471
01146200,UNIVERSITY OF ALASKA ANCHORAGE,AK,995088050,PUBLIC,21,23,126659,38,108861
02541000,CAREER ACADEMY,AK,995071033,PROPRIETARY,4,4,27989,7,27989
02576900,CHARTER COLLEGE,AK,995084103,PROPRIETARY,1,1,1700,3,1700
00100200,ALABAMA AGRICULTURAL & MECHANICAL UNIVERSITY,AL,357621357,PUBLIC,479,551,2566980,949,2461997
00100300,FAULKNER UNIVERSITY,AL,361093398,PRIVATE,53,59,280912,102,244036
00100400,UNIVERSITY OF MONTEVALLO,AL,351156000,PUBLIC,37,40,154754,67,148439
00100500,ALABAMA STATE UNIVERSITY,AL,361045714,PUBLIC,303,341,1356231,543,1256662
00100900,AUBURN UNIVERSITY,AL,368495113,PUBLIC,1,1,10288,1,10288
00101200,BIRMINGHAM SOUTHERN COLLEGE,AL,352540002,PRIVATE,73,78,717468,135,681566
00101500,ENTERPRISE STATE COMMUNITY COLLEGE,AL,363311300,PUBLIC,0,0,0,0,0
00101600,UNIVERSITY OF NORTH ALABAMA,AL,356320001,PUBLIC,68,73,228400,118,214255
00101900,HUNTINGDON COLLEGE,AL,361062148,PRIVATE,142,148,907435,273,862529
00102300,JUDSON COLLEGE,AL,367562504,PRIVATE,18,21,102643,34,95971
00102400,UNIVERSITY OF WEST ALABAMA,AL,354700000,PUBLIC,59,62,251124,103,242114
00102600,MARION MILITARY INSTITUTE,AL,367563214,PUBLIC,14,14,68555,22,65455
00102900,UNIVERSITY OF MOBILE,AL,366630220,PRIVATE,69,74,347544,139,325748
00103300,OAKWOOD UNIVERSITY,AL,358960001,PRIVATE,207,221,1628685,392,1571523
00103600,SAMFORD UNIVERSITY,AL,352297000,PRIVATE,419,450,3079631,787,2942418
00104000,SOUTHERN UNION STATE COMMUNITY COLLEGE,AL,362760000,PUBLIC,0,0,0,0,0
00104100,SPRING HILL COLLEGE,AL,366081791,PRIVATE,149,158,1251184,297,1234684
00104400,STILLMAN COLLEGE,AL,354031430,PRIVATE,0,0,0,0,0
00104600,TALLADEGA COLLEGE,AL,351602354,PRIVATE,9,9,55306,18,55306
00104700,TROY UNIVERSITY,AL,360820001,PUBLIC,100,107,558602,168,546747
00104800,TROY STATE UNIVERSITY DOTHAN,AL,363031575,PUBLIC,0,0,0,0,0
00104900,TROY STATE UNIVERSITY MONTGOMERY,AL,361034419,PUBLIC,6,6,16530,12,14030
00105500,UNIVERSITY OF ALABAMA IN HUNTSVILLE,AL,358990001,PUBLIC,3,3,26000,6,26000
00105700,UNIVERSITY OF SOUTH ALABAMA,AL,366880002,PUBLIC,218,238,1074349,407,1004618
00569700,NORTHWEST - SHOALS COMMUNITY COLLEGE,AL,356623206,PUBLIC,3,3,9650,6,9650
00614900,HOLY NAME OF JESUS HOSPITAL,AL,35902,PRIVATE,0,0,0,0,0
00831000,AUBURN UNIVERSITY MONTGOMERY,AL,361173596,PUBLIC,58,64,233146,93,230115
01019300,HERZING UNIVERSITY,AL,352094816,PROPRIETARY,74,111,406607,211,393837
02170600,UNITED STATES SPORTS ACADEMY,AL,365267055,PRIVATE,0,0,0,0,0
02199700,HERITAGE CHRISTIAN UNIVERSITY,AL,356306245,PRIVATE,0,0,0,0,0
02270400,SOUTHEASTERN BIBLE COLLEGE,AL,352442083,PRIVATE,6,6,23800,11,23796
02296000,PRINCE INSTITUTE OF PROFESSIONAL STUDIES,AL,361174231,PROPRIETARY,7,8,51312,22,48469
02503400,AMRIDGE UNIVERSITY,AL,361173553,PRIVATE,0,0,0,0,0
02605500,REMINGTON COLLEGE - MOBILE CAMPUS,AL,366095593,PROPRIETARY,17,17,102831,42,91699
03028000,"HUNTSVILLE BUSINESS INSTITUTE, LLC",AL,358056200,PROPRIETARY,2,2,9311,3,7012
00108500,UNIVERSITY OF ARKANSAS AT MONTICELLO,AR,716560000,PUBLIC,21,22,74405,36,61757
00108600,UNIVERSITY OF ARKANSAS AT PINE BLUFF,AR,716012790,PUBLIC,60,66,334666,122,319590
00108800,LYON COLLEGE,AR,725013699,PRIVATE,27,28,142091,52,136191
00108900,ARKANSAS TECH UNIVERSITY,AR,728012222,PUBLIC,40,43,200661,75,188318
00109000,ARKANSAS STATE UNIVERSITY,AR,724010000,PUBLIC,89,99,435228,169,417423
00109100,ARKANSAS STATE UNIVERSITY - BEEBE,AR,720121000,PUBLIC,0,0,0,0,0
00109300,CENTRAL BAPTIST COLLEGE,AR,720346470,PRIVATE,19,19,82352,34,82257
00109400,UNIVERSITY OF THE OZARKS,AR,728302880,PRIVATE,19,19,203566,32,193066
00109500,CROWLEY'S RIDGE COLLEGE,AR,724509775,PRIVATE,16,17,46621,21,37385
00109700,HARDING UNIVERSITY,AR,721490001,PRIVATE,624,661,4686860,1216,4428165
00109800,HENDERSON STATE UNIVERSITY,AR,719990001,PUBLIC,75,81,353012,144,324379
00109900,HENDRIX COLLEGE,AR,720323080,PRIVATE,96,97,856144,264,793072
00110000,JOHN BROWN UNIVERSITY,AR,727612747,PRIVATE,99,104,633901,182,606377
00110100,UNIVERSITY OF ARKANSAS AT LITTLE ROCK,AR,722041099,PUBLIC,61,64,256177,112,237501
00110200,OUACHITA BAPTIST UNIVERSITY,AR,719980001,PRIVATE,115,117,805485,210,775648
00110400,PHILLIPS COMMUNITY COLLEGE OF THE UNIVERSITY OF ARKANSAS,AR,723420000,PUBLIC,0,0,0,0,0
00110700,SOUTHERN ARKANSAS UNIVERSITY,AR,717535000,PUBLIC,20,21,74049,38,69349
00110800,UNIVERSITY OF ARKANSAS,AR,727010000,PUBLIC,408,457,2818146,808,2667311
00110900,UNIVERSITY OF ARKANSAS FOR MEDICAL SCIENCES,AR,722057102,PUBLIC,39,39,186724,74,180221
00111000,UNIVERSITY OF ARKANSAS AT FORT SMITH,AR,729047397,PUBLIC,0,0,0,0,0
00524500,UNIVERSITY OF ARKANSAS COMMUNITY COLLEGE AT MORRILTON,AR,721109601,PUBLIC,0,0,0,0,0
00570700,SOUTHEAST ARKANSAS COLLEGE,AR,716033900,PUBLIC,0,0,0,0,0
