OPE ID,School,State,Zip Code,School Type,Recipients,# of Loans Originated,$ of Loans Originated,# of Disbursements,$ of Disbursements
00106100,ALASKA PACIFIC UNIVERSITY,AK,995084672,PRIVATE,23,23,388760,42,348805
00106300,UNIVERSITY OF ALASKA FAIRBANKS,AK,997757500,PUBLIC,206,245,2056119,405,2026211
00106500,UNIVERSITY OF ALASKA SOUTHEAST,AK,998018680,PUBLIC,36,39,353458,65,342276
00884300,ALASKA BIBLE COLLEGE,AK,996456619,PRIVATE,1,1,3420,1,3420
01146200,UNIVERSITY OF ALASKA ANCHORAGE,AK,995088050,PUBLIC,214,222,2176815,375,2128941
02541000,ALASKA CAREER COLLEGE,AK,995071033,PROPRIETARY,9,9,64112,17,60646
02576900,CHARTER COLLEGE,AK,995084103,PROPRIETARY,98,115,868885,232,824188
03160300,AVTEC - ALASKA'S INSTITUTE OF TECHNOLOGY,AK,996640889,PUBLIC,1,1,12430,2,12430
04138600,ALASKA CHRISTIAN COLLEGE,AK,996699755,PRIVATE,0,0,0,0,0
00100200,ALABAMA AGRICULTURAL & MECHANICAL UNIVERSITY,AL,357621357,PUBLIC,390,455,4407706,817,4295525
00100300,FAULKNER UNIVERSITY,AL,361093398,PRIVATE,163,176,1418342,306,1416067
00100400,UNIVERSITY OF MONTEVALLO,AL,351156000,PUBLIC,110,122,791429,219,785471
00100500,ALABAMA STATE UNIVERSITY,AL,361045714,PUBLIC,441,527,4062501,938,4051266
00100700,CENTRAL ALABAMA COMMUNITY COLLEGE,AL,350100000,PUBLIC,0,0,0,0,0
00100800,ATHENS STATE UNIVERSITY,AL,356111999,PUBLIC,21,23,136919,50,136919
00100900,AUBURN UNIVERSITY,AL,368495113,PUBLIC,1344,1592,28008117,2653,27784919
00101200,BIRMINGHAM-SOUTHERN COLLEGE,AL,352540002,PRIVATE,123,129,1959091,238,1941842
00101300,CALHOUN COMMUNITY COLLEGE,AL,356710000,PUBLIC,13,13,60702,24,54396
00101500,ENTERPRISE STATE COMMUNITY COLLEGE,AL,363311300,PUBLIC,3,3,13913,7,13845
00101600,UNIVERSITY OF NORTH ALABAMA,AL,356320001,PUBLIC,153,179,1061270,323,1045364
00101900,HUNTINGDON COLLEGE,AL,361062148,PRIVATE,116,117,1217180,219,1201854
00102000,JACKSONVILLE STATE UNIVERSITY,AL,362651602,PUBLIC,226,259,1622736,424,1608544
00102200,JEFFERSON STATE COMMUNITY COLLEGE,AL,352153098,PUBLIC,0,0,0,0,0
00102300,JUDSON COLLEGE,AL,367562504,PRIVATE,37,43,307855,73,305024
00102400,UNIVERSITY OF WEST ALABAMA,AL,354700000,PUBLIC,102,110,760828,190,760310
00102600,MARION MILITARY INSTITUTE,AL,367563214,PUBLIC,26,26,212564,48,197620
00102800,MILES COLLEGE,AL,350642697,PRIVATE,128,151,1011414,284,964028
00102900,UNIVERSITY OF MOBILE,AL,366630220,PRIVATE,108,113,924206,223,921726
00103100,NORTHEAST ALABAMA COMMUNITY COLLEGE,AL,359860159,PUBLIC,0,0,0,0,0
00103300,OAKWOOD UNIVERSITY,AL,358960001,PRIVATE,200,211,2618235,420,2616493
00103600,SAMFORD UNIVERSITY,AL,352297000,PRIVATE,462,532,8104166,930,7918186
00103800,SNEAD STATE COMMUNITY COLLEGE,AL,359570734,PUBLIC,2,2,11500,4,11500
00104000,SOUTHERN UNION STATE COMMUNITY COLLEGE,AL,362760000,PUBLIC,22,23,84300,42,84008
00104100,SPRING HILL COLLEGE,AL,366081791,PRIVATE,154,171,2083814,322,2072513
00104400,STILLMAN COLLEGE,AL,354011430,PRIVATE,102,103,1005515,210,1000947
00104600,TALLADEGA COLLEGE,AL,351602354,PRIVATE,25,25,171061,46,169865
00104700,TROY UNIVERSITY,AL,360820001,PUBLIC,317,362,3025451,601,2927990
00105000,TUSKEGEE UNIVERSITY,AL,360881645,PRIVATE,427,586,6950762,886,6868493
00105100,UNIVERSITY OF ALABAMA,AL,354870120,PUBLIC,2010,2305,44468922,3929,43987320
00105200,UNIVERSITY OF ALABAMA AT BIRMINGHAM,AL,352941150,PUBLIC,394,466,3861500,781,3775816
00105500,UNIVERSITY OF ALABAMA IN HUNTSVILLE,AL,358990001,PUBLIC,173,223,1857180,344,1842586
00105700,UNIVERSITY OF SOUTH ALABAMA,AL,366880002,PUBLIC,694,745,6875532,1306,6791119
00106000,JAMES H. FAULKNER STATE COMMUNITY COLLEGE,AL,365072698,PUBLIC,26,26,80058,40,76101
00569700,NORTHWEST - SHOALS COMMUNITY COLLEGE,AL,356623206,PUBLIC,1,1,10843,1,5422
00787100,GEORGE C. WALLACE STATE COMMUNITY COLLEGE,AL,350772000,PUBLIC,16,18,79308,32,78083
00831000,AUBURN UNIVERSITY MONTGOMERY,AL,361173596,PUBLIC,93,119,773808,226,758954
01055400,CONCORDIA COLLEGE ALABAMA,AL,367013323,PRIVATE,22,22,83925,33,83925
01218200,CHATTAHOOCHEE VALLEY COMMUNITY COLLEGE,AL,368697917,PUBLIC,2,2,19990,4,19990
02170600,UNITED STATES SPORTS ACADEMY,AL,365267055,PRIVATE,0,0,0,0,0
02199700,HERITAGE CHRISTIAN UNIVERSITY,AL,356306245,PRIVATE,0,0,0,0,0
02270400,SOUTHEASTERN BIBLE COLLEGE,AL,352442083,PRIVATE,8,8,63530,13,57989
02285000,PAUL MITCHELL THE SCHOOL HUNTSVILLE,AL,357580000,PROPRIETARY,11,11,78753,19,74639
02296000,PRINCE INSTITUTE - SOUTHEAST,AL,361174231,PROPRIETARY,5,5,33574,15,33496
02341000,FORTIS COLLEGE,AL,366083712,PROPRIETARY,54,70,328281,144,314739
02503400,AMRIDGE UNIVERSITY,AL,361173553,PRIVATE,1,1,13360,2,6680
02605500,REMINGTON COLLEGE - MOBILE CAMPUS,AL,366095593,PRIVATE,133,161,930765,326,886082
03010600,VIRGINIA COLLEGE,AL,352095154,PROPRIETARY,381,486,3176158,1081,3141491
03361400,FORTIS COLLEGE,AL,365350000,PROPRIETARY,5,6,39089,15,39065
03783300,BLUE CLIFF CAREER COLLEGE,AL,366064749,PROPRIETARY,1,1,1400,1,1400
03894300,HUNTSVILLE BIBLE COLLEGE,AL,358110000,PRIVATE,0,0,0,0,0
04066300,CARDIAC AND VASCULAR INSTITUTE OF ULTRASOUND,AL,366061411,PROPRIETARY,2,3,23600,5,23600
04067300,SELMA UNIVERSITY,AL,367015232,PRIVATE,0,0,0,0,0
04121500,COLUMBIA SOUTHERN UNIVERSITY,AL,365613815,PROPRIETARY,0,0,0,0,0
04149200,XCELL ACADEMY A PAUL MITCHELL SCHOOL,AL,352164990,PROPRIETARY,5,5,39459,11,38660
04187200,NEW BEGINNING COLLEGE OF COSMETOLOGY,AL,359510000,PROPRIETARY,0,0,0,0,0
04197500,UNIVERSITY ACADEMY OF HAIR DESIGN,AL,354763100,PROPRIETARY,2,2,25545,4,25545
04211000,SALON PROFESSIONAL ACADEMY (THE),AL,358161849,PROPRIETARY,0,0,0,0,0
00108500,UNIVERSITY OF ARKANSAS AT MONTICELLO,AR,716560000,PUBLIC,24,26,117526,44,116324
00108600,UNIVERSITY OF ARKANSAS AT PINE BLUFF,AR,716012790,PUBLIC,125,145,891347,258,890208
00108700,ARKANSAS BAPTIST COLLEGE,AR,722026099,PRIVATE,35,35,245447,59,231958
00108800,LYON COLLEGE,AR,725013699,PRIVATE,44,45,369256,80,368962
00108900,ARKANSAS TECH UNIVERSITY,AR,728012222,PUBLIC,131,150,684564,261,674852
00109000,ARKANSAS STATE UNIVERSITY,AR,724010000,PUBLIC,193,219,1495454,342,1478396
00109100,ARKANSAS STATE UNIVERSITY - BEEBE,AR,720121000,PUBLIC,0,0,0,0,0
00109200,UNIVERSITY OF CENTRAL ARKANSAS,AR,720350001,PUBLIC,481,535,3332863,876,3295074
00109300,CENTRAL BAPTIST COLLEGE,AR,720346470,PRIVATE,30,30,227186,56,205678
00109400,UNIVERSITY OF THE OZARKS,AR,728302880,PRIVATE,22,26,330934,45,308872
00109500,CROWLEY'S RIDGE COLLEGE,AR,724509775,PRIVATE,18,18,103912,33,96183
00109700,HARDING UNIVERSITY,AR,721490001,PRIVATE,438,472,5179782,830,5125604
00109800,HENDERSON STATE UNIVERSITY,AR,719990001,PUBLIC,79,95,501290,176,496362
00109900,HENDRIX COLLEGE,AR,720323080,PRIVATE,143,152,2234263,275,2217478
00110000,JOHN BROWN UNIVERSITY,AR,727612747,PRIVATE,152,153,1264875,281,1241142
00110100,UNIVERSITY OF ARKANSAS AT LITTLE ROCK,AR,722041099,PUBLIC,104,133,819007,189,809736
00110200,OUACHITA BAPTIST UNIVERSITY,AR,719980001,PRIVATE,112,116,1281727,206,1271669
00110300,PHILANDER SMITH COLLEGE,AR,722023718,PRIVATE,44,49,403470,94,397222
00110400,PHILLIPS COMMUNITY COLLEGE OF THE UNIVERSITY OF ARKANSAS,AR,723420000,PUBLIC,0,0,0,0,0
00110500,SHORTER COLLEGE,AR,721144885,PRIVATE,0,0,0,0,0
00110600,WILLIAMS BAPTIST COLLEGE,AR,724764661,PRIVATE,22,24,114235,38,113398
00110700,SOUTHERN ARKANSAS UNIVERSITY,AR,717535000,PUBLIC,50,59,282943,113,280518
00110800,UNIVERSITY OF ARKANSAS,AR,727010000,PUBLIC,967,1084,11853945,1845,11594491
00110900,UNIVERSITY OF ARKANSAS FOR MEDICAL SCIENCES,AR,722057102,PUBLIC,48,48,274501,99,268778
00111000,UNIVERSITY OF ARKANSAS AT FORT SMITH,AR,729047397,PUBLIC,15,18,76446,26,70468
00524500,UNIVERSITY OF ARKANSAS COMMUNITY COLLEGE AT MORRILTON,AR,721109601,PUBLIC,3,3,11850,5,8350
00570700,SOUTHEAST ARKANSAS COLLEGE,AR,716033900,PUBLIC,1,1,1500,2,1500
00573200,UNIVERSITY OF ARKANSAS COMMUNITY COLLEGE AT HOPE,AR,718010000,PUBLIC,0,0,0,0,0
00773800,SOUTHERN ARKANSAS UNIVERSITY TECH,AR,717011900,PUBLIC,0,0,0,0,0
00792100,PAUL MITCHELL THE SCHOOL ARKANSAS,AR,727035318,PROPRIETARY,2,3,30864,5,30864
00997600,COLLEGE OF THE OUACHITAS,AR,721040816,PUBLIC,0,0,0,0,0
01074100,ACADEMY OF SALON AND SPA,AR,729013833,PROPRIETARY,3,3,6250,6,6094
01210500,NATIONAL PARK COMMUNITY COLLEGE,AR,719139174,PUBLIC,1,1,4408,3,4408
01226000,EAST ARKANSAS COMMUNITY COLLEGE,AR,723352204,PUBLIC,0,0,0,0,0
01226100,NORTH ARKANSAS COLLEGE,AR,726015508,PUBLIC,0,0,0,0,0
02052200,BLACK RIVER TECHNICAL COLLEGE,AR,724550468,PUBLIC,0,0,0,0,0
02073500,UNIVERSITY OF ARKANSAS COMMUNITY COLLEGE AT BATESVILLE,AR,725030000,PUBLIC,0,0,0,0,0
02074600,SOUTH ARKANSAS COMMUNITY COLLEGE,AR,717317010,PUBLIC,0,0,0,0,0
02075300,PULASKI TECHNICAL COLLEGE,AR,721183347,PUBLIC,7,10,29715,19,29715
02087000,OZARKA COLLEGE,AR,725560010,PUBLIC,0,0,0,0,0
02202400,PROFESSIONAL COSMETOLOGY EDUCATION CENTER,AR,717303349,PROPRIETARY,0,0,0,0,0
02272400,EASTERN COLLEGE OF HEALTH VOCATIONS,AR,722053535,PROPRIETARY,1,1,4600,2,4600
02284200,NEW TYLER BARBER COLLEGE,AR,721144973,PROPRIETARY,0,0,0,0,0
02330800,JRMC SCHOOL OF NURSING,AR,716036301,PRIVATE,0,0,0,0,0
02341700,CAREER ACADEMY OF HAIR DESIGN,AR,727647128,PROPRIETARY,5,5,37639,8,37639
02363500,ARTHUR'S BEAUTY COLLEGE,AR,729013342,PROPRIETARY,0,0,0,0,0
02525800,LEES SCHOOL OF COSMETOLOGY,AR,721143800,PROPRIETARY,0,0,0,0,0
02538500,ARTHUR'S BEAUTY COLLEGE,AR,720761819,PROPRIETARY,2,2,14300,4,14300
02569600,SEARCY BEAUTY COLLEGE,AR,721430000,PROPRIETARY,0,0,0,0,0
03005100,ARKANSAS BEAUTY SCHOOL- LITTLE ROCK,AR,722095116,PROPRIETARY,0,0,0,0,0
03007100,HOT SPRINGS BEAUTY COLLEGE,AR,719015432,PROPRIETARY,0,0,0,0,0
03007600,ARKANSAS BEAUTY SCHOOL/CONWAY,AR,720324354,PROPRIETARY,0,0,0,0,0
03023400,ARKANSAS COLLEGE OF BARBERING & HAIR DESIGN,AR,721145615,PROPRIETARY,1,1,15743,1,15743
03063300,NORTHWEST ARKANSAS COMMUNITY COLLEGE,AR,727125190,PUBLIC,9,9,45650,17,45650
03065100,ABC BEAUTY COLLEGE,AR,719234206,PROPRIETARY,1,1,7000,2,7000
